,Time,Timediff,Index
0,0.0,0.0,1
1,0.346,0.346,4
2,0.681,0.3350000000000001,7
3,1.017,0.33599999999999985,10
4,1.352,0.3350000000000002,13
5,1.687000244140625,0.335000244140625,16
6,2.022,0.3349997558593747,19
7,2.357,0.3350000000000004,22
8,2.693,0.33599999999999985,25
9,3.028,0.33499999999999996,28
10,3.362999755859375,0.3349997558593749,31
11,3.698,0.335000244140625,34
12,4.033,0.3350000000000004,37
13,4.368,0.33499999999999996,40
14,4.703000244140625,0.335000244140625,43
15,5.038,0.3349997558593749,46
16,5.373,0.33499999999999996,49
17,5.709,0.3359999999999994,52
18,6.044,0.33499999999999996,55
19,6.378999755859375,0.3349997558593758,58
20,6.714,0.335000244140625,61
21,7.049,0.33499999999999996,64
22,7.384,0.33499999999999996,67
23,7.608,0.2239999999999993,69
24,7.943000244140625,0.335000244140625,72
25,8.278,0.3349997558593758,75
26,8.613,0.3349999999999991,78
27,8.948,0.33500000000000085,81
28,9.282999755859375,0.3349997558593749,84
29,9.618,0.335000244140625,87
30,9.965,0.34699999999999953,90
31,10.31,0.34500000000000064,93
32,10.645,0.3349999999999991,96
33,10.981,0.3360000000000003,99
34,11.317,0.3360000000000003,102
35,11.65,0.3330000000000002,105
36,11.986,0.3360000000000003,108
37,12.321,0.3349999999999991,111
38,12.656,0.33500000000000085,114
39,12.99,0.33399999999999963,117
40,13.326,0.3360000000000003,120
41,13.661,0.3349999999999991,123
42,13.997,0.3360000000000003,126
43,14.332,0.33500000000000085,129
44,14.666999755859376,0.3349997558593749,132
45,15.002,0.335000244140625,135
46,15.337,0.3349999999999991,138
47,15.673,0.3360000000000003,141
48,16.008,0.3349999999999991,144
49,16.342,0.33399999999999963,147
50,16.678,0.3360000000000021,150
51,17.012,0.33399999999999963,153
52,17.348,0.3359999999999985,156
53,17.682999755859374,0.3349997558593749,159
54,18.018,0.3350002441406268,162
55,18.352,0.33399999999999963,165
56,18.689,0.33699999999999974,168
57,19.024,0.33500000000000085,171
58,19.358,0.33399999999999963,174
59,19.693,0.33500000000000085,177
60,20.029,0.3359999999999985,180
61,20.362999755859374,0.3339997558593737,183
62,20.698999755859376,0.3360000000000021,186
63,21.033,0.33400024414062557,189
64,21.38,0.34699999999999775,192
65,21.714999755859374,0.3349997558593749,195
66,22.05,0.3350002441406268,198
67,22.273,0.22299999999999898,200
68,22.608,0.33500000000000085,203
69,22.943000244140624,0.33500024414062324,206
70,23.278,0.3349997558593749,209
71,23.614,0.3360000000000021,212
72,23.949,0.33500000000000085,215
73,24.284,0.3349999999999973,218
74,24.618999755859374,0.3349997558593749,221
75,24.954999755859376,0.3360000000000021,224
76,25.29,0.33500024414062324,227
77,25.624,0.33399999999999963,230
78,25.959000244140626,0.3350002441406268,233
79,26.294,0.3349997558593749,236
80,26.629,0.33500000000000085,239
81,26.965,0.3359999999999985,242
82,27.301,0.3359999999999985,245
83,27.636,0.33500000000000085,248
84,27.970999755859374,0.3349997558593749,251
85,28.306,0.3350002441406268,254
86,28.64,0.33399999999999963,257
87,28.976,0.3359999999999985,260
88,29.311000244140626,0.3350002441406268,263
89,29.646,0.3349997558593749,266
90,29.982,0.3359999999999985,269
91,30.317,0.33500000000000085,272
92,30.652,0.33500000000000085,275
93,30.986999755859376,0.3349997558593749,278
94,31.322,0.33500024414062324,281
95,31.668,0.3460000000000001,284
96,32.002,0.3340000000000032,287
97,32.338,0.3359999999999985,290
98,32.673,0.33500000000000085,293
99,33.00700024414063,0.33400024414062557,296
100,33.343000244140626,0.3359999999999985,299
101,33.678,0.33499975585937136,302
102,34.013,0.33500000000000085,305
103,34.348,0.33500000000000085,308
104,34.68299975585938,0.33499975585937847,311
105,35.018999755859376,0.3359999999999985,314
106,35.354,0.33500024414062324,317
107,35.689,0.33500000000000085,320
108,36.024,0.33500000000000085,323
109,36.359000244140624,0.33500024414062324,326
110,36.694,0.33499975585937847,329
111,37.03,0.3359999999999985,332
112,37.37500024414062,0.34500024414062125,335
113,37.71,0.33499975585937847,338
114,38.045,0.33500000000000085,341
115,38.38,0.33500000000000085,344
116,38.714999755859374,0.33499975585937136,347
117,38.94,0.2250002441406238,349
118,39.274,0.3340000000000032,352
119,39.609,0.33500000000000085,355
120,39.944,0.33500000000000085,358
121,40.279000244140626,0.33500024414062324,361
122,40.615000244140624,0.3359999999999985,364
123,40.949,0.3339997558593737,367
124,41.284,0.33500000000000085,370
125,41.62,0.3359999999999985,373
126,41.954999755859376,0.33499975585937847,376
127,42.29,0.33500024414062324,379
128,42.625,0.33500000000000085,382
129,42.96,0.33500000000000085,385
130,43.295000244140624,0.33500024414062324,388
131,43.63100024414062,0.3359999999999985,391
132,43.965,0.3339997558593808,394
133,44.3,0.33499999999999375,397
134,44.636,0.3360000000000056,400
135,44.970999755859374,0.33499975585937136,403
136,45.306,0.33500024414062324,406
137,45.641,0.33500000000000085,409
138,45.976,0.33500000000000085,412
139,46.31100024414062,0.33500024414062324,415
140,46.64700024414063,0.3360000000000056,418
141,46.981,0.3339997558593737,421
142,47.316,0.33500000000000085,424
143,47.652,0.3359999999999985,427
144,47.98699975585937,0.33499975585937136,430
145,48.322,0.33500024414063034,433
146,48.657,0.33499999999999375,436
147,48.992,0.33500000000000085,439
148,49.32700024414063,0.33500024414063034,442
149,49.662,0.33499975585937136,445
150,49.997,0.33500000000000085,448
151,50.343000244140626,0.346000244140626,451
152,50.678,0.33499975585937136,454
153,51.014,0.3360000000000056,457
154,51.349,0.33499999999999375,460
155,51.684,0.33500000000000085,463
