,Time,Incidence
0,0.0,0
1,0.335000244140625,0
2,0.671000244140625,0
3,1.006,0
4,1.34,0
5,1.676,0
6,2.01,0
7,2.3569999999999998,0
8,2.6919999999999997,0
9,3.026999755859375,0
10,3.362,0
11,3.697,0
12,4.032,0
13,4.367000244140625,0
14,4.703000244140625,0
15,5.038,0
16,5.372999999999999,0
17,5.707999999999999,0
18,6.042999755859375,0
19,6.377999999999999,0
20,6.712999999999999,0
21,7.047999999999999,0
22,7.3839999999999995,0
23,7.607000244140625,0
24,7.942,0
25,8.277000000000001,0
26,8.612,0
27,8.946999755859375,0
28,9.282,0
29,9.617,0
30,9.952,0
31,10.288,0
32,10.622,0
33,10.958,0
34,11.293,0
35,11.628,0
36,11.962999755859375,0
37,12.298,0
38,12.633,0
39,12.968,0
40,13.303000244140625,0
41,13.638,0
42,13.972999999999999,0
43,14.309000000000001,0
44,14.644,0
45,14.978999755859375,0
46,15.314,0
47,15.66,0
48,15.995999999999999,0
49,16.33,0
50,16.666,0
51,17.000999999999998,0
52,17.335000244140623,0
53,17.671000244140625,0
54,18.006,0
55,18.340999999999998,0
56,18.676,0
57,19.01099975585937,0
58,19.346,0
59,19.680999999999997,0
60,20.028,0
61,20.36299975585937,0
62,20.698,0
63,21.033,0
64,21.368000000000002,0
65,21.703000244140625,0
66,22.038,0
67,22.273000000000003,0
68,22.608,0
69,22.943000244140624,0
70,23.278000000000002,0
71,23.613000000000003,0
72,23.948,0
73,24.28299975585937,0
74,24.618000000000002,0
75,24.953000000000003,0
76,25.289,0
77,25.624000000000002,0
78,25.959000244140626,0
79,26.294,0
80,26.629,0
81,26.964000000000002,0
82,27.3,0
83,27.634,0
84,27.97,0
85,28.305,0
86,28.64,0
87,28.975000244140624,0
88,29.31,2
89,29.646,3
90,29.98,3
91,30.314999755859372,1
92,30.65,0
93,30.986,0
94,31.33099975585937,0
95,31.666999755859376,2
96,32.001999999999995,3
97,32.336999999999996,3
98,32.672,3
99,33.00700024414063,3
100,33.342,3
101,33.678000000000004,1
102,34.012,0
103,34.348,0
104,34.694,0
105,35.029,0
106,35.362999755859384,0
107,35.698999755859376,0
108,36.034,3
109,36.369,3
110,36.705,3
111,37.04,3
112,37.375000244140615,1
113,37.721,0
114,37.944,0
115,38.27900024414063,0
116,38.615000244140624,0
117,38.95,0
118,39.296,0
119,39.631000244140616,0
120,39.966,0
121,40.301,0
122,40.635999999999996,0
123,40.970999755859374,0
124,41.306999755859366,0
125,41.641000000000005,0
126,41.977,0
127,42.311000244140615,0
128,42.647000244140635,0
129,42.982,0
130,43.317,0
131,43.652,0
132,43.986999755859365,0
133,44.321999999999996,0
134,44.657,0
135,44.992,0
136,45.327000244140635,0
137,45.66300024414063,0
138,45.998000000000005,0
139,46.333,0
140,46.668,0
141,47.002999755859385,0
142,47.338,0
143,47.673,0
144,48.008,0
145,48.34300024414063,0
146,48.67900024414062,0
147,49.013000000000005,0
148,49.348,0
149,49.684,0
150,50.018,0
151,50.354,0
152,50.69,0
