,Time,Incidence
0,0.0,0
1,0.334999755859375,0
2,0.67,0
3,1.0170000000000001,0
4,1.3519999999999999,0
5,1.686999755859375,0
6,2.022,0
7,2.3569999999999998,0
8,2.691000244140625,0
9,3.027000244140625,0
10,3.362,0
11,3.697,0
12,4.043000244140625,0
13,4.378,0
14,4.713,0
15,5.048,0
16,5.3839999999999995,0
17,5.606999755859375,0
18,5.942,0
19,6.277,0
20,6.6129999999999995,0
21,6.947000244140625,0
22,7.283000244140625,0
23,7.617999999999999,0
24,7.9639999999999995,0
25,8.3,0
26,8.635000244140626,0
27,8.97,0
28,9.305,0
29,9.64,0
30,9.974999755859377,0
31,10.31,0
32,10.645,0
33,10.98,0
34,11.315000244140625,0
35,11.65,0
36,11.985,0
37,12.32,0
38,12.654000000000002,0
39,12.99,0
40,13.325,0
41,13.661,0
42,13.995999999999999,0
43,14.331000244140625,0
44,14.665999999999999,0
45,15.001,0
46,15.335999999999999,0
47,15.670999755859375,0
48,16.006999755859376,3
49,16.342,3
50,16.677,3
51,17.012,0
52,17.347000244140624,0
53,17.682000000000002,0
54,18.017,0
55,18.352,0
56,18.68699975585937,0
57,19.02299975585937,0
58,19.358,0
59,19.692,0
60,20.028,0
61,20.363000244140625,0
62,20.698,0
63,21.033,0
64,21.368000000000002,0
65,21.70299975585937,0
66,22.038,0
67,22.373,0
68,22.708000000000002,2
69,23.043000244140625,3
70,23.377,3
71,23.714000000000002,1
72,24.048000000000002,0
73,24.384,0
74,24.60699975585937,0
75,24.941999999999997,0
76,25.276999999999997,0
77,25.613000000000003,0
78,25.947000244140625,0
79,26.283000244140624,0
80,26.616999999999997,0
81,26.953000000000003,0
82,27.288,0
83,27.62299975585937,0
84,27.958000000000002,0
85,28.294,0
86,28.629,0
87,28.964000000000002,0
88,29.298000000000002,0
89,29.634,0
90,29.969,0
91,30.304000000000002,0
92,30.64,2
93,30.974,3
94,31.309,1
95,31.644000000000002,0
96,31.979000244140625,0
97,32.314,0
98,32.649,0
99,32.985,0
100,33.32,0
101,33.65499975585937,0
102,33.99,0
103,34.325,0
104,34.66,0
105,34.99500024414063,0
106,35.33,0
107,35.665,0
108,36.001,0
109,36.334999755859386,0
110,36.670999755859384,0
111,37.006999755859376,1
112,37.341,3
113,37.676,2
114,38.01100024414063,0
115,38.346,0
116,38.681,0
117,39.016,0
118,39.350999755859384,0
119,39.686999755859375,0
120,40.022,0
121,40.357,0
122,40.692,0
123,41.027000244140616,0
124,41.361999999999995,0
125,41.696999999999996,0
126,42.032,0
127,42.366999755859375,0
128,42.702,0
129,43.038000000000004,0
130,43.372,0
131,43.707000244140616,0
132,44.043000244140615,0
133,44.378,0
134,44.611999999999995,0
135,44.94700024414063,0
136,45.28300024414062,0
137,45.618,0
138,45.953,0
139,46.288000000000004,0
140,46.623999999999995,0
141,46.958,0
142,47.294,0
143,47.628,0
144,47.964,0
145,48.298,0
146,48.63399999999999,0
147,48.968999999999994,0
148,49.30299975585938,0
149,49.638999755859366,0
150,49.974,0
151,50.309,0
152,50.644,0
153,50.979000244140614,0
154,51.31399999999999,0
155,51.648999999999994,0
156,51.985,0
157,52.318999755859366,0
158,52.653999999999996,0
159,52.99,0
160,53.325,0
161,53.66,0
162,53.995000244140634,2
163,54.33,3
164,54.665,1
165,55.0,0
166,55.334999755859386,0
167,55.67,0
168,56.006,0
169,56.341,0
170,56.676,0
171,57.01100024414063,0
172,57.346000000000004,0
173,57.681000000000004,0
174,58.016000000000005,0
175,58.350999755859384,0
176,58.68600000000001,0
177,59.022,0
178,59.357,0
179,59.69100024414063,0
180,60.027000244140616,0
181,60.361999999999995,0
182,60.696999999999996,0
183,61.037,1
184,61.378,3
185,61.713,3
186,62.048,2
187,62.382999755859366,0
188,62.606,0
189,62.942,0
190,63.277,0
191,63.611999999999995,0
192,63.94700024414063,1
193,64.28300024414061,3
194,64.617,3
195,64.953,2
196,65.28699975585937,0
197,65.62299975585937,0
198,65.958,0
199,66.293,0
200,66.628,0
201,66.96300024414063,0
202,67.29900024414063,0
203,67.633,0
204,67.968,0
205,68.30299975585936,0
206,68.638,0
207,68.97399999999999,0
208,69.309,0
209,69.64399999999999,0
210,69.97900024414062,0
211,70.314,0
212,70.649,0
213,70.984,0
214,71.31899975585938,0
215,71.654,0
216,71.99,0
217,72.325,0
218,72.66,0
219,72.99500024414063,0
220,73.33,0
221,73.665,0
222,74.0,0
223,74.33499975585937,0
224,74.67,3
225,75.006,1
226,75.34100000000001,0
227,75.676,0
228,76.01100024414062,0
229,76.346,0
230,76.68,0
231,77.016,0
232,77.35099975585938,0
233,77.686,0
234,78.02,0
235,78.35600000000001,0
236,78.69100024414062,2
237,79.02600000000001,3
238,79.361,0
239,79.697,0
240,80.032,0
241,80.36699975585938,0
242,80.702,0
243,81.03699999999999,0
244,81.372,0
245,81.70700024414063,0
246,82.042,0
247,82.37799999999999,0
248,82.713,0
249,83.04799999999999,0
250,83.38299975585937,0
251,83.60600000000001,0
252,83.94200000000001,0
253,84.27600000000001,0
254,84.61100024414063,0
255,84.94700024414063,0
256,85.28200000000001,0
257,85.617,0
258,85.95200000000001,2
259,86.28699975585937,3
260,86.62200000000001,1
261,86.956,0
262,87.29100024414062,0
263,87.626,0
264,87.962,0
265,88.3,0
266,88.64399999999999,0
267,88.978,0
268,89.314,0
269,89.649,0
270,89.984,0
271,90.31899975585938,0
272,90.654,0
273,90.98899999999999,0
274,91.325,0
275,91.66,0
276,91.99500024414064,0
277,92.33,0
278,92.665,0
279,93.0,2
280,93.33499975585936,3
281,93.67,3
282,94.005,3
283,94.34100000000001,3
284,94.676,1
285,95.01,0
286,95.346,0
287,95.681,0
288,96.01499975585938,0
289,96.35099975585938,0
290,96.686,0
291,97.021,0
292,97.35600000000001,0
293,97.69200000000001,0
294,98.02600000000001,0
295,98.361,0
296,98.696,0
297,99.03200000000001,0
298,99.366,0
299,99.70100000000001,0
300,100.036,0
301,100.37200000000001,0
302,100.70700024414064,0
303,101.042,0
304,101.37700000000001,0
305,101.712,0
306,102.057,0
307,102.382,0
308,102.60600000000001,0
309,102.941,0
310,103.27600000000001,0
311,103.61200000000001,0
312,103.94700024414064,0
313,104.281,0
314,104.616,0
315,104.95099975585936,0
