,Time,Incidence
0,0.0,0
1,0.34600000000000003,0
2,0.6809999999999999,0
3,1.0170000000000001,0
4,1.3519999999999999,0
5,1.687000244140625,0
6,2.022,0
7,2.3569999999999998,0
8,2.693,0
9,3.028,0
10,3.362999755859375,0
11,3.698,0
12,4.033,0
13,4.368,0
14,4.703000244140625,0
15,5.038,0
16,5.372999999999999,0
17,5.709,0
18,6.044,0
19,6.378999755859375,0
20,6.7139999999999995,0
21,7.0489999999999995,0
22,7.3839999999999995,0
23,7.608,0
24,7.943000244140625,0
25,8.277999999999999,0
26,8.613,0
27,8.948,0
28,9.282999755859377,0
29,9.618,0
30,9.965,0
31,10.31,0
32,10.645,0
33,10.981,0
34,11.317,0
35,11.65,0
36,11.985999999999999,0
37,12.321,0
38,12.655999999999999,0
39,12.99,0
40,13.325999999999999,0
41,13.661,0
42,13.997,0
43,14.332,0
44,14.666999755859376,0
45,15.002,0
46,15.337,0
47,15.673,0
48,16.008,0
49,16.342,0
50,16.678,0
51,17.012,0
52,17.348,0
53,17.682999755859374,0
54,18.018,0
55,18.352,0
56,18.689,0
57,19.024,0
58,19.358,0
59,19.692999999999998,0
60,20.029,0
61,20.36299975585937,0
62,20.698999755859376,0
63,21.033,0
64,21.38,0
65,21.71499975585937,0
66,22.05,0
67,22.273000000000003,0
68,22.608,0
69,22.943000244140624,0
70,23.278000000000002,0
71,23.614,0
72,23.949,0
73,24.284000000000002,0
74,24.61899975585937,0
75,24.954999755859376,0
76,25.29,0
77,25.624000000000002,0
78,25.959000244140626,0
79,26.294,0
80,26.629,0
81,26.965,0
82,27.301,0
83,27.636,0
84,27.97099975585937,0
85,28.305999999999997,0
86,28.64,0
87,28.976,0
88,29.311000244140626,0
89,29.646,0
90,29.982,0
91,30.316999999999997,0
92,30.651999999999997,0
93,30.986999755859376,0
94,31.322,0
95,31.668000000000003,0
96,32.001999999999995,0
97,32.338,0
98,32.673,0
99,33.00700024414063,0
100,33.343000244140626,0
101,33.678000000000004,0
102,34.013000000000005,0
103,34.348,0
104,34.68299975585938,0
105,35.018999755859376,0
106,35.354,0
107,35.689,0
108,36.024,0
109,36.359000244140624,0
110,36.694,0
111,37.03,0
112,37.375000244140615,0
113,37.71,0
114,38.045,0
115,38.38,0
116,38.714999755859374,0
117,38.94,0
118,39.274,0
119,39.609,0
120,39.944,0
121,40.27900024414063,0
122,40.615000244140624,0
123,40.949,0
124,41.284,0
125,41.62,0
126,41.954999755859376,0
127,42.29,0
128,42.625,0
129,42.96,0
130,43.295000244140624,0
131,43.631000244140616,0
132,43.965,0
133,44.3,0
134,44.636,0
135,44.970999755859374,0
136,45.306000000000004,0
137,45.641000000000005,0
138,45.976000000000006,0
139,46.311000244140615,0
140,46.647000244140635,0
141,46.981,0
142,47.316,0
143,47.652,0
144,47.986999755859365,0
145,48.321999999999996,0
146,48.657,0
147,48.992,0
148,49.327000244140635,0
149,49.662,0
150,49.997,0
151,50.34300024414063,0
152,50.678000000000004,0
153,51.013999999999996,0
154,51.349,0
155,51.684,0
156,52.01899975585938,0
157,52.354,0
158,52.68899999999999,0
159,53.023999999999994,0
160,53.35900024414062,0
161,53.693999999999996,0
162,54.03,0
163,54.364,0
164,54.69899975585938,0
165,55.034,0
166,55.369,0
167,55.705,0
168,56.04,0
169,56.375000244140615,0
170,56.71,0
171,57.045,0
172,57.38,0
173,57.716,0
174,58.05,0
175,58.273999999999994,0
176,58.608999999999995,0
177,58.943999999999996,0
178,59.27900024414063,0
179,59.614,0
180,59.949,0
181,60.285,0
182,60.62,0
183,60.95499975585938,0
184,61.29,0
185,61.625,0
186,61.95900024414063,0
187,62.29500024414062,0
188,62.63,0
189,62.966,0
190,63.3,0
191,63.63499975585938,0
192,63.97099975585938,0
193,64.306,0
194,64.641,0
195,64.976,0
196,65.31100024414063,0
197,65.646,0
198,65.98100000000001,0
199,66.316,0
200,66.65099975585936,0
201,66.986,0
202,67.322,0
203,67.657,0
204,67.99100024414062,0
205,68.32700024414062,0
206,68.66199999999999,0
207,68.997,0
208,69.33099975585938,0
209,69.66699975585938,0
210,70.002,0
211,70.337,0
212,70.672,0
213,71.00700024414063,0
214,71.34300024414063,0
215,71.678,0
216,72.013,0
217,72.34699975585937,0
218,72.68299975585937,0
219,73.018,0
220,73.35300000000001,0
221,73.688,0
222,74.02300024414062,0
223,74.358,0
224,74.694,0
225,75.029,0
226,75.36299975585938,0
227,75.69899975585938,0
228,76.03399999999999,0
229,76.369,0
230,76.704,0
231,77.03900024414062,0
232,77.374,0
233,77.71,0
234,78.045,0
235,78.37899975585937,0
236,78.714,0
237,79.04899999999999,0
238,79.273,0
239,79.608,0
240,79.94300024414062,0
241,80.278,0
242,80.613,0
243,80.94800000000001,0
244,81.28399999999999,0
245,81.61899975585938,0
246,81.954,0
247,82.289,0
248,82.624,0
249,82.95900024414063,0
250,83.294,0
251,83.62899999999999,0
252,83.964,0
253,84.3,0
254,84.63499975585937,0
255,84.97,0
256,85.306,0
257,85.65099975585937,0
258,85.986,0
259,86.32,0
260,86.656,0
261,86.99100024414062,0
262,87.32600000000001,0
263,87.662,0
264,87.99700000000001,0
265,88.33200000000001,0
266,88.66699975585938,0
267,89.00200000000001,0
268,89.337,0
269,89.67200000000001,0
270,90.00700024414063,0
271,90.34200000000001,0
272,90.678,0
273,91.01299999999999,0
274,91.348,0
275,91.68299975585936,0
276,92.01799999999999,0
277,92.353,0
278,92.68799999999999,0
279,93.02300024414062,0
280,93.35799999999999,0
281,93.694,0
282,94.029,0
283,94.36399999999999,0
284,94.69899975585938,0
285,95.03399999999999,0
286,95.369,0
287,95.704,0
288,96.03900024414062,0
289,96.374,0
290,96.709,0
291,96.94,0
292,97.38,0
293,97.71499975585938,0
294,98.05,0
295,98.273,0
296,98.60799999999999,0
297,98.94300024414062,0
298,99.27799999999999,0
299,99.613,0
300,99.948,0
301,100.28399999999999,0
302,100.61899975585938,0
303,100.954,0
304,101.288,0
305,101.624,0
306,101.95900024414064,0
307,102.294,0
308,102.62899999999999,0
309,102.965,0
310,103.3,0
311,103.634,0
312,103.969,0
313,104.305,0
314,104.64,0
315,104.97500024414065,0
