time,MPentropy/
0.3333333333333333,-115084.93062049965
0.6666666666666666,-123861.78631982108
1.0,-122863.44962927338
1.3333333333333333,-120862.62944214155
1.6666666666666667,-137034.8036602298
2.0,-120693.44643993485
2.3333333333333335,-135791.65648039585
2.6666666666666665,-131768.17732519703
3.0,-134291.5301992145
3.3333333333333335,-134696.69817849688
3.6666666666666665,-138605.4653044096
4.0,-142950.80571316008
4.333333333333333,-135991.30397969182
4.666666666666667,-140264.0317105729
5.0,-123842.37938072502
5.333333333333333,-125578.55644688786
5.666666666666667,-135614.37415478958
6.0,-137219.22639555775
6.333333333333333,-139054.56734778444
6.666666666666667,-139724.8413053166
7.0,-136016.261982272
7.333333333333333,-135269.66071050108
7.666666666666667,-127816.37411093099
8.0,-133262.3300229946
8.333333333333334,-128357.39923492634
8.666666666666666,-133195.3626572835
9.0,-118991.93169247618
9.333333333333334,-120384.4257219376
9.666666666666666,-127434.9381830764
10.0,-112779.0726109251
10.333333333333334,-127024.86364655105
10.666666666666666,-134336.51580188857
11.0,-117755.85562111382
11.333333333333334,-119609.3917196907
11.666666666666666,-129628.45236746763
12.0,-127538.51972349305
12.333333333333334,-130401.86822717145
12.666666666666666,-139947.51479769935
13.0,-139188.09162465963
13.333333333333334,-139879.35528009376
13.666666666666666,-116303.43692098351
14.0,-128935.73677108243
14.333333333333334,-122415.4799486928
14.666666666666666,-136741.34518832294
15.0,-151219.17216242544
15.333333333333334,-152283.33565139407
15.666666666666666,-148746.36155203308
16.0,-126717.37327425371
16.333333333333332,-129087.14114008448
16.666666666666668,-126104.36966003249
17.0,-135024.575567003
17.333333333333332,-141236.47827812837
17.666666666666668,-137969.63190958046
18.0,-133591.76340663643
18.333333333333332,-111203.94380844952
18.666666666666668,-124852.7429715565
19.0,-123251.60372246907
19.333333333333332,-121365.1401359019
19.666666666666668,-133537.80283650386
20.0,-117884.47351293007
