time,MPentropy/
0.3333333333333333,-11638.478030098971
0.6666666666666666,-7006.266094222633
1.0,-16687.10710592129
1.3333333333333333,-12398.32084561777
1.6666666666666667,-10108.857481922572
2.0,-19240.798663476227
2.3333333333333335,-13502.248855548025
2.6666666666666665,-8560.974717326782
3.0,-13889.659765678825
3.3333333333333335,-13723.401509984285
3.6666666666666665,-10646.958854137369
4.0,-21736.996367248
4.333333333333333,-12889.308967007793
4.666666666666667,-10815.249482596915
5.0,-20497.634219345324
5.333333333333333,-17046.22008447653
5.666666666666667,-10522.376726926488
6.0,-11756.776654674128
6.333333333333333,-11801.23880529529
6.666666666666667,-8778.732305820251
7.0,-12075.485731983224
7.333333333333333,-8702.323880852977
7.666666666666667,-5836.092911830069
8.0,-14258.423603043859
8.333333333333334,8967.70105191259
8.666666666666666,-24571.434164619182
9.0,-20608.442366610823
9.333333333333334,-18729.114259887137
9.666666666666666,-17218.48583664234
10.0,-20982.688468540662
10.333333333333334,-20244.703330162614
10.666666666666666,-18880.585566642865
11.0,-21504.25734439947
11.333333333333334,-17256.748364576044
11.666666666666666,-14750.780594601634
12.0,-20086.67003901253
12.333333333333334,-17596.87760398501
12.666666666666666,-15106.0096610304
13.0,-23507.67350020547
13.333333333333334,-18201.362074178567
13.666666666666666,-12490.169167206675
14.0,-22657.03993822686
14.333333333333334,-18107.913051293537
14.666666666666666,-12753.186056220364
15.0,-18718.538797155426
15.333333333333334,-17793.87221715931
15.666666666666666,-11056.177545260209
16.0,-19867.775121761082
16.333333333333332,-7749.42719723459
16.666666666666668,-12949.567145757119
17.0,-16147.625207503608
17.333333333333332,-13652.061141387578
17.666666666666668,-9934.633876990514
18.0,-16508.617209605065
18.333333333333332,-14108.688824612565
18.666666666666668,-10293.312533465541
19.0,-18953.657394807477
19.333333333333332,-13697.526547653564
19.666666666666668,-9516.726264727316
20.0,-18126.90420190215
