time,MPentropy/
0.3333333333333333,-261350.39919684103
0.6666666666666666,-265244.83479304786
1.0,-258833.70898838757
1.3333333333333333,-261855.92120773523
1.6666666666666667,-264934.07170859963
2.0,-256166.65005739182
2.3333333333333335,-254362.66374659416
2.6666666666666665,-257180.19544510214
3.0,-251265.7158762213
3.3333333333333335,-255286.8069588078
3.6666666666666665,-258133.7888147253
4.0,-250524.78150500028
4.333333333333333,-255449.68136471132
4.666666666666667,-257772.38167759497
5.0,-252739.18377553468
5.333333333333333,-255208.69888954976
5.666666666666667,-259275.3028492075
6.0,-258096.33536167536
6.333333333333333,-263334.36717345996
6.666666666666667,-265966.2018916447
7.0,-258956.66303524075
7.333333333333333,-264271.68659430847
7.666666666666667,-264711.98207397846
8.0,-262978.84059045045
8.333333333333334,-262671.4351615559
8.666666666666666,-263009.5810540398
9.0,-263071.15152825025
9.333333333333334,-264031.059117039
9.666666666666666,-246258.78467364403
10.0,-251429.34692475438
