time,MPentropy/
0.3333333333333333,-27775.624233584545
0.6666666666666666,-26571.78532701426
1.0,-31924.87599634759
1.3333333333333333,-28466.748896981924
1.6666666666666667,-26181.427165195837
2.0,-28760.55825195905
2.3333333333333335,-28404.775652567325
2.6666666666666665,-26595.589071596525
3.0,-31718.591501185656
3.3333333333333335,-29274.856660952086
3.6666666666666665,-27029.423457503308
4.0,-30358.11227002455
4.333333333333333,-29719.53665524835
4.666666666666667,-27654.2024806403
5.0,-30471.77835272947
5.333333333333333,-30169.907839309966
5.666666666666667,-28154.88360492345
6.0,-31684.408697899496
6.333333333333333,-29990.904317248744
6.666666666666667,-28036.32970745234
7.0,-32210.504273121867
7.333333333333333,-30466.573994333645
7.666666666666667,-28581.71732429019
8.0,-32407.70549834782
8.333333333333334,-31570.22691443065
8.666666666666666,-26186.226494986116
9.0,-33679.017285636524
9.333333333333334,-31745.775154227955
9.666666666666666,-31396.662882053886
10.0,-33377.42319831129
10.333333333333334,-30801.36435013342
10.666666666666666,-29219.060242562606
11.0,-31166.187753833397
11.333333333333334,-28924.719582278667
11.666666666666666,-29913.304943876476
12.0,-32529.725970035208
12.333333333333334,-28864.71481681971
12.666666666666666,-29198.74448942789
13.0,-31906.579022532296
13.333333333333334,-31236.83145354434
13.666666666666666,-31199.94228452625
14.0,-32479.388182352115
14.333333333333334,-32471.575951528826
14.666666666666666,-30714.779090604854
15.0,-31138.328478315845
15.333333333333334,-30673.09800113614
15.666666666666666,-28876.766554890743
16.0,-31618.30626863501
16.333333333333332,-30546.86633015813
16.666666666666668,-30863.107718686624
17.0,-32577.052568246927
17.333333333333332,-29691.114267009285
17.666666666666668,-28032.855051884366
18.0,-30881.59388751603
18.333333333333332,-29984.311628786763
18.666666666666668,-27741.13543377144
19.0,-32415.168824139524
19.333333333333332,-28978.06320648952
19.666666666666668,-27324.300045423894
20.0,-31991.18724415011
