time,MPentropy/
0.3333333333333333,-122854.20563485338
0.6666666666666666,-121387.63575225134
1.0,-120142.14647331678
1.3333333333333333,-120301.21497634762
1.6666666666666667,-119111.57912319923
2.0,-118804.94845944038
2.3333333333333335,-118519.57197626086
2.6666666666666665,-1899.9363406967868
3.0,-120227.802998057
3.3333333333333335,-120881.2245032266
3.6666666666666665,-120900.6872715134
4.0,-123885.5159770491
4.333333333333333,-123845.22436497388
4.666666666666667,-125042.10469741334
5.0,-125531.57899128088
5.333333333333333,-125868.9600390124
5.666666666666667,-125444.23637359508
6.0,-129495.5963083535
6.333333333333333,-129224.38159418908
6.666666666666667,-118569.48964883662
7.0,-118481.59395000253
7.333333333333333,-77975.80091434866
7.666666666666667,-77821.2267900475
8.0,-80824.1987563862
8.333333333333334,26423.293248564798
8.666666666666666,-84940.60217383748
9.0,-18411.43382880406
9.333333333333334,-12647.328569607127
9.666666666666666,-16318.796458652627
10.0,-17203.940400439355
10.333333333333334,-116582.8700268677
10.666666666666666,-77449.3603187316
11.0,-77118.92742390305
11.333333333333334,-104437.57129591254
11.666666666666666,-110356.59654239364
12.0,-107718.84746837082
12.333333333333334,-111125.40206666404
12.666666666666666,-117080.19830104808
13.0,-118195.09588752122
13.333333333333334,-7388.611878157906
13.666666666666666,-118534.9446895678
14.0,-114623.58033769205
14.333333333333334,-123763.72962197715
14.666666666666666,-122095.23680681942
15.0,-123353.49611400225
15.333333333333334,-124904.72027989259
15.666666666666666,-127064.99883043798
16.0,-126628.84664223433
16.333333333333332,-127920.2921505729
16.666666666666668,-131117.69174327466
17.0,-130058.19274115934
17.333333333333332,-129174.45482754304
17.666666666666668,-129929.10238618983
18.0,288.6276774153845
18.333333333333332,-123174.58022687054
18.666666666666668,-125410.85898478134
19.0,-126073.96685406214
19.333333333333332,-126141.7919239209
19.666666666666668,-123405.29243047952
20.0,-124070.45024335287
