time,MPentropy/
0.3333333333333333,85298.47376111847
0.6666666666666666,92825.83105294006
1.0,90435.63587954106
1.3333333333333333,100288.07722165302
1.6666666666666667,100627.88617480766
2.0,70607.63444614092
2.3333333333333335,59682.0020622726
2.6666666666666665,132554.76856912192
3.0,75581.99159755681
3.3333333333333335,89092.8397644458
3.6666666666666665,68973.61750013933
4.0,82803.13764545962
4.333333333333333,23572.58968753187
4.666666666666667,58619.8143620997
5.0,71409.49596317245
5.333333333333333,78858.8191693694
5.666666666666667,84264.40766653206
6.0,80792.68030882113
6.333333333333333,71369.72799609303
6.666666666666667,77904.95504473396
7.0,75360.06892594011
7.333333333333333,55169.34576020369
7.666666666666667,129235.8483942337
8.0,50024.080764835984
8.333333333333334,74375.6456538237
8.666666666666666,66480.70822737292
9.0,97144.1290839755
9.333333333333334,79776.33331051625
9.666666666666666,70404.14385915965
10.0,70130.36639422346
10.333333333333334,81109.49546071199
10.666666666666666,74070.23915596472
11.0,71137.33351056218
11.333333333333334,73548.56995464026
11.666666666666666,70407.85651734409
12.0,75471.34453760396
12.333333333333334,58164.597068616116
12.666666666666666,126417.1709334274
13.0,76357.71067009482
13.333333333333334,75419.11933621246
13.666666666666666,78676.40583485259
14.0,79246.76279517781
14.333333333333334,87443.49194989234
14.666666666666666,74429.36487043471
15.0,75843.79553546639
15.333333333333334,91388.68844415141
15.666666666666666,61121.36318432457
16.0,45198.41989008649
16.333333333333332,40823.92665736424
16.666666666666668,80382.78565205279
17.0,71199.26764079588
17.333333333333332,72131.07340540383
17.666666666666668,60709.40502583837
18.0,70384.00655555513
18.333333333333332,71355.5649137438
18.666666666666668,89770.088760527
19.0,89307.16179737412
19.333333333333332,79892.75657338166
19.666666666666668,89361.57365783353
20.0,96224.132307891
20.333333333333332,75635.99429540428
20.666666666666668,100144.4030701674
21.0,46914.480107674484
21.333333333333332,92953.13655351922
21.666666666666668,85320.5985456284
22.0,101268.63153902668
22.333333333333332,99912.19408221872
22.666666666666668,89018.24051192029
23.0,77220.82214481755
23.333333333333332,88832.81471387672
23.666666666666668,90209.45295980084
24.0,83442.12103526699
24.333333333333332,97182.23776799701
24.666666666666668,83015.17880970481
25.0,80339.30316530314
25.333333333333332,73721.387442157
25.666666666666668,86373.0022493947
26.0,81282.74011926047
26.333333333333332,64894.19580723438
26.666666666666668,70175.356936976
27.0,63862.181252906805
27.333333333333332,77132.98236191362
27.666666666666668,80352.4711849842
28.0,77501.24113112688
28.333333333333332,89964.00193170714
28.666666666666668,94186.92119261331
29.0,79009.8074365483
29.333333333333332,77470.63779978619
29.666666666666668,84862.04283837351
30.0,80496.66254021313
30.333333333333332,72127.24273625444
30.666666666666668,186991.71359085708
31.0,76648.8516780563
31.333333333333332,80684.8556878804
31.666666666666668,80496.41415375375
32.0,71710.25869359935
32.333333333333336,69934.94632388823
32.666666666666664,69229.30760978156
33.0,158991.1753557061
33.333333333333336,96853.76489181626
33.666666666666664,90476.65154762472
34.0,81851.88813878324
34.333333333333336,89567.07202055825
34.666666666666664,79394.67170413569
35.0,76818.7758823843
35.333333333333336,229515.78431557506
35.666666666666664,69130.10524150434
36.0,63227.91217671431
36.333333333333336,62572.48082488164
36.666666666666664,79065.33950019535
37.0,57813.97038277633
37.333333333333336,64370.508118601414
37.666666666666664,67967.05194140215
38.0,156164.46459856594
38.333333333333336,86082.0276747334
38.666666666666664,105394.43243199153
39.0,79964.90425064707
39.333333333333336,34213.08092083855
39.666666666666664,21780.721608314303
40.0,225313.5542677914
40.333333333333336,60311.89158720843
40.666666666666664,69747.08637390392
41.0,72627.71230226781
41.333333333333336,84065.94615502848
41.666666666666664,71766.96871660076
42.0,61980.04027698414
42.333333333333336,55799.230824529805
42.666666666666664,75876.82529911069
43.0,113986.27829721235
43.333333333333336,58181.61170479771
43.666666666666664,76350.9405046259
44.0,65833.82931938976
44.333333333333336,71669.5076943727
44.666666666666664,242924.8500351631
45.0,39938.50532636547
45.333333333333336,30107.2364315195
45.666666666666664,68770.71850555863
46.0,65668.61396141934
46.333333333333336,62209.87513187321
46.666666666666664,55944.825239669015
47.0,61829.57731645442
47.333333333333336,59737.21697383887
47.666666666666664,52291.37234831781
48.0,162873.97879216936
48.333333333333336,64030.082240681484
48.666666666666664,75564.48502497264
49.0,77719.19393668798
49.333333333333336,268066.0219010698
49.666666666666664,88293.40074392862
50.0,84932.97733543049
50.333333333333336,91036.20359167753
50.666666666666664,78472.3801222825
51.0,86232.66578697569
51.333333333333336,92754.92232584304
51.666666666666664,90879.68551196143
52.0,85578.58954631793
52.333333333333336,75931.60739002503
52.666666666666664,71214.92576463487
53.0,66789.2610495241
53.333333333333336,84510.57784581509
53.666666666666664,82605.19018652716
54.0,211086.25422218928
54.333333333333336,57853.496086094114
54.666666666666664,79340.81193087796
55.0,69101.23549969395
55.333333333333336,68353.50085621994
55.666666666666664,60550.607199073
56.0,52358.26044863253
56.333333333333336,53928.37849589591
56.666666666666664,49897.1809018637
57.0,47165.9364166953
57.333333333333336,53570.56131869993
57.666666666666664,63040.767335338074
58.0,64446.883107033915
58.333333333333336,65204.466103910796
58.666666666666664,237715.8310726089
59.0,61244.37106036921
59.333333333333336,58025.65085207161
59.666666666666664,58126.82855435405
60.0,54976.183055590176
