Time,MPEntropy
0.3333333333333333,-27880.855475478034
0.6666666666666667,-28076.078663621873
1.0,-27890.40057979278
1.3333333333333333,-27281.845537970785
1.6666666666666667,-27028.574207432524
2.0000000000000004,-27335.07892612738
2.3333333333333335,-26896.324151510194
2.666666666666667,-130688.32813125357
3.0000000000000004,-27171.605617406596
3.333333333333334,-27258.981029242957
3.6666666666666674,-27479.987930893603
4.0,-27911.957185914274
4.333333333333333,-27799.468573075133
4.666666666666667,-27880.82082428212
5.0,-28337.003302880323
5.333333333333334,-28230.677765809534
5.666666666666667,-28467.905988877646
6.0,-28172.370717530237
6.333333333333334,-28631.34282255309
6.666666666666667,-28355.818048459587
7.000000000000001,-28570.938325928404
7.333333333333334,-28397.752741994766
7.666666666666667,-115373.64892054228
8.000000000000002,-28809.754103408333
8.333333333333334,-28376.741502952274
8.666666666666668,-28750.46727909792
9.000000000000002,-28912.28792056516
9.333333333333336,-28366.931894877573
9.666666666666668,-28470.35005278957
10.000000000000002,-28236.997700784108
10.333333333333336,-27641.535253633607
10.666666666666668,-27982.549162225947
11.000000000000002,-28071.186801383596
11.333333333333336,-27745.38933597165
11.666666666666668,-27663.06996883534
12.000000000000002,-27682.37218819521
12.333333333333336,-27056.21598127192
12.666666666666668,-110861.76923124972
13.000000000000002,-27483.08710981065
13.333333333333336,-27514.52396583701
13.66666666666667,-27560.505261556427
14.000000000000002,-27972.67375938571
14.333333333333336,-27831.02224418672
14.66666666666667,-28284.382403312065
15.000000000000002,-28508.229982517856
15.333333333333336,-28567.555263963637
15.66666666666667,-28514.98145441976
16.0,-28394.222859787467
16.333333333333332,-28822.522822527353
16.666666666666668,-28306.394684650764
17.0,-28512.646680897822
17.333333333333336,-28092.447831366255
17.666666666666668,-93826.01260645833
18.0,-28524.17190358363
18.333333333333336,-28084.351340663703
18.666666666666668,-28859.05751298275
19.0,-28916.647123512605
19.333333333333336,-28574.823801144492
19.666666666666668,-28312.639140537103
20.0,-28123.173212857757
20.333333333333336,-28203.44219110562
20.666666666666668,-28096.13256180567
21.0,-27834.777454805946
21.333333333333336,-27407.580856983983
21.666666666666668,-28346.034620933766
22.0,-28208.411079061247
22.333333333333336,-28325.05675825858
22.666666666666668,-28403.275071388685
23.0,-28445.695530923782
23.333333333333336,-28236.085004683995
23.666666666666668,-28443.252979841156
24.0,-29165.576225516408
24.333333333333336,-28671.112272812145
24.666666666666668,-29058.65120762019
25.0,-28508.286037237944
25.333333333333336,-28116.34148603806
25.666666666666668,-28590.749391741585
26.0,-29173.13883493077
26.333333333333336,-28863.964943997333
26.666666666666668,-29200.17626585337
27.000000000000004,-29138.11259132194
27.333333333333336,-28200.114389972015
27.666666666666668,-28237.0238779493
28.000000000000004,-29094.785883467837
28.333333333333336,-28082.530137373476
28.666666666666668,-28294.065463188417
29.000000000000004,-28132.776147719112
29.333333333333336,-27336.696849361404
29.666666666666668,-28480.11795640328
30.000000000000004,-28691.89085846718
30.333333333333336,-28455.314137469966
30.666666666666668,-28599.459535844013
31.000000000000004,-28791.404475876087
31.333333333333336,-28134.91337213085
31.666666666666668,-28364.62022638514
32.00000000000001,-28631.02571158405
32.333333333333336,-27893.885854206714
32.66666666666667,-29005.777495376657
33.00000000000001,-29212.64332352374
33.33333333333334,-28709.60242580732
33.66666666666667,-27978.3929309677
34.00000000000001,-28741.401830714498
34.33333333333334,-27959.735501768017
34.66666666666667,-28550.95167832114
35.00000000000001,-29541.843143768863
35.33333333333334,-28878.801426132417
35.66666666666667,-29044.128266128682
36.00000000000001,-28560.638330781163
36.33333333333334,-28607.551287906343
36.66666666666667,-28177.76892645653
37.00000000000001,-28321.84222187245
37.33333333333334,-28568.158282818003
37.66666666666667,-28554.730461688698
38.00000000000001,-28414.23511999493
38.33333333333334,-26660.242691802654
38.66666666666667,-28098.10857108353
39.00000000000001,-28364.28730398513
39.33333333333334,-28033.910832060563
39.66666666666667,-28367.458432774274
40.00000000000001,-28294.769576367715
40.33333333333334,-31353.691862412117
40.66666666666667,-31591.9651142873
41.00000000000001,-31969.404423178486
41.33333333333334,-31657.115762058067
41.66666666666667,-31983.418759342254
42.00000000000001,-31999.99021397852
42.33333333333334,-31798.490772263758
42.66666666666667,-25859.659373261155
43.00000000000001,-25859.770715091177
43.33333333333334,-25081.724960803353
43.66666666666667,-25539.847886702584
44.00000000000001,-26026.240906751722
44.33333333333334,-25432.578956839854
44.66666666666667,-25862.964359180995
45.00000000000001,-26048.45043369489
45.33333333333334,-25488.790305647388
45.66666666666667,-25799.88649999
46.00000000000001,-26015.16258937312
46.33333333333334,-25124.528375225193
46.66666666666667,-25131.59299006719
47.00000000000001,-25726.497736724617
47.33333333333334,-31137.341302045923
47.66666666666667,-31589.09043445271
48.00000000000001,-31900.17474704077
48.33333333333334,-30210.215414746857
48.66666666666667,-31384.66650508563
49.00000000000001,-31822.258558168494
49.33333333333334,-31339.1689187468
49.66666666666667,-31325.144152826295
50.00000000000001,-31771.246347051478
50.33333333333334,-31675.24173057153
50.66666666666667,-31506.70221633847
51.00000000000001,-32052.27607133235
51.33333333333334,-31892.845038134306
51.66666666666667,-31835.107656802385
52.00000000000001,-26033.309206019334
52.33333333333334,-25548.053164500627
52.66666666666667,-25469.025803829583
53.00000000000001,-26262.227952418703
53.33333333333334,-25848.839917454
53.66666666666668,-25751.835804698665
54.00000000000001,-25930.112447074487
54.33333333333334,-25213.844797098787
54.66666666666668,-25708.1952428081
55.00000000000001,-26038.733140354445
55.33333333333334,-24756.208887013847
55.66666666666668,-25347.37005184179
56.00000000000001,-26006.895156199367
56.33333333333334,-25357.565111550728
56.66666666666668,-31669.880748254804
57.00000000000001,-31806.70953834227
57.33333333333334,-30960.804772422394
57.66666666666668,-30733.871155348865
58.00000000000001,-32070.752669292913
58.33333333333334,-31498.962326558027
58.66666666666668,-31671.367035013693
59.00000000000001,-32018.97667920255
59.33333333333334,-31616.333876698216
59.66666666666668,-31803.62831396937
60.00000000000001,-32373.743531601413
60.33333333333334,10762.414568238755
60.66666666666668,13159.43000740518
61.00000000000001,6306.3465603366585
61.33333333333334,11661.247946637815
61.66666666666668,14509.079319362969
62.00000000000001,9849.472723283967
62.33333333333334,11960.731032804924
62.66666666666668,15259.649474450547
63.00000000000001,8062.888834446683
63.33333333333334,10864.578365270978
63.66666666666668,12733.109176643786
64.0,9281.940715528357
64.33333333333333,9637.147093731008
64.66666666666667,11655.454248434191
65.0,9033.286671607011
65.33333333333334,8742.191105785718
65.66666666666667,11686.249942501514
66.0,5997.302577249032
66.33333333333334,9020.235155055942
66.66666666666667,12856.166063261115
67.0,4958.430588575713
67.33333333333334,7733.95565918265
67.66666666666667,8859.712993630517
68.0,2602.5158825309754
68.33333333333334,2415.524627230102
68.66666666666667,5695.185923965662
69.0,3512.653433665579
69.33333333333334,6366.015393704612
69.66666666666667,6650.421499241823
70.0,4141.339699783642
70.33333333333334,6179.781968799287
70.66666666666667,7140.700287490491
71.0,2920.2234695772654
71.33333333333334,5700.950224413493
71.66666666666667,7743.958400080118
72.0,4586.401834450235
72.33333333333334,4390.356362268139
72.66666666666667,6763.310645663346
73.0,4968.8773667467285
73.33333333333334,6086.839322099112
73.66666666666667,7311.619185526513
74.0,5448.524663790507
74.33333333333334,5994.41832335992
74.66666666666667,5343.334852251891
75.0,993.3975333711371
75.33333333333334,4066.690811000059
75.66666666666667,9518.518238727669
76.0,6085.655993423077
76.33333333333334,7969.739956264791
76.66666666666667,8419.745990903139
77.0,5732.40899432852
77.33333333333334,8538.86657264544
77.66666666666667,11590.503014263462
78.0,7733.189747350695
78.33333333333334,8893.715767840284
78.66666666666667,11964.660445921045
79.0,5402.903819817116
79.33333333333334,10789.025259340962
79.66666666666667,12653.053342880754
80.0,6450.214958456949
80.33333333333334,-132549.01526295723
80.66666666666667,-135726.75607242106
81.0,-130841.70399696042
81.33333333333334,-133147.89572838167
81.66666666666667,-135052.95579650244
82.0,-132227.01853767477
82.33333333333334,-132120.12116130802
82.66666666666667,-135306.16783134732
83.0,-129852.05103348238
83.33333333333334,-131940.618367342
83.66666666666667,-135587.95373500575
84.0,-129758.24411862972
84.33333333333334,-132236.03190638332
84.66666666666667,-135383.5467125303
85.0,-130082.89012413654
85.33333333333334,-131943.72948965617
85.66666666666667,-135751.477277908
86.0,-130533.75136267421
86.33333333333334,-132063.43609664636
86.66666666666667,-135232.7706400029
87.0,-130642.3448367139
87.33333333333334,-133676.4926574322
87.66666666666667,-134458.727687481
88.0,-133821.97436704958
88.33333333333334,-133789.4854806128
88.66666666666667,-134537.03973044187
89.0,-133807.98291721093
89.33333333333334,-133904.7938937417
89.66666666666667,-134186.1279245322
90.0,-130114.59607095925
90.33333333333334,13522.163928349024
90.66666666666667,16576.807649904553
91.0,9538.034115083592
91.33333333333334,15095.895077993022
91.66666666666667,16904.370019171693
92.0,11017.730243565376
92.33333333333334,14702.167922943772
92.66666666666667,17428.841627043905
93.0,11184.477852026846
93.33333333333334,14187.91332331074
93.66666666666667,13961.70108630046
94.0,11710.815285583392
94.33333333333334,12887.173884034895
94.66666666666667,16446.466802009647
95.0,11655.127510342842
95.33333333333334,12330.917414580983
95.66666666666667,14696.898166340985
96.0,9291.818073449911
96.33333333333334,12150.390468380978
96.66666666666667,11521.882083620594
97.0,8311.34339860808
97.33333333333334,12909.58841954496
97.66666666666667,15249.622358806346
98.0,9177.473333971262
98.33333333333334,13492.88624751061
98.66666666666667,15163.729206306096
99.0,11628.815232299123
99.33333333333334,12579.321521441156
99.66666666666667,18199.36470244242
100.0,11016.339391934998
100.33333333333334,15706.59589119531
100.66666666666667,17799.224090722095
101.0,10606.19053975866
101.33333333333334,14130.2421121768
101.66666666666667,18462.300333142124
102.0,11372.366395154435
102.33333333333334,12801.88325300897
102.66666666666667,15158.216808747917
103.0,6906.1135572270405
103.33333333333334,10370.279141059023
103.66666666666667,13251.472058120264
104.0,10843.161033629245
104.33333333333334,9720.445016672476
104.66666666666667,13214.97162900615
105.0,7621.671736258609
105.33333333333334,9545.597219355654
105.66666666666667,10588.455455505233
106.0,8062.002690703328
106.33333333333334,13069.559304136688
106.66666666666667,14934.730912944586
107.00000000000001,10813.734640758037
107.33333333333334,9560.248110202601
107.66666666666667,11903.828188713183
108.00000000000001,5099.477118380765
108.33333333333334,8514.794732073491
108.66666666666667,12217.186246617144
109.00000000000001,6751.284564184858
109.33333333333334,10890.463419815389
109.66666666666667,15088.993856707148
110.0,9521.06521929777
