Time,MP entropy
41.00000000000001,-19427.9260176645
41.33333333333334,-18821.773874700986
41.66666666666667,-19361.873078528213
42.00000000000001,-19388.722676518704
42.33333333333334,-18878.72289949899
42.66666666666667,-34738.12395347118
43.00000000000001,-35074.70684148658
43.33333333333334,-34510.76830393236
43.66666666666667,-34753.5725539772
44.00000000000001,-35003.91218062199
44.33333333333334,-34681.53175961211
44.66666666666667,-34602.02059508715
45.00000000000001,-35183.370818655734
45.33333333333334,-34670.76678685851
45.66666666666667,-34185.21208297429
46.00000000000001,-34318.9020169996
46.33333333333334,-34269.59424786802
46.66666666666667,-34135.32946387628
47.00000000000001,-19850.362298193202
47.33333333333334,-18249.824843409944
47.66666666666667,-19222.727965681763
48.00000000000001,-19635.77462000634
48.33333333333334,-18964.18912542284
48.66666666666667,-19013.310806759815
49.00000000000001,-19558.177455256293
49.33333333333334,-17732.30649843917
49.66666666666667,-35061.62392785457
50.00000000000001,-34729.71012670129
50.33333333333334,-34212.182548105295
50.66666666666667,-34333.43228278916
51.00000000000001,-34528.57847000184
51.33333333333334,-34132.026275221135
51.66666666666667,-34038.30327735475
52.00000000000001,-34161.10353149039
52.33333333333334,-33876.92783653364
52.66666666666667,-116918.27909908106
53.00000000000001,-19379.62741793474
53.33333333333334,-18596.347074345842
53.66666666666668,-18588.788953568128
54.00000000000001,-19494.279116410788
54.33333333333334,-17959.746605208104
54.66666666666668,-18886.004050293097
55.00000000000001,-19527.754472367487
55.33333333333334,-18981.425750451257
55.66666666666668,-19092.475697411082
56.00000000000001,-113305.30597208525
56.33333333333334,-34964.20704232327
56.66666666666668,-34945.01086132034
57.00000000000001,-35222.82412497646
57.33333333333334,-34803.815649680655
57.66666666666668,-34649.782683084304
58.00000000000001,-35079.71570425213
58.33333333333334,-34522.84476159575
58.66666666666668,-34828.97860278684
59.00000000000001,-35069.29518870006
59.33333333333334,-34469.33485010821
59.66666666666668,-34675.22897415982
60.00000000000001,-34777.01047520791
60.33333333333334,11941.071450524427
60.66666666666668,13337.027948234976
61.00000000000001,5603.866613009863
61.33333333333334,8312.367514506019
61.66666666666668,11780.150607310547
62.00000000000001,6641.063300051094
62.33333333333334,10695.543983221163
62.66666666666668,8258.72642770921
63.00000000000001,5678.1806755920525
63.33333333333334,7906.8562373873365
63.66666666666668,12583.904068522972
64.0,6329.570941699822
64.33333333333333,15881.492069721988
64.66666666666667,8128.065302377115
65.0,4671.2638316417415
65.33333333333334,7252.7109088121015
65.66666666666667,9834.701644142644
66.0,2849.322450844519
66.33333333333334,7325.00892583764
66.66666666666667,11188.638848161152
67.0,4195.783816510072
67.33333333333334,7942.04222182266
67.66666666666667,9686.966680890875
68.0,5665.377605672968
68.33333333333334,10039.727751229982
68.66666666666667,12561.286139088963
69.0,7562.901363868317
69.33333333333334,7605.241769574234
69.66666666666667,10829.383960857833
70.0,5393.73467365695
70.33333333333334,9852.651113646927
70.66666666666667,12347.237325730504
71.0,6209.422788934312
71.33333333333334,7485.408039632409
71.66666666666667,11183.589333541742
72.0,6092.86452412558
72.33333333333334,8239.607668246168
72.66666666666667,5610.120337018481
73.0,2753.1050646220106
73.33333333333334,7903.183748635839
73.66666666666667,9272.584691932545
74.0,1340.4448525187906
74.33333333333334,-217.04395929392194
74.66666666666667,3049.254550526216
75.0,2281.32679539962
75.33333333333334,5539.275717807865
75.66666666666667,2674.2416527440614
76.0,1288.9581753102314
76.33333333333334,1388.6214831294174
76.66666666666667,3867.833191936426
77.0,3464.222993204192
77.33333333333334,4708.222224919571
77.66666666666667,3499.5673647632334
78.0,2321.334717195705
78.33333333333334,5228.022418904962
78.66666666666667,7999.545711427172
79.0,4484.662834487413
79.33333333333334,4340.133572272045
79.66666666666667,3991.662505041704
80.0,-181.1462898307826
80.33333333333334,-131722.69580630463
80.66666666666667,-135350.99822329628
81.0,-130073.93834430046
81.33333333333334,-131125.78856757414
81.66666666666667,-133948.7130111416
82.0,-124966.81737665548
82.33333333333334,-127352.86236988062
82.66666666666667,-128606.45833008931
83.0,-122588.20691271532
83.33333333333334,-124422.81090926233
83.66666666666667,-132681.87168372807
84.0,-124272.13413543112
84.33333333333334,-125610.72954443445
84.66666666666667,-128400.26750274938
85.0,-123948.75942548373
85.33333333333334,-125206.30320434277
85.66666666666667,-128524.11773453865
86.0,-124080.01228513969
86.33333333333334,-124586.04857928303
86.66666666666667,-133138.3477157452
87.0,-126176.81409149086
87.33333333333334,-128777.8502722601
87.66666666666667,-135208.86121482085
88.0,-129962.68068905192
88.33333333333334,-132957.23307767985
88.66666666666667,-132887.59179458884
89.0,-130242.57022851869
89.33333333333334,-130191.89371816722
89.66666666666667,-133601.303962972
90.0,-125328.3333774807
90.33333333333334,18609.88625934969
90.66666666666667,17516.25193000087
91.0,7740.638900718442
91.33333333333334,11933.662353521215
91.66666666666667,11957.782367672557
92.0,6670.7168745884155
92.33333333333334,8736.489946154714
92.66666666666667,11880.965006762717
93.0,4234.680666930067
93.33333333333334,8883.736522551733
93.66666666666667,10923.899792596727
94.0,8298.326290994502
94.33333333333334,5787.394893084488
94.66666666666667,7384.252688400385
95.0,2131.412739578308
95.33333333333334,4259.55379842249
95.66666666666667,4482.800883588862
96.0,-676.3290291544192
96.33333333333334,728.5658754165499
96.66666666666667,1200.9997017747385
97.0,-937.8492919724146
97.33333333333334,237.70761127312304
97.66666666666667,3445.3938856035834
98.0,2594.1787643171506
98.33333333333334,32579.659647789606
98.66666666666667,5378.0305024115005
99.0,18219.068231536647
99.33333333333334,22165.242598612305
99.66666666666667,20334.186020893627
100.0,20078.259733962394
100.33333333333334,20272.570600437262
100.66666666666667,19378.669940926902
101.0,16521.87583003402
101.33333333333334,17573.69714470491
101.66666666666667,21252.457576354347
102.0,14728.19500733434
102.33333333333334,17946.068168086127
102.66666666666667,21526.7641140651
103.0,18230.034007156675
103.33333333333334,19959.940657740903
103.66666666666667,19985.7436714469
104.0,13437.83374125706
104.33333333333334,16698.78887738732
104.66666666666667,21901.467966796405
105.0,14766.122938467597
105.33333333333334,15113.771652354424
105.66666666666667,21508.53958079175
106.0,14000.749362771141
106.33333333333334,16765.976714783083
106.66666666666667,20441.661650915303
107.00000000000001,14894.753005129574
107.33333333333334,16444.957584626387
107.66666666666667,15259.649000386335
108.00000000000001,8290.919791464834
108.33333333333334,10148.951252350018
108.66666666666667,11935.717952648118
109.00000000000001,10380.699800188873
109.33333333333334,11186.383631539804
109.66666666666667,12188.37180745106
110.0,10063.67727160793
