,Time,Incidence
0,0.0,0
1,0.336,0
2,0.6709999999999999,0
3,1.005,0
4,1.341,0
5,1.676,0
6,2.011,0
7,2.345999755859375,0
8,2.6919999999999997,0
9,3.028,0
10,3.361999755859375,0
11,3.697999755859375,0
12,4.032,0
13,4.369,0
14,4.703,0
15,5.038000244140625,0
16,5.385,0
17,5.608,0
18,5.943,0
19,6.278000244140625,0
20,6.6129999999999995,0
21,6.9479999999999995,0
22,7.284,0
23,7.619,0
24,7.952999999999999,0
25,8.289,0
26,8.623,0
27,8.959,0
28,9.294000244140623,0
29,9.631,0
30,9.975,0
31,10.310000244140623,0
32,10.645,0
33,10.98,0
34,11.315,0
35,11.649999755859374,0
36,11.985,0
37,12.32,0
38,12.655,0
39,12.990000244140624,0
40,13.326000244140625,0
41,13.66,0
42,13.995999999999999,0
43,14.331,0
44,14.665999755859374,0
45,15.001999755859375,0
46,15.337,0
47,15.672,0
48,16.007,0
49,16.342000244140625,0
50,16.677,0
51,17.012,0
52,17.348,0
53,17.681999755859376,0
54,18.017,0
55,18.352,0
56,18.688,0
57,19.023,0
58,19.358000244140626,0
59,19.692999999999998,0
60,20.028,0
61,20.363,0
62,20.69799975585937,0
63,21.033,0
64,21.368000000000002,0
65,21.703000000000003,0
66,22.038000244140626,0
67,22.374000244140625,0
68,22.708000000000002,0
69,23.043000000000003,0
70,23.379,0
71,23.713999755859376,0
72,23.948,0
73,24.284000000000002,0
74,24.619,0
75,24.95399975585937,0
76,25.289,0
77,25.624000000000002,0
78,25.959,0
79,26.294000244140626,0
80,26.630000244140625,0
81,26.965,0
82,27.3,0
83,27.635,0
84,27.980999999999998,0
85,28.328000000000003,0
86,28.663,0
87,28.998000244140623,0
88,29.344,0
89,29.679000000000002,0
90,30.014000244140625,0
91,30.349,0
92,30.685,0
93,31.019000000000002,0
94,31.35399975585937,0
95,31.689,0
96,32.024,0
97,32.36,0
98,32.695,0
99,33.031,0
100,33.365,0
101,33.7,0
102,34.035,0
103,34.36999975585937,0
104,34.705,0
105,35.041,0
106,35.375,0
107,35.710000244140616,0
108,36.046000244140615,0
109,36.381,0
110,36.716,0
111,36.939,0
112,37.273999755859386,0
113,37.609999755859384,0
114,37.944,0
115,38.28,0
116,38.615,0
117,38.95000024414063,0
118,39.285,0
119,39.62,0
120,39.955,0
121,40.289999755859384,0
122,40.625,0
123,40.96,0
124,41.305999755859375,0
125,41.641999755859366,0
126,41.976000000000006,0
127,42.312,0
128,42.647,0
129,42.982000244140615,0
130,43.317,0
131,43.652,0
132,43.986999999999995,0
133,44.323,0
134,44.657,0
135,44.992,0
136,45.328,0
137,45.663000000000004,0
138,45.998000244140634,0
139,46.333,0
140,46.668,0
141,47.003,0
142,47.339,0
143,47.673,0
144,48.008,0
145,48.343999999999994,0
146,48.678000244140634,0
147,49.01400024414063,0
148,49.349,0
149,49.684,0
150,50.019,0
151,50.353999755859384,0
152,50.68899999999999,0
153,51.023999999999994,0
154,51.36,0
155,51.69400024414063,0
156,52.028999999999996,0
157,52.365,3
158,52.699,0
159,53.035,0
160,53.36999975585938,0
161,53.705,0
162,54.04,0
163,54.375,0
164,54.710000244140616,0
165,55.045,0
166,55.38,0
167,55.716,0
168,55.93899999999999,0
169,56.273999755859386,0
170,56.608999999999995,0
171,56.943999999999996,0
172,57.278999999999996,0
173,57.614000244140634,0
174,57.95000024414063,0
175,58.284,0
176,58.62,0
177,58.955,0
178,59.289999755859384,0
179,59.625,0
180,59.96,0
181,60.295,0
182,60.63000024414063,0
183,60.965,0
184,61.301,0
185,61.635,0
186,61.971000000000004,0
187,62.305,0
188,62.641000000000005,0
189,62.976000000000006,0
190,63.31100000000001,0
191,63.646000244140616,0
192,63.981,0
193,64.316,0
194,64.65100000000001,0
195,64.98599975585938,0
196,65.333,0
197,65.668,0
198,66.003,0
199,66.33799975585937,0
200,66.673,0
201,67.008,0
202,67.343,0
203,67.67800024414062,0
204,68.013,0
205,68.348,0
206,68.684,0
207,69.01899999999999,0
208,69.35399975585939,0
209,69.689,0
210,70.024,0
211,70.359,0
212,70.69400024414062,0
213,71.029,0
214,71.36399999999999,0
215,71.699,0
216,72.035,0
217,72.369,0
218,72.705,0
219,73.04,0
220,73.375,0
221,73.71000024414063,0
222,74.045,0
223,74.38,0
224,74.715,0
225,74.95000024414063,0
226,75.285,0
227,75.62,0
228,75.955,0
229,76.293,0
230,76.637,0
231,76.972,0
232,77.307,0
233,77.64199975585937,0
234,77.977,0
235,78.312,0
236,78.64699999999999,0
237,78.98200024414062,0
238,79.317,0
239,79.653,0
240,79.999,0
241,80.33400024414063,0
242,80.669,0
243,81.00399999999999,0
244,81.339,0
245,81.67399975585937,0
246,82.009,0
247,82.344,0
248,82.679,0
249,83.01400024414062,1
250,83.35000024414063,2
251,83.685,0
252,84.02,0
253,84.355,0
254,84.68999975585938,0
255,85.025,0
256,85.36,0
257,85.695,0
258,86.03000024414062,0
259,86.365,0
260,86.7,0
261,87.036,0
262,87.37100000000001,0
263,87.71700000000001,0
264,87.94,0
265,88.275,0
266,88.60999975585938,0
267,88.945,0
268,89.281,0
269,89.62700000000001,0
270,89.96199975585938,0
271,90.29700000000001,0
272,90.632,0
273,90.96700000000001,0
274,91.303,0
275,91.637,0
276,91.97200000000001,0
277,92.30799999999999,0
278,92.64199975585936,0
279,92.97799975585936,0
280,93.31299999999999,0
281,93.648,0
282,93.98299999999999,0
283,94.31800024414062,0
284,94.65299999999999,2
285,94.988,0
286,95.323,0
287,95.65899999999999,0
288,95.99399975585938,0
289,96.329,0
290,96.664,0
291,96.999,0
292,97.33400024414064,0
293,97.669,0
294,98.00399999999999,0
295,98.339,0
296,98.67399975585936,0
297,99.009,0
298,99.345,0
299,99.68,0
300,100.015,0
301,100.35000024414065,0
302,100.685,0
303,101.02,0
304,101.35600000000001,0
305,101.68999975585938,0
306,102.025,0
307,102.36,0
308,102.696,0
309,103.031,0
310,103.36600024414062,0
311,103.70100000000001,0
312,104.036,0
313,104.37200000000001,0
314,104.70599975585938,0
315,105.041,0
