,Time,Incidence
0,0.0,0
1,0.335,0
2,0.67,0
3,1.004999755859375,0
4,1.34,0
5,1.675,0
6,2.01,0
7,2.345000244140625,0
8,2.68,0
9,3.016,0
10,3.3510000000000004,0
11,3.6860000000000004,0
12,4.020999755859375,0
13,4.356,0
14,4.691,0
15,5.026,0
16,5.361000244140625,0
17,5.696000000000001,0
18,6.032,0
19,6.367000000000001,0
20,6.702000000000001,0
21,7.0360000000000005,0
22,7.372000000000001,0
23,7.707000000000001,0
24,8.042,0
25,8.377000244140625,0
26,8.712,0
27,9.048,0
28,9.383,0
29,9.606,0
30,9.940999755859377,0
31,10.276,0
32,10.610999999999999,0
33,10.946,0
34,11.282,0
35,11.616,0
36,11.950999999999999,0
37,12.286,0
38,12.620999755859375,0
39,12.956,0
40,13.290999999999999,0
41,13.626,0
42,13.962,1
43,14.297000244140625,2
44,14.632,0
45,14.967,0
46,15.302999999999999,0
47,15.638,0
48,15.972999755859375,0
49,16.308,0
50,16.643,0
51,16.977999999999998,0
52,17.314,0
53,17.649000244140623,0
54,17.984,0
55,18.317999999999998,0
56,18.654,0
57,18.98899975585937,0
58,19.324,0
59,19.659000000000002,0
60,19.994,0
61,20.33,0
62,20.664,0
63,20.999000000000002,0
64,21.334,0
65,21.67,0
66,22.004,0
67,22.34,0
68,22.674,0
69,23.009000244140626,0
70,23.344,0
71,23.68,0
72,24.015,0
73,24.35,0
74,24.684999755859376,0
75,25.02,0
76,25.355,0
77,25.69,0
78,26.025000244140625,0
79,26.36,0
80,26.695999999999998,0
81,27.031,0
82,27.366,0
83,27.70099975585937,0
84,28.035999999999998,0
85,28.371,0
86,28.706,0
87,29.041000244140626,0
88,29.375999999999998,0
89,29.712,0
90,30.046999999999997,0
91,30.381999999999998,0
92,30.716999755859376,0
93,30.94,0
94,31.275,0
95,31.611,0
96,31.945999999999998,0
97,32.28100024414063,0
98,32.616,3
99,32.952,1
100,33.286,0
101,33.622,0
102,33.95699975585938,0
103,34.292,0
104,34.626999999999995,0
105,34.961999999999996,0
106,35.297000244140634,0
107,35.632,0
108,35.967,0
109,36.302,0
110,36.638000000000005,0
111,36.972999755859384,0
112,37.308,0
113,37.643,0
114,37.97700024414063,0
115,38.312,0
116,38.647,0
117,38.982,0
118,39.318000000000005,0
119,39.652999755859376,0
120,39.988,0
121,40.323,0
122,40.658,0
123,40.993000244140624,0
124,41.328,0
125,41.663000000000004,0
126,41.998999999999995,0
127,42.333999999999996,0
128,42.668,0
129,43.003,2
130,43.338,3
131,43.674,0
132,44.01,0
133,44.345000244140635,0
134,44.678999999999995,0
135,45.015,0
136,45.35,0
137,45.696000000000005,0
138,46.031000000000006,0
139,46.36600000000001,0
140,46.700999755859385,0
141,47.036,0
142,47.372,0
143,47.707,0
144,48.042,0
145,48.37700024414063,0
146,48.711999999999996,0
147,49.047,0
148,49.382,2
149,49.606,2
150,49.940999755859366,1
151,50.276,0
152,50.611000000000004,0
153,50.945000244140616,0
154,51.28,0
155,51.61600000000001,0
156,51.951,0
157,52.28499975585938,0
158,52.622,2
159,52.956,3
160,53.291000000000004,0
161,53.626000000000005,0
162,53.961999999999996,0
163,54.29600000000001,0
164,54.632,0
165,54.967,0
166,55.302,0
167,55.636999755859385,0
168,55.972,0
169,56.306999999999995,0
170,56.641999999999996,0
171,56.97700024414063,0
172,57.312,0
173,57.648,0
174,57.983000000000004,0
175,58.318000000000005,0
176,58.65299975585938,0
177,58.988,0
178,59.323,0
179,59.658,0
180,59.99300024414062,0
181,60.328,0
182,60.663999999999994,0
183,60.998999999999995,0
184,61.33299975585938,0
185,61.66899975585938,0
186,62.003,0
187,62.338,0
188,62.67300024414062,0
189,63.008,0
190,63.343999999999994,0
191,63.678999999999995,0
192,64.014,0
193,64.34899975585938,2
194,64.68499975585938,1
195,65.01899999999999,0
196,65.354,0
197,65.68900024414063,0
198,66.024,0
199,66.36,0
200,66.706,0
201,67.04100024414062,0
202,67.376,0
203,67.711,0
204,68.046,0
205,68.38099975585938,0
206,68.71600000000001,0
207,68.94099975585938,0
208,69.275,0
209,69.61,0
210,69.94500024414063,0
211,70.28,0
212,70.615,0
