Time,XVehicleVelocity,YVehicleVelocity,ZVehicleVelocity,XVehicleAcceleration,YVehicleAcceleration,ZVehicleAcceleration,RollEulerAnglesVelocity,PitchEulerAnglesVelocity,YawEulerAnglesVelocity,RollEulerAnglesAcceleration,PitchEulerAnglesAcceleration,YawEulerAnglesAcceleration,RollAngle,PitchAngle,YawAngle,HMDRollAngle,HMDPitchAngle,HMDYawAngle,RollEulerAngle,PitchEulerAngle,YawEulerAngle,DizzinessRange,,어지럼증
10/07/2018 14:33:29.000 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,-0.295532227,-2.399200439,2.927088499,-0.3,0.68,-10.29,0,,11
10/07/2018 14:33:29.112 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,-0.324829102,-2.331268311,3.228642941,-0.3,0.68,-10.29,0,,
10/07/2018 14:33:29.224 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,-0.656219482,-2.295623779,3.496935368,-0.3,0.68,-10.29,0,,
10/07/2018 14:33:29.336 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,-0.783325195,-2.233123779,3.556210041,-0.3,0.68,-10.29,0,,
10/07/2018 14:33:29.448 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,-0.867767334,-1.989379883,3.489046335,-0.29,0.67,-10.29,0,,
10/07/2018 14:33:29.559 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,-0.787811279,-1.596740723,3.473716497,-0.3,0.67,-10.29,0,,
10/07/2018 14:33:29.670 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,-0.717163086,-1.275512695,3.400457144,-0.3,0.67,-10.29,0,,
10/07/2018 14:33:29.783 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,-0.724761963,-1.111846924,3.316639185,-0.3,0.67,-10.29,0,,
10/07/2018 14:33:29.894 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,-0.676513672,-1.014160156,3.361809969,-0.29,0.66,-10.3,0,,
10/07/2018 14:33:30.006 PM,0,0,0,0,0,0,0,0.000100934,0,0,6.36E-05,0,0,-24.63056955,135.0000005,-0.670928955,-0.964080811,3.4464674,-0.29,0.66,-10.29,0,,
10/07/2018 14:33:30.117 PM,0,0,0,0,0,0,0,0.000113717,0,0,4.58E-05,0,0,-24.78501902,135.0000005,-0.701171875,-0.744384766,3.516269684,-0.29,0.66,-10.3,0,,
10/07/2018 14:33:30.229 PM,0,0,0,0,0,0,0,9.69E-05,0,0,2.37E-05,0,0,-24.92866526,135.0000005,-0.650177002,-0.563110352,3.599654913,-0.3,0.66,-10.3,0,,
10/07/2018 14:33:30.340 PM,0,0,0,0,0,0,0,6.92E-05,0,0,-1.54E-05,0,0,-25.06819163,135.0000005,-0.623809814,-0.294067383,3.59643054,-0.3,0.66,-10.3,0,,
10/07/2018 14:33:30.453 PM,0,0,0,0,0,0,0,6.79E-05,0,0,-6.92E-06,0,0,-25.19883738,135.0000005,-0.548095703,0.035202798,3.612842798,-0.3,0.66,-10.3,0,,
10/07/2018 14:33:30.564 PM,0,0,0,0,0,0,0,7.16E-05,0,0,1.86E-06,0,0,-25.32202158,135.0000005,-0.547088623,0.341381222,3.60152173,-0.3,0.66,-10.3,0,,
10/07/2018 14:33:30.676 PM,0,0,0,0,0,0,0,7.16E-05,0,0,6.92E-06,0,0,-25.43920908,135.0000005,-0.467010498,0.697171867,3.505891562,-0.29,0.66,-10.3,0,,
10/07/2018 14:33:30.787 PM,0,0,0,0,0,0,0,5.81E-05,0,0,-7.46E-06,0,0,-25.55090342,135.0000005,-0.389068604,1.004114747,3.459133863,-0.29,0.66,-10.31,0,,
10/07/2018 14:33:30.899 PM,0,0,0,0,0,0,0,5.78E-05,0,0,-3.73E-06,0,0,-25.65454112,135.0000005,-0.330596924,1.237291694,3.443050146,-0.29,0.67,-10.31,0,,
10/07/2018 14:33:31.011 PM,0.667705338,0.198141559,0,0.002670821,0.00183619,0,0,0.000120908,0,0,-1.25E-05,0,0,-25.82835398,135.0000005,-0.312713623,1.419099689,3.406048775,-0.29,0.67,-10.31,0,,
10/07/2018 14:33:31.123 PM,0.687763869,0.205702655,0,0.005568938,0.001044176,0,0,0.000116646,0,0,5.06E-06,0,0,-26.03466807,135.0000005,-0.20791626,1.932494521,3.337439775,-0.29,0.67,-10.31,0,,
10/07/2018 14:33:31.235 PM,0.638582904,0.1933784,0,-0.040078425,-0.011856534,0,0,0.000100667,0,0,-3.99E-06,0,0,-26.22125254,135.0000005,-0.093322754,2.314270735,3.227453947,-0.29,0.67,-10.31,0,,
10/07/2018 14:33:31.346 PM,0.675980766,0.207526095,0,0.032447077,0.010477702,0,0,9.32E-05,0,0,7.72E-06,0,0,-26.38531505,135.0000005,0.031120654,2.921306372,3.12280488,-0.29,0.67,-10.31,0,,
10/07/2018 14:33:31.458 PM,0.69190081,0.214134965,0,0.027787181,0.008162484,0,0,8.23E-05,0,0,1.38E-05,0,0,-26.52685557,135.0000005,0.164632723,3.40032196,3.063313961,-0.3,0.67,-10.31,0,,
10/07/2018 14:33:31.570 PM,0.668290789,0.208320936,0,-0.002772991,-0.00086656,0,0,6.63E-05,0,0,0,0,0,-26.64738475,135.0000005,0.271685898,3.927052259,2.95699501,-0.3,0.66,-10.31,0,,
10/07/2018 14:33:31.682 PM,0.658196746,0.207734813,0,0.013655534,0.005120825,0,0,4.07E-05,0,0,-1.52E-05,0,0,-26.74433909,135.0000005,0.324194819,4.453096867,2.885937691,-0.3,0.66,-10.31,0,,
10/07/2018 14:33:31.793 PM,0.629741525,0.200478884,0,-0.010719005,-0.002344782,0,0,2.45E-05,0,0,-1.36E-05,0,0,-26.81826793,135.0000005,0.417655975,4.806125641,2.794275045,-0.3,0.66,-10.31,0,,
10/07/2018 14:33:31.904 PM,0.655988765,0.20960891,0,0.002733287,0.001708304,0,0,2.05E-05,0,0,0,0,0,-26.86660777,135.0000005,0.507847607,5.09958601,2.729554892,-0.3,0.66,-10.31,0,,
10/07/2018 14:33:32.016 PM,0.627760768,0.201417854,0,-0.027058654,-0.008624946,0,0,9.59E-06,0,0,1.33E-06,0,0,-26.8927003,135.0000005,0.609613359,5.509114742,2.675727129,-0.31,0.66,-10.31,0,,
10/07/2018 14:33:32.128 PM,0.627174361,0.202276963,0,0.029109359,0.009923645,0,0,-9.59E-06,0,0,-8.26E-06,0,0,-26.89457713,135.0000005,0.680470109,5.803455353,2.652847052,-0.31,0.66,-10.32,0,,
10/07/2018 14:33:32.240 PM,0.68119122,0.219880396,0,0.02803256,0.008234565,0,0,-2.05E-05,0,0,5.59E-06,0,0,-26.8717805,135.0000005,0.766297698,6.068973064,2.621403694,-0.3,0.66,-10.32,0,,
10/07/2018 14:33:32.352 PM,0.628709128,0.203754602,0,-0.010839813,-0.003387441,0,0,-3.68E-05,0,0,-6.66E-06,0,0,-26.8264619,135.0000005,0.753965139,6.269990921,2.544457436,-0.31,0.66,-10.32,0,,
10/07/2018 14:33:32.463 PM,0.646541178,0.209577967,0,0.010958325,0.002568357,0,0,-4.90E-05,0,0,5.33E-06,0,0,-26.75601207,135.0000005,0.840677679,6.605113983,2.533698082,-0.31,0.66,-10.32,0,,
10/07/2018 14:33:32.575 PM,0.640741656,0.208070628,0,-0.00272656,0,0,0,-5.83E-05,0,0,-1.60E-06,0,0,-26.66368113,135.0000005,0.930930138,6.765383244,2.471126318,-0.31,0.66,-10.32,0,,
10/07/2018 14:33:32.687 PM,0.649516924,0.210510627,0,0.005481155,0.001712861,0,0,-7.67E-05,0,0,-7.99E-06,0,0,-26.54745494,135.0000005,0.981987715,6.952550411,2.412424326,-0.31,0.66,-10.32,0,,
10/07/2018 14:33:32.799 PM,0.62909592,0.204017427,0,-0.002699982,-0.000843745,0,0,-8.55E-05,0,0,5.33E-06,0,0,-26.40802012,135.0000005,1.016630054,7.020907402,2.419996738,-0.3,0.66,-10.32,0,,
10/07/2018 14:33:32.910 PM,0.638874863,0.206754524,0,0.008121291,0.003045484,0,0,-0.000103331,0,0,-2.40E-06,0,0,-26.24674998,135.0000005,0.992770553,7.131129742,2.416682005,-0.3,0.66,-10.32,0,,
10/07/2018 14:33:33.021 PM,0.686942402,0.221883804,0,0.028153377,0.010029641,0,0,-0.000120908,0,0,-1.07E-05,0,0,-26.06442271,135.0000005,0.978533447,7.184635162,2.447270155,-0.3,0.66,-10.33,0,,
10/07/2018 14:33:33.133 PM,0.616109033,0.197724122,0,-0.024108614,-0.008036205,0,0,-0.000125968,0,0,1.33E-06,0,0,-25.85984812,135.0000005,0.941103518,7.079929829,2.450499535,-0.3,0.66,-10.33,0,,
10/07/2018 14:33:33.245 PM,0.639338655,0.204140297,0,0.013375286,0.004514159,0,0,-0.000137419,0,0,-1.01E-05,0,0,-25.63613902,135.0000005,0.910290718,6.87360239,2.475907326,-0.29,0.66,-10.33,0,,
10/07/2018 14:33:33.357 PM,0.674839206,0.213850131,0,-0.002788592,-0.001045722,0,0,-0.000152066,0,0,-1.07E-06,0,0,-25.39164744,135.0000005,0.823804617,6.747879982,2.47887826,-0.29,0.66,-10.33,0,,
10/07/2018 14:33:33.468 PM,0.643049311,0.202315302,0,-0.019073497,-0.006130767,0,0,-0.000152599,-6.66E-08,0,5.33E-06,-6.66E-08,0,-25.12889109,135.0038686,0.796473682,6.855296612,2.521929741,-0.29,0.66,-10.33,0,,
10/07/2018 14:33:33.580 PM,0.667652879,0.208811844,0,0.027251138,0.0086863,0,0,-0.000172573,0,0,-8.52E-06,0,0,-24.84869395,135.0038229,0.830391824,6.829896927,2.539906979,-0.29,0.66,-10.33,0,,
10/07/2018 14:33:33.703 PM,0.640468883,0.198464622,0,-0.024219412,-0.007063995,0,0,-0.000178165,6.66E-08,0,1.33E-06,2.00E-07,0,-24.51956186,135.0037771,0.818237543,6.798414707,2.544909954,-0.29,0.67,-10.33,0,,
10/07/2018 14:33:33.815 PM,0.668990657,0.205320303,0,0.010877897,0.003229376,0,0,-0.000191748,-6.66E-08,0,2.66E-07,0,0,-24.20365915,135.0037427,0.776432872,6.767423153,2.568470716,-0.29,0.66,-10.33,0,,
10/07/2018 14:33:33.926 PM,0.663607333,0.201547408,0,0.023985807,0.007828701,0,0,-0.000197607,0,0,-6.39E-06,6.66E-08,0,-23.87287912,135.0037084,0.79729861,6.74995327,2.562748909,-0.29,0.66,-10.33,0,,
10/07/2018 14:33:34.038 PM,0.738667944,0.221528807,0,0.022904432,0.006620812,0,0,-0.000216781,6.66E-08,0,-1.33E-05,2.00E-07,0,-23.52818308,135.0036626,0.758362174,6.759020805,2.524706364,-0.28,0.67,-10.33,0,,
10/07/2018 14:33:34.150 PM,0.687634223,0.203621525,0,-0.01940903,-0.005718732,0,0,-0.00021252,0,0,2.93E-06,-6.66E-08,0,-23.16838083,135.0036283,0.760317326,6.99534893,2.550987005,-0.27,0.67,-10.33,0,,
10/07/2018 14:33:34.262 PM,0.684684079,0.199699523,0,0.016110214,0.003524109,0,0,-0.000218379,6.66E-08,0,2.66E-07,1.33E-07,0,-22.79814157,135.003594,0.759977043,7.072058678,2.52509141,-0.27,0.67,-10.33,0,,
10/07/2018 14:33:34.373 PM,0.741765408,0.213675844,0,0.044617468,0.012897237,0,0,-0.000236222,-6.66E-08,0,-1.57E-05,0,0,-22.41705331,135.0035482,0.75571233,7.176550865,2.515416145,-0.27,0.67,-10.33,0,,
10/07/2018 14:33:34.485 PM,0.690846156,0.195830406,0,-0.019039067,-0.0061197,0,0,-0.000223706,0,0,1.38E-05,0,0,-22.0225068,135.0000005,0.654342294,7.186747551,2.516374826,-0.27,0.67,-10.33,0,,
10/07/2018 14:33:34.597 PM,0.712834856,0.19885065,0,-0.024770323,-0.007224678,0,0,-0.000237554,0,0,3.20E-06,0,0,-21.62118539,135.0000005,0.596113563,7.275029182,2.587208271,-0.27,0.67,-10.34,0,,
10/07/2018 14:33:34.708 PM,0.720695358,0.198191224,0,0.002719605,0.000849877,0,0,-0.000247141,0,0,-6.39E-06,0,0,-21.21153268,135.0000005,0.51284045,7.209784031,2.585191965,-0.27,0.66,-10.34,0,,
10/07/2018 14:33:34.820 PM,0.731652253,0.196970271,0,0.018968762,0.004064735,0,0,-0.000243413,0,0,-5.33E-07,0,0,-20.79327401,135.0000005,0.443702102,7.262943268,2.678043604,-0.27,0.67,-10.34,0,,
10/07/2018 14:33:34.932 PM,0.742802115,0.196705004,0,0.02476007,0.006190018,0,0,-0.000237021,-5.75E-05,0,-5.06E-06,2.00E-07,0,-20.37185677,134.9601636,0.408293098,7.214789391,2.674865246,-0.27,0.67,-10.34,0,,
10/07/2018 14:33:35.044 PM,0.716165995,0.186229296,0,0.020909956,0.004737412,0,0,-0.000229831,-0.000150136,0,7.99E-07,-1.86E-05,0,-19.96650704,134.7873922,0.397791624,7.150625706,2.735788107,-0.27,0.66,-10.34,0,,
10/07/2018 14:33:35.155 PM,0.790206222,0.201495727,0,0.035669031,0.008574286,0,0,-0.000230363,-0.000219578,0,-1.30E-05,-1.78E-05,0,-19.5811158,134.4814001,0.39510864,6.946603298,2.737603426,-0.27,0.66,-10.34,0,,
10/07/2018 14:33:35.267 PM,0.796307368,0.198545498,0,-0.022670672,-0.006376127,0,0,-0.000205862,-0.000267515,0,6.66E-06,1.92E-05,0,-19.21215828,134.0615964,0.325034231,6.652341843,2.717974901,-0.27,0.67,-10.34,0,,
10/07/2018 14:33:35.378 PM,0.788898994,0.193101583,0,0.021990216,0.005669353,0,0,-0.000192547,-0.000330698,0,-6.39E-06,-1.64E-05,0,-18.86883552,133.5491186,0.266945928,6.217527866,2.824741602,-0.27,0.66,-10.35,0,,
10/07/2018 14:33:35.490 PM,0.81940443,0.195731024,0,0,-0.000876931,0,0,-0.000177899,-0.000373508,0,7.72E-06,3.99E-07,0,-18.54629524,132.9521375,0.1765306,6.075426579,2.724740028,-0.27,0.66,-10.35,0,,
10/07/2018 14:33:35.602 PM,0.764487301,0.179093179,0,-0.029403358,-0.006682581,0,0,-0.000162985,-0.000396678,0,4.79E-06,5.33E-07,0,-18.24870307,132.2866407,0.284952015,5.649504185,2.838120461,-0.27,0.66,-10.35,0,,
10/07/2018 14:33:35.714 PM,0.80085944,0.18296662,0,0.013528031,0.002198305,0,0,-0.00014967,-0.000435627,0,5.33E-07,-1.62E-05,0,-17.97500617,131.5649305,0.342931002,5.645935535,2.878230333,-0.27,0.66,-10.35,0,,
10/07/2018 14:33:35.825 PM,0.819253978,0.183236153,0,-0.010959919,-0.002397482,0,0,-0.000133957,-0.000456732,0,5.86E-06,-1.72E-05,0,-17.72621162,130.8008199,0.514434695,5.291121006,3.04231739,-0.27,0.66,-10.35,0,,
10/07/2018 14:33:35.937 PM,0.834444977,0.182968002,0.008316727,-0.024950182,-0.005544485,0,0,-0.000124902,-0.000411858,0,3.73E-06,1.70E-05,0,-17.49989326,130.0320974,0.470883161,5.347989082,2.977547169,-0.27,0.66,-10.36,0,,
10/07/2018 14:33:36.049 PM,0.835567215,0.180576113,0.018990164,-0.029841686,-0.006951756,-0.002712881,0,-0.000119043,-0.000370912,0,7.46E-06,-1.89E-05,0,-17.28048713,129.3592534,0.389500111,5.527467251,2.986199379,-0.27,0.66,-10.36,0,,
10/07/2018 14:33:36.160 PM,0.856766753,0.182496657,0.032028664,0.018683387,0.003336319,0.002669055,0,-0.000121706,-0.000312921,0,-3.99E-06,1.93E-06,0,-17.07041938,128.7810407,0.361384153,6.023846149,3.002533436,-0.27,0.66,-10.36,0,,
10/07/2018 14:33:36.272 PM,0.91547885,0.19291435,0.044252754,0.013828986,0.002765797,0.002765797,0,-0.000118777,-0.000259858,0,-1.33E-06,5.33E-07,0,-16.86648566,128.2935682,0.327519149,6.61245203,3.191692114,-0.27,0.66,-10.36,0,,
10/07/2018 14:33:36.384 PM,0.84509452,0.175667611,0.048599685,-0.059399615,-0.012824917,-0.002699982,0,-0.000108391,-0.000195875,0,6.39E-06,1.36E-05,0,-16.66831977,127.8895688,0.374785364,6.770891666,3.485238075,-0.27,0.66,-10.36,0,,
10/07/2018 14:33:36.495 PM,0.917592447,0.18850688,0.059724952,0.032577247,0.006277907,0.002714771,0,-0.000109722,-0.000161854,0,-1.07E-06,3.33E-07,0,-16.47747809,127.5700383,0.282310933,6.80056572,3.677554369,-0.28,0.66,-10.37,0,,
10/07/2018 14:33:36.607 PM,0.952640571,0.193418069,0.06685197,0.036211484,0.007311934,0,0,-0.000107858,-0.000130628,0,-2.40E-06,-3.10E-05,0,-16.29254157,127.3320585,0.130129799,7.0394454,4.079033375,-0.27,0.66,-10.37,0,,
10/07/2018 14:33:36.719 PM,0.921109106,0.18439367,0.071489065,-0.035744532,-0.00807689,-0.005499159,0,-0.000100401,-8.66E-05,0,6.39E-06,-3.35E-05,0,-16.11232001,127.1674009,-0.151977539,6.919670582,4.309351921,-0.28,0.65,-10.37,0,,
10/07/2018 14:33:36.831 PM,0.963847802,0.190387558,0.080090505,-0.022093932,-0.005523483,-0.002761742,0,-9.64E-05,-4.38E-05,0,9.05E-06,-1.92E-05,0,-15.93667609,127.076695,-0.153411865,7.064799786,4.367621899,-0.27,0.65,-10.37,0,,
10/07/2018 14:33:36.943 PM,1.035986039,0.202939731,0.090826173,0.042574769,0.007982769,0.002838318,0,-0.000105195,3.46E-06,0,-7.99E-06,-1.23E-05,0,-15.76693732,127.0569997,-0.175811768,7.712528229,4.17780304,-0.27,0.66,-10.37,0,,
10/07/2018 14:33:37.054 PM,1.076841586,0.208420952,0.098421005,0.072368386,0.013930914,0.008684206,0,-0.000101733,4.41E-05,0,-8.79E-06,2.53E-06,0,-15.60049445,127.1077199,-0.175842285,8.433210373,4.05095005,-0.27,0.66,-10.38,0,,
10/07/2018 14:33:37.166 PM,0.940877732,0.180458462,0.088965516,-0.053918495,-0.009772727,-0.002695925,0,-9.19E-05,9.81E-05,0,3.20E-06,1.36E-05,0,-15.4367066,127.2275739,-0.090270996,8.927836418,4.127734661,-0.26,0.66,-10.37,0,,
10/07/2018 14:33:37.278 PM,0.969067655,0.183210159,0.09126953,0.032212775,0.005201021,0.002684398,0,-9.43E-05,0.000125568,0,-2.66E-06,-1.33E-07,0,-15.27658087,127.4178319,0.122659743,9.44758606,4.281143188,-0.26,0.66,-10.37,0,,
10/07/2018 14:33:37.389 PM,1.019584944,0.190999014,0.096971394,0.02216489,0.00380959,0.002770611,0,-9.43E-05,0.000166381,0,-1.86E-06,-2.00E-07,0,-15.11860663,127.6729894,0.20154804,9.524280548,4.290742397,-0.26,0.66,-10.38,0,,
10/07/2018 14:33:37.501 PM,0.979458528,0.181267846,0.095225135,-0.021765745,-0.004251122,0,0,-8.66E-05,0.000219711,0,5.06E-06,1.23E-05,0,-14.96282965,127.9953466,0.239356861,9.739444733,4.127614021,-0.26,0.67,-10.38,0,,
10/07/2018 14:33:37.613 PM,0.970570476,0.177506998,0.092814117,0.007955496,0.000994437,0.002651832,0,-8.84E-05,0.000261722,0,-1.86E-06,3.07E-05,0,-14.80888373,128.3872724,0.277715623,9.747428894,4.232937813,-0.26,0.67,-10.38,0,,
10/07/2018 14:33:37.724 PM,1.036489823,0.188139443,0.096481765,0.011026487,0.002412044,0.002756622,0,-9.13E-05,0.000287954,0,-5.33E-06,8.66E-07,0,-14.65621954,128.8467298,0.286678851,9.671714783,4.262133121,-0.26,0.67,-10.38,0,,
10/07/2018 14:33:37.836 PM,1.008610472,0.180980508,0.08947351,-0.010845274,-0.001864031,-0.002711318,0,-9.05E-05,0.0003295,0,-2.40E-06,7.99E-07,0,-14.50360113,129.3742795,0.240350619,9.578239441,4.304778099,-0.26,0.68,-10.38,0,,
10/07/2018 14:33:37.948 PM,1.036919786,0.183736119,0.091006258,0.019304358,0.002757765,0.002757765,0,-9.03E-05,0.000385293,0,-1.33E-06,2.84E-05,0,-14.35093695,129.9683767,0.302301228,9.639734268,4.40119648,-0.26,0.68,-10.38,0,,
10/07/2018 14:33:38.059 PM,1.059578212,0.186056888,0.086896626,0.022424936,0.004029481,0,0,-9.00E-05,0.000428236,0,-1.60E-06,2.96E-05,0,-14.19827276,130.6346975,0.405296266,9.597071648,4.496739388,-0.26,0.68,-10.38,0,,
10/07/2018 14:33:38.171 PM,1.095402764,0.189820279,0.084914943,0.025474483,0.003891935,0.002830498,0,-9.29E-05,0.000471779,0,-7.99E-07,1.48E-05,0,-14.0440064,131.3724981,0.5102005,9.71109581,4.659639359,-0.26,0.67,-10.38,0,,
10/07/2018 14:33:38.283 PM,1.000575175,0.172101657,0.070885435,-0.049074532,-0.008008691,-0.002726363,0,-9.00E-05,0.000486759,0,1.86E-06,-1.43E-05,0,-13.88836675,132.185658,0.585397243,9.706623077,4.738863468,-0.26,0.67,-10.38,0,,
10/07/2018 14:33:38.395 PM,1.015675456,0.172373119,0.066297354,0.039778412,0.006463992,0.002651894,0,-9.40E-05,0.000561661,0,-3.20E-06,4.44E-05,0,-13.7308045,133.0685239,0.645013273,9.731667519,4.696436405,-0.26,0.67,-10.38,0,,
10/07/2018 14:33:38.506 PM,1.065078847,0.178680991,0.06166246,0.016817034,0.002452484,0,0,-9.51E-05,0.000593752,0,5.33E-07,1.49E-05,0,-13.56962591,134.0332151,0.637065351,9.806578636,4.673429012,-0.25,0.67,-10.38,0,,
10/07/2018 14:33:38.618 PM,1.020828929,0.169446536,0.049796533,-0.052563007,-0.008645231,-0.005532948,0,-9.51E-05,0.000627174,0,3.20E-06,-2.95E-05,0,-13.40524297,135.0769735,0.741018295,9.885220528,4.661260128,-0.25,0.67,-10.39,0,,
10/07/2018 14:33:38.729 PM,1.019778288,0.167243639,0.040791132,0.038071723,0.00611867,0,0,-9.77E-05,0.000677109,0,-2.66E-07,3.08E-05,0,-13.2372437,136.1945921,0.794179142,9.834116936,4.588970184,-0.25,0.67,-10.39,0,,
10/07/2018 14:33:38.841 PM,1.062785694,0.172043637,0.030523871,0.022199179,0.00312176,-0.002774897,0,-0.000102798,0.000728974,0,2.66E-07,-1.36E-05,0,-13.06352239,137.4041525,0.830616117,9.922585487,4.543564796,-0.25,0.67,-10.38,0,,
10/07/2018 14:33:38.953 PM,0.993997253,0.158857238,0.018907556,-0.024309715,-0.004726889,-0.002701079,0,-0.000102265,0.000766591,0,6.66E-06,-1.38E-05,0,-12.88325506,138.7009512,0.816326439,9.935733795,4.555668354,-0.25,0.68,-10.38,0,,
10/07/2018 14:33:39.065 PM,0.809208775,0.128384085,0.005412768,-0.411370347,-0.064445766,-0.005412768,0,-9.13E-05,0.000665457,0,3.83E-05,-0.000341417,0,-12.69387822,140.1122137,0.820570052,10.02943134,4.508452892,-0.25,0.68,-10.39,0,,
10/07/2018 14:33:39.176 PM,1.008539169,0.157668741,-0.005407717,0.059484884,0.009463504,0,0,-0.000116646,0.000893291,0,-9.32E-06,7.80E-05,0,-12.50326543,141.5634619,0.797559261,10.06269073,4.503721714,-0.25,0.68,-10.39,0,,
10/07/2018 14:33:39.288 PM,1.051195989,0.161921429,-0.019313312,0.049662803,0.007242492,0,0,-0.000123304,0.00098537,0,-4.53E-06,8.18E-05,0,-12.30006414,143.1378714,0.807387292,10.04741096,4.507719994,-0.25,0.68,-10.39,0,,
10/07/2018 14:33:39.400 PM,0.971320692,0.147890321,-0.029679243,-0.037773582,-0.005564858,0.002698113,0,-0.000124636,0.000997088,0,2.40E-06,-1.58E-05,0,-12.08697515,144.8211256,0.770889819,10.0241909,4.505793095,-0.25,0.68,-10.39,0,,
10/07/2018 14:33:39.511 PM,0.981904381,0.147285657,-0.048422682,0.013450745,0.001513209,-0.002690149,0.00116247,-0.000132359,0.001061403,0.00116247,-1.86E-06,1.88E-05,0,-11.86413579,146.5969053,0.842150927,10.127244,4.536902905,-0.25,0.68,-10.39,0,,
10/07/2018 14:33:39.623 PM,1.031628539,0.1523524,-0.06655668,0.01109278,0.001039948,-0.002773195,0.001189368,-0.000140881,0.001161604,9.85E-06,5.33E-07,2.19E-05,2.007797249,-11.62879948,148.4822508,0.864248514,10.20955563,4.525902271,-0.24,0.68,-10.38,0,,
10/07/2018 14:33:39.735 PM,0.940732361,0.137245656,-0.077283962,-0.042639427,-0.00649585,0.002664964,0.0011393,-0.00014674,0.001173522,-5.14E-05,4.26E-06,-5.05E-05,4.024292008,-11.37995915,150.4872442,1.449691176,10.23249722,3.927015543,-0.02,0.67,-10.4,0,,
10/07/2018 14:33:39.847 PM,0.999115604,0.143519369,-0.102119551,0.005519976,0.000517498,-0.002759988,0.001177384,-0.000154197,0.001374923,7.72E-06,-1.33E-06,1.73E-05,6.032501244,-11.12109379,152.6545378,2.275424242,10.28228092,2.352183819,0.56,0.67,-10.42,0,,
10/07/2018 14:33:39.958 PM,0.942155356,0.133494314,-0.115092842,-0.010706311,-0.001338289,0,0.001156078,-0.000153664,0.001546431,-1.01E-05,1.60E-06,-1.36E-05,8.042724641,-10.8578339,155.1741949,2.163959503,10.47888184,1.059713364,1.41,0.66,-10.39,0,,
10/07/2018 14:33:40.070 PM,0.955497068,0.132764158,-0.137656357,0.021593154,0.002530448,-0.005398289,0.001170459,-0.000158991,0.001771202,2.53E-05,-1.86E-06,5.67E-05,10.05578617,-10.58811955,158.032128,1.453233838,10.71084404,0.791962683,2.51,0.66,-10.42,0,,
10/07/2018 14:33:40.182 PM,0.425999901,0.058194629,-0.069377127,0.00486857,0.000304286,0,0.001166198,-0.000163518,0.001924533,1.07E-05,2.66E-07,7.74E-05,11.85955815,-10.33905033,160.8457953,-0.292755127,11.02194023,1.038148642,3.57,0.65,-10.42,0,,
10/07/2018 14:33:40.293 PM,0.913022852,0.122256149,-0.175172989,-0.002654136,-0.000995301,0,0.001161138,-0.000170975,0.002036519,-3.20E-06,-1.60E-06,1.08E-05,14.07330328,-10.02172855,164.5856902,-3.417480469,11.46718025,2.456294298,4.37,0.65,-10.38,0,,
10/07/2018 14:33:40.405 PM,0.980537785,0.128852722,-0.215103731,0.027935549,0.003142749,-0.01117422,0,-0.000180829,0.002202767,0,-2.66E-06,5.77E-05,15.07987982,-9.721298256,168.1983954,-5.617736816,12.00838375,4.060427666,5.03,0.66,-10.44,0,,
10/07/2018 14:33:40.516 PM,0.918872973,0.118437818,-0.229036587,0,-0.000170414,-0.005453252,0,-0.000182959,0.002209292,0,1.07E-06,-7.32E-07,15.07987982,-9.408828772,171.9638908,-6.796508789,12.31994534,4.428476334,5.57,0.66,-10.42,0,,
10/07/2018 14:33:40.628 PM,0.900192761,0.113531774,-0.249904259,0.016122855,0.001847411,-0.008061428,0,-0.000191481,0.00226928,0,-5.06E-06,4.13E-05,15.07987982,-9.08702091,175.820996,-7.869476318,12.37189007,4.316888809,6.02,0.66,-10.4,0,,
10/07/2018 14:33:40.740 PM,0.902974027,0.111341865,-0.277419731,0.002719801,0.000169988,-0.002719801,0,-0.000195742,0.002273407,0,-2.93E-06,-1.11E-05,15.07987982,-8.758026157,179.7097213,-8.466033936,12.56793118,4.63253355,6.39,0.66,-10.45,0,,
10/07/2018 14:33:40.852 PM,0.877620134,0.106664601,-0.318643618,0.016202218,0.001350185,-0.008101109,0,-0.000195742,0.00214218,0,-2.66E-06,4.04E-05,15.07987982,-8.424133334,183.5079124,-8.552459717,12.53299618,4.376399517,6.69,0.67,-10.44,0,,
10/07/2018 14:33:40.963 PM,0.845078041,0.102291883,-0.361030176,0.013371488,0.001504292,-0.008022893,0,-0.000197074,0.001957024,0,-4.79E-06,4.43E-05,15.07987982,-8.088592561,187.0025604,-8.810699463,12.60194969,4.108795166,6.94,0.67,-10.43,0,,
