Time,MPEntropy
0.333333,-27072.78834825656
0.666667,-25364.395349878607
1.0,-33769.37263312978
1.333333,-88710.67815667429
1.666667,-89520.04792067443
2.0,-87035.7196508424
2.333333,-88290.85666876104
2.666667,-88874.77506367631
3.0,-86425.26277889576
3.333333,-85021.45171103666
3.666667,-86252.91836519248
4.0,-8731.373570321852
4.3333330000000005,-6490.377215241844
4.6666669999999995,-3381.966223928225
5.0,-11602.344597264942
5.3333330000000005,-7172.780561663743
5.6666669999999995,-80272.34691495729
6.0,-89906.34075802776
6.3333330000000005,-90474.58184070197
6.6666669999999995,-91641.65596926684
7.0,-91337.76066403008
7.3333330000000005,-92373.39446509065
7.6666669999999995,-94228.56760777555
8.0,-34054.79310755341
8.333333,-13881.555248127679
8.666667,-34384.14713646752
9.0,-16612.191087078445
9.333333,-178146.47368081892
9.666667,-174512.96845029813
10.0,-172102.80153413882
10.333333,-173023.38771682116
10.666667,-169425.9161229293
11.0,-160947.92401957174
11.333333,-162965.0206078973
11.666667,-169929.87070347767
12.0,-154620.80619212214
12.333333,-160833.05510317156
12.666667,-168387.67072455547
13.0,-162782.00987066652
13.333332999999998,-165826.85513518166
13.666667000000002,-163253.23839049143
14.0,-150725.38900911176
14.333332999999998,-156283.96895090668
14.666667000000002,-166122.4768094436
15.0,-152766.55115053535
15.333332999999998,-152988.56609218498
15.666667000000002,-164468.29174265277
16.0,-152691.24282879627
16.333333,-156276.92375137503
16.666667,-163259.34958688545
17.0,-154224.18905187826
17.333333,-156405.66571359395
17.666667,-152773.05260854147
18.0,-139754.6541424504
18.333333,-137218.191410281
18.666667,-138447.2742723935
19.0,-134121.22306668825
19.333333,-136299.48661747837
19.666667,-135015.3222591405
20.0,-137475.81114978774
