Time,MPEntropy
0.333333,-136601.09675318561
0.666667,-140461.13422538675
1.0,-132369.257236676
1.333333,-139668.69530796938
1.666667,-143240.9817090966
2.0,-135359.25365028018
2.333333,-140476.3520812776
2.666667,-144419.1902614259
3.0,-135507.9482620519
3.333333,-138114.77250027357
3.666667,-139389.50192018988
4.0,-135652.72704715832
4.3333330000000005,-135591.90081929267
4.6666669999999995,-136983.88473902535
5.0,-134998.80445766752
5.3333330000000005,-134073.715284699
5.6666669999999995,-137488.18412833006
6.0,-129382.73952524822
6.3333330000000005,-134146.40579784146
6.6666669999999995,-139772.20364614198
7.0,-127277.69553388318
7.3333330000000005,-132320.86687129486
7.6666669999999995,-131471.20096236398
8.0,-122183.28324628658
8.333333,-120637.4929628238
8.666667,-116434.34410017615
9.0,-125987.36338399153
9.333333,-129649.20370247042
9.666667,-129986.12974191767
10.0,-126714.51148520352
10.333333,-126661.2816670236
10.666667,-125760.34064811959
11.0,-117515.98534997087
11.333333,-120900.10833867914
11.666667,-130900.49536833534
12.0,-108083.47636510727
12.333333,-99733.28788924636
12.666667,-106822.78306738815
13.0,-107110.8496748743
13.333332999999998,-108734.29783371219
13.666667000000002,-112088.54307879857
14.0,-110590.4955755171
14.333332999999998,-111431.417549298
14.666667000000002,-107512.06452411225
15.0,-98925.28073703214
15.333332999999998,-104637.43666829911
15.666667000000002,-114055.74268752229
16.0,-111739.6356281035
16.333333,-113233.53139485915
16.666667,-114389.70082625895
17.0,-111258.25688508805
17.333333,-112370.62725003074
17.666667,-116145.72010789314
18.0,-112993.66555407684
18.333333,-114159.50238321892
18.666667,-117378.51917457758
19.0,-110904.08398727298
19.333333,-116563.69676474256
19.666667,-118016.2172422511
20.0,-112294.58431534268
