Time,MPEntropy
0.336,-167762.3481192946
0.680999755859375,-166628.87993782436
1.016,-167753.82347012655
1.351,-149830.49942076558
1.686,-163237.6157433403
2.022,-156342.51682118638
2.357000244140625,-159138.17130280237
2.6919999999999997,-151048.14336983836
3.0269999999999997,-146402.07667549342
3.362,-149607.4928690758
3.696999755859375,-144637.26138293755
4.032,-151526.14809575048
4.367,-153693.87598050368
4.7139999999999995,-156064.95445277402
5.048999755859375,-150584.12710316424
5.3839999999999995,-154211.37606299366
5.607,-168268.5628024744
5.942,-153642.84942288362
6.277000244140625,-149367.40810181084
6.612,-148140.28821795198
6.9479999999999995,-148093.65680980345
7.282,-149211.8300984945
7.617999999999999,-148025.18663125354
7.952999755859375,-149255.33312156142
8.288,-155803.615034596
8.623,-166023.63298923385
8.958,-176134.0112663982
9.294,-165418.1398008505
9.639,-155490.57228524445
9.975,-156622.6444697289
10.31,-158653.08692508325
10.645000244140627,-155348.02378555958
10.98,-87943.01685289868
11.315,129625.90091485968
11.65,45654.80400345545
11.984000000000002,54683.43229501964
12.319,-179608.1580647671
12.655,-186415.791224291
12.99,-185327.17455857238
13.325000244140625,-180956.94066060515
13.66,-171787.51921569448
13.995,-96935.57862983803
14.331,-91171.7480380769
14.665999999999999,-97087.3698589968
15.000999755859375,-95293.98652173785
15.335999999999999,-101207.28709160638
15.671,-168013.9834857327
16.007,-165173.46009649005
16.342,-165585.06076817968
16.677000244140626,-94144.8388254445
17.012,80480.6826410534
17.347,-98388.4853002946
17.682000000000002,-96510.22341648515
18.01699975585937,-166723.52191851597
18.352,-158742.82831155573
18.687,-166675.4276865615
19.022000000000002,-164432.02869321522
19.357000244140625,-174089.01817844834
19.692,-92638.01571057133
20.028,-93890.86516791354
20.362000000000002,-89339.9274430002
20.71,-84568.69055307891
21.044,-89090.64665108049
21.379,-48839.36456356705
21.714000000000002,-51143.37237474548
22.04899975585937,-52702.48793785455
22.384,30129.875402920974
22.608,41037.128911770626
22.943,-92881.9258729088
23.277000244140623,-92429.40884198764
23.613000244140625,-93474.23392182753
23.947,-167078.084645683
24.283,-159061.82659862612
24.618000000000002,-155271.5677266907
24.95299975585937,-154004.99414428286
25.288999755859376,-94315.22815034066
25.623,-92713.05849612397
25.959,-94160.5332027378
26.294,-98206.95463379282
26.629000244140624,-103100.63367115128
26.964000000000002,-193096.50593796963
27.299,-144151.8107656621
27.634,-135330.5230027058
27.97,-86808.71436175004
28.304000000000002,68068.07899213876
28.64,-104819.54332863682
28.976,-106554.71426144883
29.31,-102025.65364057472
29.645000244140626,-45974.403952385954
29.98,-48482.27525519295
30.315,-47870.04215843398
30.65,-40834.707107882015
30.98499975585937,-31029.341516338587
31.320999755859376,-38583.0286075845
31.656,-36096.68247969547
31.991,80747.37078683339
32.326,-92418.01960761409
32.661000244140624,-93388.43043421602
32.996,-95043.21540653362
33.330999999999996,-91552.4376287219
33.666,-92444.17775879405
34.00099975585937,45775.46950729949
34.336,56952.39532733027
34.671,-93246.8772645693
35.006,-91405.39353376956
35.342,-164159.5569613256
35.677000244140615,-173165.19542155036
36.012,-42444.010537862836
36.347,-43976.30118055042
36.681999999999995,-39422.43247383366
37.016999755859366,-41633.87611943411
37.352,-46797.48538785814
37.687,-154231.5801679566
38.022,-165423.8740097249
38.357000244140615,-169047.60200030878
38.693000244140634,-170161.00352323664
39.027,-165265.44070125537
39.363,-164566.24303006672
39.698,-95654.40126588914
40.032999755859365,-94410.58880877301
40.368,-94959.08720075214
40.703,-92558.950193937
41.038000000000004,-971.2757345087518
41.373000244140634,-3109.5538051126928
41.708,93110.75256255655
42.043,74520.29198733963
42.378,-95131.15891706981
42.712999755859364,-95620.77724732323
43.048999755859384,-142497.9597679243
43.38399999999999,-137978.14680688604
43.607,-160863.91479527278
43.942,-80100.54533010934
44.277000244140616,-85436.57845651053
44.611999999999995,-90714.1743491839
44.946999999999996,-93506.43882700821
45.282,61507.18185052882
45.618,-37747.445015419384
45.952999755859366,-44395.44357786802
46.288000000000004,-48212.017230584286
46.623000000000005,24824.758447324413
46.958999999999996,94727.93004194052
47.304999755859384,24973.30766064409
47.638999999999996,-90198.99930038238
47.975,-92594.27192100526
48.31,-194835.98101213895
48.64500024414063,-166733.4378026299
48.98,-99060.17631754157
49.315,-93517.00012479315
49.65,-86309.62745919825
49.984999755859384,-101295.66540552251
50.32,-173201.97897860865
50.655,-101093.49308201579
50.99,-100558.45874119754
51.326,83395.48130871615
51.66100024414062,-101349.89156707583
51.996,-100513.45896342151
52.331,-171866.71363594095
52.666000000000004,-173750.42781523865
53.00099975585938,-178139.8332168093
53.336000000000006,-189938.91730556247
53.67100000000001,-167811.54043105725
54.006,-89779.49599872855
54.341000244140616,-90078.27486788863
54.677000244140615,-83779.9306565549
55.011,-89550.60500864207
55.347,-92410.33624714395
55.681999999999995,-179466.3984993321
56.016999755859366,-171651.37860197522
56.352,-168685.29598310252
56.687,-87870.02576914032
57.022,65342.46406972969
57.357000244140615,-92259.38693766217
57.692,-88145.98363708568
58.028,-175152.8370715543
58.361999999999995,-166150.20752259783
58.698,-159160.760868593
59.032999755859365,-169631.46048605783
59.368,-174529.06705542165
59.703,29106.299061006357
60.038000000000004,39849.41781703497
60.373000244140634,17652.046337766158
60.70900024414063,-2049.2448597766966
61.043,5977.785036426063
61.379,-47936.584908428646
61.712999755859364,-49170.061944961846
62.048,-158360.14266292469
62.38399999999999,-98250.59009370128
62.607,88153.06764448997
62.942,-94162.02335818083
63.277000244140616,-94505.57875935102
63.611999999999995,-93802.14447793397
63.948,-153121.67556559856
64.294,-151766.9329017033
64.628,-166533.7761862561
64.964,-170223.2518867004
65.29899999999999,-174695.79845579638
65.634,-163930.1118021829
65.96899975585937,-193729.9230020514
66.304,-188799.82166012563
66.64,-183329.0093207932
66.975,-199521.25960200158
67.30900024414062,-179263.00173675295
67.64500024414062,-181896.99246648696
67.979,-181069.60721374783
68.315,-182565.69375804093
68.65,-164677.5683170515
68.984,-166712.75308203156
69.32,-46753.44792933226
69.655,-44911.36948055651
69.99,-50093.72572940592
70.32600000000001,-49577.142164831144
70.66,-47918.09502730688
70.995,19771.628139573735
71.33,20084.657062299655
71.66499975585937,-90222.48062722795
72.00099975585937,-91874.42927096848
72.336,-89981.37861765074
72.671,-157610.33581566723
73.006,-160221.4087316417
73.34100024414063,-168349.5114524017
73.676,-90727.97262489717
74.01100000000001,52109.369584482774
74.347,-92936.44391220353
74.68099975585938,60671.19287710986
