time,MPentropy/
0.3333333333333333,10131.514162796975
0.6666666666666666,9759.05071485651
1.0,9734.364814429347
1.3333333333333333,11236.34379038737
1.6666666666666667,12225.116724175517
2.0,12542.039581499701
2.3333333333333335,11994.932121180753
2.6666666666666665,127209.882684062
3.0,12504.214931189983
3.3333333333333335,13771.562457258866
3.6666666666666665,15954.221272437859
4.0,17815.576354198176
4.333333333333333,16946.181590185493
4.666666666666667,14014.860171582084
5.0,11416.333655905853
5.333333333333333,10481.182958610332
5.666666666666667,9758.126481405256
6.0,7483.351536798254
6.333333333333333,4931.215273889092
6.666666666666667,4061.8163561775436
7.0,2389.681967373592
7.333333333333333,1003.6937469866928
7.666666666666667,61714.142415589144
8.0,3939.5003459007407
8.333333333333334,4218.2733613603705
8.666666666666666,5448.554687309167
9.0,7723.853640611677
9.333333333333334,3762.7713916598955
9.666666666666666,6763.508403015037
10.0,8494.187312350137
10.333333333333334,8398.315908125442
10.666666666666666,5067.170331841605
11.0,6576.994830878491
11.333333333333334,5103.472351494744
11.666666666666666,7328.309544798303
12.0,10584.93686015324
12.333333333333334,10548.871616883307
12.666666666666666,94250.34308931815
13.0,11223.08258301992
13.333333333333334,12087.091205038267
13.666666666666666,13557.326538685871
14.0,14639.9829401053
14.333333333333334,12506.134816456568
14.666666666666666,11468.249130441935
15.0,9755.572220269618
15.333333333333334,7046.313586079205
15.666666666666666,5876.724442140932
16.0,16546.56721605798
16.333333333333332,2286.756699091734
16.666666666666668,3203.205149005684
17.0,1994.195949647463
17.333333333333332,3407.2656512124177
17.666666666666668,67123.27663207958
18.0,2023.2343997869016
18.333333333333332,1400.957990091609
18.666666666666668,2479.2683358481318
19.0,4165.058533403873
19.333333333333332,5417.065564414664
19.666666666666668,7099.660163644814
20.0,7804.219527459617
20.333333333333332,10264.083868429168
20.666666666666668,13223.429026567572
21.0,13927.879457192115
21.333333333333332,11129.648167216572
21.666666666666668,12450.801051560547
22.0,12688.117782476545
22.333333333333332,12538.225476612388
22.666666666666668,100012.63959528648
23.0,12491.930417156465
23.333333333333332,13180.41629889682
23.666666666666668,13528.794769405667
24.0,16059.18946780512
24.333333333333332,16330.702504775394
24.666666666666668,13333.074139360508
25.0,10845.275557590172
25.333333333333332,8832.256908863672
25.666666666666668,10217.538567980444
26.0,8738.06817132055
26.333333333333332,6945.6732470060815
26.666666666666668,6494.6182454568725
27.0,6613.773181122647
27.333333333333332,9509.126999835607
27.666666666666668,73773.48164538074
28.0,3953.4974903669513
28.333333333333332,5761.645022141985
28.666666666666668,8150.082322751926
29.0,6340.590770754489
29.333333333333332,7739.771808113468
29.666666666666668,8922.150446914404
30.0,8238.3382517601
30.333333333333332,10397.481508338784
30.666666666666668,14049.640986161145
31.0,13655.692870753805
31.333333333333332,14135.713046519584
31.666666666666668,12856.8204878124
32.0,12966.928738672596
32.333333333333336,13022.072995569162
32.666666666666664,160698.98070245792
33.0,12974.04878431147
33.333333333333336,13646.723355176206
33.666666666666664,13588.653556657575
34.0,14233.753796504923
34.333333333333336,15109.478118135805
34.666666666666664,17038.95967657295
35.0,11706.36084159354
35.333333333333336,11827.128587177063
35.666666666666664,13047.78816326941
36.0,10751.049613196084
36.333333333333336,8670.013109142488
36.666666666666664,5701.772339712598
37.0,3840.7730369692067
37.333333333333336,2808.9816084048175
37.666666666666664,-1041.1542026074585
38.0,6531.33601556972
38.333333333333336,5189.346895721139
38.666666666666664,6464.400329848356
39.0,4699.952438480701
39.333333333333336,4915.865552593147
39.666666666666664,5990.470510617054
40.0,8702.922559884028
40.333333333333336,6361.046355285931
40.666666666666664,8217.973694470136
41.0,7882.112009926906
41.333333333333336,9905.260678556313
41.666666666666664,11102.761105953772
42.0,12562.60335887363
42.333333333333336,11644.40358615141
42.666666666666664,11630.972065851169
43.0,12548.85985878169
43.333333333333336,13799.11221531492
43.666666666666664,14611.978626250551
44.0,18018.166523077212
44.333333333333336,17160.56002255068
44.666666666666664,14048.957205481389
45.0,10551.262570138404
45.333333333333336,8059.3149221491
45.666666666666664,5558.665584847371
46.0,5807.679110289533
46.333333333333336,4465.883172915251
46.666666666666664,3193.7918209087857
47.0,2286.8655455725675
47.333333333333336,1892.6005388071414
47.666666666666664,-112.70225549308479
48.0,900.0417824447123
48.333333333333336,2060.932457796859
48.666666666666664,-646.0902590660445
49.0,-655.5624050388947
49.333333333333336,-943.2534178279238
49.666666666666664,-1010.5641867998318
50.0,-1578.6886863628733
50.333333333333336,-410.56210013444587
50.666666666666664,857.228417453335
51.0,2763.611809090453
51.333333333333336,4433.890189271686
51.666666666666664,5871.2180954045325
52.0,7742.826132804481
52.333333333333336,10728.524763800418
52.666666666666664,8582.583995703993
53.0,11589.232765919935
53.333333333333336,15357.267194210903
53.666666666666664,15347.875161362117
54.0,11586.153546116399
54.333333333333336,10169.974552373125
54.666666666666664,7731.237889356577
55.0,6472.752420501462
55.333333333333336,4811.453260997706
55.666666666666664,1279.3592475780536
56.0,2057.1023469383404
56.333333333333336,6551.441690401379
56.666666666666664,5153.021716650957
57.0,3461.4878014976484
57.333333333333336,3217.5415116097097
57.666666666666664,6727.881142069755
58.0,-344.3434913734523
58.333333333333336,1846.435246919796
58.666666666666664,3045.1427089819877
59.0,4582.159741344969
59.333333333333336,4979.7637903487175
59.666666666666664,7267.808681348445
60.0,5925.322505329292
