Time,XVehicleVelocity,YVehicleVelocity,ZVehicleVelocity,XVehicleAcceleration,YVehicleAcceleration,ZVehicleAcceleration,RollEulerAnglesVelocity,PitchEulerAnglesVelocity,YawEulerAnglesVelocity,RollEulerAnglesAcceleration,PitchEulerAnglesAcceleration,YawEulerAnglesAcceleration,RollAngle,PitchAngle,YawAngle,HMDRollAngle,HMDPitchAngle,HMDYawAngle,RollEulerAngle,PitchEulerAngle,YawEulerAngle,DizzinessRange,,
10/07/2018 14:49:28.825 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,-0.462158203,-3.385528564,-0.422790527,-0.29,0.69,-24.56,0,,
10/07/2018 14:49:28.937 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,-0.468566895,-3.41998291,-0.421386719,-0.29,0.68,-24.56,0,,어지러움 횟수
10/07/2018 14:49:29.048 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,-0.460540771,-3.331115723,-0.421905518,-0.29,0.68,-24.56,0,,6
10/07/2018 14:49:29.160 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,-0.453216553,-3.280792236,-0.386047363,-0.29,0.68,-24.56,0,,
10/07/2018 14:49:29.272 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,-0.451324463,-3.327453613,-0.436157227,-0.29,0.68,-24.56,0,,
10/07/2018 14:49:29.384 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,-0.443206787,-3.309173584,-0.419067383,-0.29,0.68,-24.56,0,,
10/07/2018 14:49:29.495 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,-0.444915771,-3.26663208,-0.423126221,-0.29,0.68,-24.56,0,,
10/07/2018 14:49:29.607 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,-0.476593018,-3.300415039,-0.439910889,-0.29,0.68,-24.56,0,,
10/07/2018 14:49:29.719 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,-0.492584229,-3.282196045,-0.427276611,-0.29,0.68,-24.56,0,,
10/07/2018 14:49:29.830 PM,0,0,0,0,0,0,0,0.000226102,0,0,-0.142270858,0,0,-24.52835093,135.0000005,-0.521209717,-3.384735107,-0.414916992,-0.29,0.68,-24.56,0,,
