Time,XVehicleVelocity,YVehicleVelocity,ZVehicleVelocity,XVehicleAcceleration,YVehicleAcceleration,ZVehicleAcceleration,RollEulerAnglesVelocity,PitchEulerAnglesVelocity,YawEulerAnglesVelocity,RollEulerAnglesAcceleration,PitchEulerAnglesAcceleration,YawEulerAnglesAcceleration,RollAngle,PitchAngle,YawAngle,HMDRollAngle,HMDPitchAngle,HMDYawAngle,RollEulerAngle,PitchEulerAngle,YawEulerAngle,DizzinessRange,,
10/09/2018 14:36:56.200 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,-0.684020996,-3.974029541,-3.981567383,-0.28,0.54,-175.1,0,,
10/09/2018 14:36:56.311 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,-0.638031006,-3.903411865,-3.950073242,-0.28,0.53,-175.1,0,,
10/09/2018 14:36:56.423 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,-0.602600098,-3.897796631,-4.072692871,-0.28,0.54,-175.11,0,,
10/09/2018 14:36:56.534 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,-0.621582031,-3.852783203,-4.094299316,-0.28,0.54,-175.11,0,,
10/09/2018 14:36:56.646 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,-0.62713623,-3.741363525,-4.010253906,-0.27,0.54,-175.11,0,,
10/09/2018 14:36:56.758 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,-0.66897583,-3.758728027,-4.100036621,-0.27,0.54,-175.11,0,,
10/09/2018 14:36:56.870 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,-0.66003418,-3.704772949,-4.079650879,-0.27,0.54,-175.11,0,,어지러움
10/09/2018 14:36:56.981 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,-0.678222656,-3.73425293,-4.128356934,-0.27,0.54,-175.11,0,,107
10/09/2018 14:36:57.093 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,-0.651611328,-3.816375732,-4.138153076,-0.27,0.54,-175.11,0,,
10/09/2018 14:36:57.205 PM,0,0,0,0,0,0,0,0.000123038,0,0,-0.000128364,0,0,-16.43569953,90.00000035,-0.577667236,-3.839050293,-4.181243896,-0.27,0.54,-175.11,0,,
10/09/2018 14:36:57.316 PM,0,0,0,0,0,0,0,0.000215716,0,0,6.66E-05,0,0,-16.53271491,90.00000035,-0.565246582,-3.842590332,-4.164611816,-0.27,0.54,-175.11,0,,
10/09/2018 14:36:57.429 PM,0,0,0,0,0,0,0,0.000178964,0,0,4.26E-05,0,0,-16.62945563,90.00000035,-0.565124512,-3.823913574,-4.299041748,-0.27,0.54,-175.11,0,,
