Time,XVehicleVelocity,YVehicleVelocity,ZVehicleVelocity,XVehicleAcceleration,YVehicleAcceleration,ZVehicleAcceleration,RollEulerAnglesVelocity,PitchEulerAnglesVelocity,YawEulerAnglesVelocity,RollEulerAnglesAcceleration,PitchEulerAnglesAcceleration,YawEulerAnglesAcceleration,RollAngle,PitchAngle,YawAngle,HMDRollAngle,HMDPitchAngle,HMDYawAngle,RollEulerAngle,PitchEulerAngle,YawEulerAngle,DizzinessRange,,어지러움 횟수
10/07/2018 14:42:43.322 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,0.711122692,-13.47512817,-1.023742676,-0.32,0.65,-20.22,0,,23
10/07/2018 14:42:43.433 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,0.996639669,-13.7857666,-1.083374023,-0.32,0.65,-20.22,0,,
10/07/2018 14:42:43.545 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,1.353671312,-14.0921936,-1.686462402,-0.31,0.66,-20.22,0,,
10/07/2018 14:42:43.656 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,1.590325952,-14.41052246,-2.776306152,-0.31,0.65,-20.22,0,,
10/07/2018 14:42:43.768 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,1.852103949,-14.44073486,-5.458709717,-0.32,0.66,-20.22,0,,
10/07/2018 14:42:43.880 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,1.84116888,-14.1295166,-5.332458496,-0.32,0.65,-20.21,0,,
10/07/2018 14:42:43.992 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,1.431147814,-13.84567261,-3.157012939,-0.32,0.66,-20.22,0,,
10/07/2018 14:42:44.103 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,0.929711699,-13.55691528,-1.351715088,-0.32,0.66,-20.22,0,,
10/07/2018 14:42:44.215 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,0.704030514,-13.34472656,-1.113128662,-0.32,0.66,-20.22,0,,
10/07/2018 14:42:44.327 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,0.72463727,-13.11398315,-1.527435303,-0.32,0.65,-20.22,0,,
10/07/2018 14:42:44.450 PM,0,0,0,0,0,0,0,8.87E-05,0,0,3.60E-05,0,0,-24.69612131,135.0000005,0.814127803,-12.97137451,-1.509674072,-0.32,0.66,-20.22,0,,
10/07/2018 14:42:44.561 PM,0,0,0,0,0,0,0,6.71E-05,0,0,-3.99E-05,0,0,-24.84768687,135.0000005,0.681226432,-12.75790405,-1.578186035,-0.32,0.66,-20.22,0,,
10/07/2018 14:42:44.673 PM,0,0,0,0,0,0,0,6.74E-05,0,0,-2.56E-05,0,0,-24.98703013,135.0000005,0.484241366,-12.53662109,-1.206695557,-0.32,0.66,-20.22,0,,
10/07/2018 14:42:44.785 PM,0,0,0,0,0,0,0,7.72E-05,0,0,-6.39E-06,0,0,-25.12069712,135.0000005,0.363001794,-12.22766113,-1.05291748,-0.32,0.66,-20.22,0,,
10/07/2018 14:42:44.896 PM,0,0,0,0,0,0,0,7.06E-05,0,0,-2.66E-07,0,0,-25.24887095,135.0000005,0.347144306,-12.09820557,-1.074645996,-0.32,0.65,-20.22,0,,
10/07/2018 14:42:45.008 PM,0,0,0,0,0,0,0,6.68E-05,0,0,-4.26E-06,0,0,-25.36976633,135.0000005,0.341587186,-11.98947144,-1.044250488,-0.32,0.65,-20.22,0,,
10/07/2018 14:42:45.120 PM,0,0,0,0,0,0,0,6.68E-05,0,0,1.07E-05,0,0,-25.4841157,135.0000005,0.324036032,-11.97961426,-0.976013184,-0.31,0.65,-20.23,0,,
10/07/2018 14:42:45.231 PM,0,0,0,0,0,0,0,5.99E-05,0,0,-2.40E-06,0,0,-25.59329234,135.0000005,0.346751243,-11.73583984,-0.686553955,-0.31,0.66,-20.23,0,,
10/07/2018 14:42:45.343 PM,0.667509557,0.196529157,0,0.667509557,0.196529157,0,0,0.000127565,0,0,6.82E-05,0,0,-25.69404612,135.0000005,0.376853257,-11.31161499,-0.150604248,-0.32,0.66,-20.23,0,,
10/07/2018 14:42:45.455 PM,0.681467477,0.202521091,0,0.024241926,0.007238908,0,0,0.000125169,0,0,4.26E-06,0,0,-25.91244517,135.0000005,0.425639123,-10.40008545,0.353846371,-0.32,0.66,-20.23,0,,
10/07/2018 14:42:45.567 PM,0.697732725,0.210396994,0,0.002779812,0.001216168,0,0,0.000103863,0,0,-7.99E-06,0,0,-26.11207591,135.0000005,0.504421055,-9.563293457,0.373179704,-0.32,0.67,-20.23,0,,
10/07/2018 14:42:45.678 PM,0.681560005,0.207575524,0,-0.016759672,-0.005062818,0,0,9.43E-05,0,0,-7.99E-06,0,0,-26.28973399,135.0000005,0.557107329,-8.440368652,0.314270407,-0.33,0.67,-20.23,0,,
10/07/2018 14:42:45.790 PM,0.723640809,0.22275459,0,0.042734693,0.012998469,0,0,8.44E-05,0,0,2.66E-07,0,0,-26.44482432,135.0000005,0.535913229,-7.839050293,0.447336137,-0.33,0.67,-20.23,0,,
10/07/2018 14:42:45.902 PM,0.653755004,0.203623072,0,-0.002701467,0.000506525,0,0,6.74E-05,0,0,-9.32E-06,0,0,-26.57844554,135.0000005,0.518421531,-7.010986328,0.591817617,-0.33,0.66,-20.23,0,,
10/07/2018 14:42:46.013 PM,0.684254452,0.214698742,0,0.030596744,0.009735328,0,0,5.70E-05,0,0,6.92E-06,0,0,-26.68826304,135.0000005,0.459254563,-6.249084473,0.6337865,-0.33,0.67,-20.23,0,,
10/07/2018 14:42:46.125 PM,0.657444238,0.207024994,0,-0.02238108,-0.007693496,0,0,4.63E-05,0,0,5.59E-06,0,0,-26.7755128,135.0000005,0.420690894,-5.535491943,0.671755493,-0.32,0.66,-20.23,0,,
10/07/2018 14:42:46.237 PM,0.642488366,0.20465819,0,0.037793433,0.012991493,0,0,2.18E-05,0,0,-1.38E-05,0,0,-26.84088145,135.0000005,0.426382571,-5.646392822,0.672707319,-0.32,0.67,-20.23,0,,
10/07/2018 14:42:46.349 PM,0.685998754,0.219178025,0,0.017078807,0.005159223,0,0,1.92E-05,0,0,8.26E-06,0,0,-26.87937938,135.0000005,0.538932025,-6.210174561,0.555857658,-0.33,0.67,-20.23,0,,
10/07/2018 14:42:46.460 PM,0.639500658,0.205847851,0,-0.005489276,-0.00068616,0,0,-1.33E-06,0,0,-1.07E-05,0,0,-26.89604198,135.0000005,0.441743165,-6.27243042,0.56900239,-0.33,0.66,-20.24,0,,
10/07/2018 14:42:46.572 PM,0.608599561,0.195528795,0,0.015538712,0.003884678,0,0,-2.66E-06,0,0,8.26E-06,0,0,-26.88761912,135.0000005,0.213092461,-6.278778076,0.632641613,-0.33,0.67,-20.24,0,,
10/07/2018 14:42:46.684 PM,0.64182911,0.207650594,0,0.005393522,0.001854023,0,0,-2.88E-05,0,0,-6.92E-06,0,0,-26.85731517,135.0000005,0.21599853,-6.350769043,0.566289008,-0.33,0.67,-20.24,0,,
10/07/2018 14:42:46.796 PM,0.63033288,0.204344328,0,-0.021924622,-0.007707875,0,0,-3.81E-05,0,0,6.92E-06,0,0,-26.80009471,135.0000005,0.331090868,-6.700134277,0.293197602,-0.32,0.66,-20.24,0,,
10/07/2018 14:42:46.907 PM,0.65568646,0.21337476,0,0.016599657,0.006051958,0,0,-5.57E-05,0,0,-6.66E-06,0,0,-26.72227489,135.0000005,0.448325664,-7.545318604,-0.021820068,-0.32,0.66,-20.24,0,,
10/07/2018 14:42:47.019 PM,0.650028268,0.210946674,0,-0.002777899,-0.001562568,0,0,-6.60E-05,0,0,6.92E-06,0,0,-26.61923228,135.0000005,0.57234472,-8.080413818,-0.128662109,-0.32,0.66,-20.24,0,,
10/07/2018 14:42:47.130 PM,0.675182749,0.219224274,0,0.022412705,0.007879467,0,0,-8.31E-05,0,0,-6.66E-06,0,0,-26.49481212,135.0000005,0.539317966,-8.128417969,0.059766725,-0.32,0.66,-20.24,0,,
10/07/2018 14:42:47.243 PM,0.602836312,0.19455475,0,-0.037343842,-0.012836946,0,0,-7.86E-05,0,0,2.26E-05,0,0,-26.34480296,135.0000005,0.36697495,-7.872589111,0.077738978,-0.32,0.65,-20.24,0,,
10/07/2018 14:42:47.354 PM,0.649531537,0.209326907,0,0.050786416,0.015870755,0,0,-0.00010413,0,0,-2.40E-06,0,0,-26.17593394,135.0000005,0.293461442,-7.894073486,0.123539351,-0.32,0.65,-20.24,0,,
10/07/2018 14:42:47.466 PM,0.689768817,0.221634742,0,-0.005724223,-0.00178882,0,0,-0.000120109,0,0,2.66E-07,0,0,-25.98468028,135.0000005,0.377965212,-8.139556885,0.045817271,-0.32,0.65,-20.24,0,,
10/07/2018 14:42:47.577 PM,0.613153129,0.195905068,0,-0.029071916,-0.00991088,0,0,-0.000121706,0,0,1.41E-05,0,0,-25.7721406,135.0000005,0.435849339,-8.262817383,-0.075866699,-0.31,0.65,-20.24,0,,
10/07/2018 14:42:47.689 PM,0.668814082,0.212928565,0,0.035488094,0.011601877,0,0,-0.000143012,0,0,-1.25E-05,0,0,-25.54096995,135.0000005,0.392734677,-8.180084229,-0.040374756,-0.31,0.65,-20.25,0,,
10/07/2018 14:42:47.801 PM,0.662181458,0.208992436,0,0.016485845,0.004121461,0,0,-0.000146474,0,0,3.73E-06,0,0,-25.28910838,135.0000005,0.305577576,-7.991210938,0.002502004,-0.3,0.65,-20.25,0,,
10/07/2018 14:42:47.912 PM,0.667946609,0.209772651,0,-0.002771563,-0.000692891,0,0,-0.000160589,0,0,3.46E-06,0,0,-25.01889048,135.0038457,0.244360238,-7.967529297,0.015536788,-0.31,0.65,-20.25,0,,
10/07/2018 14:42:48.024 PM,0.669059418,0.208220652,0,0,-0.000688333,0,0,-0.000172573,0,0,2.66E-07,0,0,-24.73132334,135.0038114,0.252561599,-7.974121094,0.008487704,-0.3,0.65,-20.25,0,,
10/07/2018 14:42:48.135 PM,0.674316002,0.208174673,0,0.016314097,0.005098155,0,0,-0.000187753,0,0,-4.53E-06,6.66E-08,0,-24.42672739,135.0037771,0.271679997,-8.050048828,0.004619736,-0.31,0.65,-20.25,0,,
10/07/2018 14:42:48.247 PM,0.70362405,0.214781241,0,0.008443489,0.002286778,0,0,-0.000193079,0,0,-7.99E-07,0,0,-24.10620127,135.0037313,0.342866302,-8.020996094,-0.08682251,-0.31,0.65,-20.25,0,,
10/07/2018 14:42:48.360 PM,0.650157705,0.19620345,0,-0.046245527,-0.014961788,0,0,-0.000195476,0,0,1.07E-05,0,0,-23.77011118,135.003697,0.364128679,-8.056060791,-0.110870361,-0.3,0.66,-20.25,0,,
10/07/2018 14:42:48.471 PM,0.729932986,0.217576178,0,0.042111518,0.011756132,0,0,-0.00021252,6.66E-08,0,-4.79E-06,1.33E-07,0,-23.42120371,135.0036512,0.379367054,-8.080352783,-0.117370605,-0.3,0.66,-20.25,0,,
10/07/2018 14:42:48.582 PM,0.692958662,0.204249566,0,-0.019402843,-0.005716909,0,0,-0.000212254,0,0,3.20E-06,0,0,-23.05897531,135.0036169,0.370451629,-8.042022705,-0.156280518,-0.29,0.66,-20.25,0,,
10/07/2018 14:42:48.694 PM,0.669947789,0.194332133,0,-0.037819633,-0.011818635,0,0,-0.000211721,0,0,1.84E-05,0,0,-22.68370065,135.0035825,0.3653723,-8.095123291,-0.099395752,-0.29,0.65,-20.25,0,,
10/07/2018 14:42:48.807 PM,0.684277682,0.196058973,0,0.010733768,0.002180297,0,0,-0.000226102,-6.66E-08,0,3.99E-06,-6.66E-08,0,-22.29899606,135.0035368,0.310060829,-8.071258545,-0.097717285,-0.28,0.65,-20.25,0,,
10/07/2018 14:42:48.922 PM,0.563808959,0.159308187,0,0.07288785,0.020499708,0,0,-0.000236489,0,0,-2.88E-05,0,0,-21.90408334,135.0000005,0.293138325,-8.181304932,-0.08392334,-0.28,0.66,-20.25,0,,
10/07/2018 14:42:49.041 PM,0.626338552,0.174072062,0,-0.077008838,-0.021177431,0,0,-0.000228233,0,0,1.73E-05,0,0,-21.45652779,135.0000005,0.319394082,-8.196807861,-0.124511719,-0.28,0.65,-20.25,0,,
10/07/2018 14:42:49.152 PM,0.68860187,0.187936466,0,0.005317389,0.00099701,0,0,-0.000237554,0,0,-3.73E-06,0,0,-21.04536446,135.0000005,0.366066962,-8.163360596,-0.205291748,-0.28,0.66,-20.25,0,,
10/07/2018 14:42:49.265 PM,0.716280928,0.192105996,0,-0.024699342,-0.006689405,0,0,-0.000236222,-1.94E-05,0,2.10E-05,0,0,-20.6206971,134.9966589,0.393912703,-8.209991455,-0.261108398,-0.28,0.66,-20.25,0,,
10/07/2018 14:42:49.376 PM,0.63509927,0.16707894,0,-0.183355019,-0.048662156,0,0,-0.000206395,-7.59E-05,0,6.58E-05,3.85E-05,0,-20.20243843,134.9043508,0.329880863,-8.211639404,-0.201538086,-0.28,0.66,-20.25,0,,
10/07/2018 14:42:49.487 PM,0.815087462,0.209568824,0,0.030917111,0.006850951,0,0,-0.000232228,-0.000185822,0,-3.20E-06,-1.83E-05,0,-19.80761727,134.67833,0.293555796,-8.224975586,-0.16986084,-0.28,0.66,-20.25,0,,
10/07/2018 14:42:49.599 PM,0.778699378,0.197082484,0,0.002751588,0.000343948,0,0,-0.000221042,-0.000253799,0,-5.59E-06,-1.76E-05,0,-19.43211372,134.3281179,0.275223076,-8.182891846,-0.214111328,-0.27,0.66,-20.25,0,,
10/07/2018 14:42:49.711 PM,0.723292724,0.179316321,0,-0.072329272,-0.018249747,0,0,-0.000194144,-0.000282561,0,1.94E-05,1.81E-05,0,-19.07135017,133.866509,0.307949573,-8.250549316,-0.20703125,-0.27,0.65,-20.25,0,,
10/07/2018 14:42:49.823 PM,0.757650966,0.183890992,0,0.005354424,0.000836629,0,0,-0.000186954,-0.00032637,0,5.33E-07,1.92E-05,0,-18.73699959,133.31741,0.282445818,-8.228790283,-0.214569092,-0.27,0.65,-20.25,0,,
10/07/2018 14:42:49.934 PM,0.84002938,0.199193013,0,0.033489543,0.007500262,0,0,-0.000182693,-0.00038476,0,-1.07E-05,2.73E-06,0,-18.4253083,132.6916128,0.223008454,-8.253417969,-0.118835449,-0.27,0.66,-20.25,0,,
10/07/2018 14:42:50.046 PM,0.778762809,0.1807356,0,-0.051735991,-0.012253261,0,0,-0.000157127,-0.000408729,0,8.52E-06,1.76E-05,0,-18.13595588,132.0020261,0.221371248,-8.247131348,-0.129211426,-0.27,0.66,-20.25,0,,
10/07/2018 14:42:50.158 PM,0.841970063,0.191244459,0,-0.042381043,-0.009005972,0,0,-0.000147805,-0.000429302,0,2.66E-07,3.56E-05,0,-17.87219245,131.260037,0.237848967,-8.207214355,-0.142730713,-0.27,0.66,-20.25,0,,
10/07/2018 14:42:50.269 PM,0.827036033,0.183081767,0.002667858,0.053357163,0.013005809,0,0,-0.000136354,-0.000449342,0,-1.92E-05,-2.73E-05,0,-17.63534553,130.4874006,0.278619856,-8.240447998,-0.104187012,-0.27,0.66,-20.25,0,,
10/07/2018 14:42:50.381 PM,0.900571489,0.196472335,0.01407143,0.025328573,0.005100893,0,0,-0.000128897,-0.000405999,0,1.33E-06,1.20E-06,0,-17.41177375,129.7529302,0.21066758,-8.177246094,-0.100311279,-0.27,0.66,-20.26,0,,
10/07/2018 14:42:50.494 PM,0.814732157,0.175009213,0.023730063,-0.023730063,-0.005932516,0,0,-0.000119576,-0.000334094,0,3.46E-06,1.62E-05,0,-17.19612128,129.1172223,0.22447753,-8.196777344,-0.049377441,-0.27,0.66,-20.25,0,,
10/07/2018 14:42:50.615 PM,0.876612973,0.185708845,0.037645956,0.016133981,0.002688997,0.002688997,0,-0.000120641,-0.000294146,0,-1.60E-06,-1.57E-05,0,-16.96769721,128.5267644,0.284171522,-8.116577148,-0.113647461,-0.27,0.66,-20.25,0,,
10/07/2018 14:42:50.728 PM,0.869560588,0.181946101,0.045908478,-0.013502494,-0.003375623,0,0,-0.000113983,-0.000227301,0,1.33E-06,-5.99E-07,0,-16.76655585,128.0818067,0.280478656,-8.118438721,-0.113311768,-0.26,0.66,-20.26,0,,
10/07/2018 14:42:50.850 PM,0.985067907,0.203170256,0.06084243,0.031869844,0.005613438,0.002897259,0,-0.000113717,-0.000176102,0,2.66E-07,1.64E-05,0,-16.55310065,127.6873517,0.254135102,-8.069091797,-0.037475586,-0.27,0.66,-20.26,0,,
10/07/2018 14:42:50.962 PM,0.880783519,0.180006754,0.062141169,-0.067544748,-0.01350895,-0.00270179,0,-0.000106526,-0.000114516,0,6.66E-06,4.57E-05,0,-16.36555487,127.4146276,0.283172011,-7.995819092,-0.01083374,-0.27,0.66,-20.27,0,,
10/07/2018 14:42:51.074 PM,0.908953099,0.183447566,0.070335657,-0.024346958,-0.004395979,0,0,-0.000105195,-8.44E-05,0,-2.66E-06,1.70E-05,0,-16.18432624,127.2213941,0.277851075,-7.827941895,0.095482394,-0.26,0.66,-20.27,0,,
10/07/2018 14:42:51.186 PM,0.918064094,0.182874609,0.075163142,0.002684398,0.000671099,0,0,-0.000100667,-4.14E-05,0,5.33E-07,1.52E-05,0,-16.00726325,127.1029592,0.266412437,-7.607116699,0.273290336,-0.26,0.66,-20.26,0,,
10/07/2018 14:42:51.297 PM,1.00175643,0.197299717,0.086987253,0.047702687,0.009295009,0.005612081,0,-0.000102265,3.40E-06,0,-4.26E-06,1.66E-05,0,-15.83459479,127.0542646,0.266544044,-7.580230713,0.183574736,-0.26,0.66,-20.26,0,,
10/07/2018 14:42:51.409 PM,0.947699992,0.184236735,0.085403197,-0.041324128,-0.008264826,-0.002754942,0,-9.32E-05,2.80E-05,0,4.53E-06,-1.27E-06,0,-15.66590887,127.0789266,0.34113422,-7.656829834,0.11582347,-0.27,0.66,-20.26,0,,
10/07/2018 14:42:51.521 PM,0.903855194,0.173855767,0.083113121,-0.02597285,-0.00519457,-0.00519457,0,-9.43E-05,7.11E-05,0,7.99E-07,-1.50E-05,0,-15.50129706,127.1726651,0.393902659,-7.747009277,0.052681785,-0.27,0.67,-20.26,0,,
10/07/2018 14:42:51.644 PM,0.917608592,0.173859221,0.086765282,-0.031551012,-0.006573127,-0.002629251,0,-8.55E-05,0.000123238,0,9.32E-06,1.10E-05,0,-15.32382208,127.3514791,0.39895153,-7.862487793,0.045851309,-0.27,0.66,-20.26,0,,
10/07/2018 14:42:51.755 PM,1.033295428,0.194088246,0.099461592,0.046967974,0.008461142,0.005525644,0,-9.61E-05,0.000168045,0,-6.13E-06,1.60E-05,0,-15.16635138,127.5877652,0.348813683,-7.933685303,0.13649635,-0.27,0.66,-20.26,0,,
10/07/2018 14:42:51.866 PM,1.07753897,0.200435076,0.102622759,0.028506322,0.005344935,0.002850632,0,-9.35E-05,0.00020766,0,-2.40E-06,1.48E-05,0,-15.00965887,127.8917203,0.367850095,-8.027526855,0.124332018,-0.27,0.66,-20.26,0,,
10/07/2018 14:42:51.978 PM,0.987062443,0.181325007,0.095434214,-0.005453384,-0.001363346,0.002726692,0,-8.76E-05,0.000247275,0,2.40E-06,2.85E-05,0,-14.85452276,128.2628064,0.41602996,-8.042266846,0.101253927,-0.27,0.65,-20.26,0,,
10/07/2018 14:42:52.089 PM,0.959355319,0.174578817,0.090105196,0.005300306,0.001159442,0,0,-8.68E-05,0.000273307,0,-7.99E-07,-2.66E-07,0,-14.70140081,128.7036214,0.519440293,-8.280334473,0.251686871,-0.27,0.65,-20.26,0,,
10/07/2018 14:42:52.202 PM,0.986402018,0.177347414,0.089913321,0.031734113,0.005289019,0.002644509,0,-8.76E-05,0.0003295,0,2.13E-06,2.83E-05,0,-14.54891973,129.2072072,0.853592038,-8.833831787,0.685986757,-0.27,0.65,-20.26,0,,
10/07/2018 14:42:52.314 PM,0.990462991,0.175875021,0.086835112,-0.037990361,-0.007631992,-0.005427194,0,-8.63E-05,0.000356664,0,3.46E-06,-1.48E-05,0,-14.39653021,129.7842985,1.060118675,-10.64172363,1.510894299,-0.26,0.65,-20.27,0,,
10/07/2018 14:42:52.426 PM,0.9971023,0.175358443,0.083091858,-0.063703758,-0.011771347,-0.005539457,0,-8.50E-05,0.000383628,0,8.79E-06,-1.64E-05,0,-14.24276739,130.4337049,1.217463255,-11.35778809,2.431601763,-0.26,0.66,-20.26,0,,
10/07/2018 14:42:52.537 PM,0.95584817,0.166408554,0.074315273,0.005125191,0.000480487,0,0,-8.84E-05,0.000441818,0,5.33E-07,1.43E-05,0,-14.09042364,131.1436963,1.124908209,-11.38253784,2.539180517,-0.26,0.65,-20.26,0,,
10/07/2018 14:42:52.648 PM,1.037915082,0.178969262,0.073933677,-0.096682501,-0.016350717,-0.011374412,0,-9.05E-05,0.000471912,0,5.06E-06,-4.36E-05,0,-13.9349671,131.9361539,1.025140643,-11.11206055,2.391924858,-0.26,0.65,-20.26,0,,
10/07/2018 14:42:52.761 PM,0.989532135,0.1684417,0.067041473,-0.026816589,-0.00502811,0,0,-9.05E-05,0.000531434,0,4.79E-06,1.46E-05,0,-13.77809148,132.7953077,0.999463737,-11.08050537,2.477557898,-0.26,0.65,-20.26,0,,
10/07/2018 14:42:52.872 PM,0.997058083,0.167660065,0.058029836,0.034290357,0.00527544,0,0,-9.32E-05,0.000562793,0,-1.33E-06,-2.00E-07,0,-13.6186524,133.7355428,0.987030029,-11.06958008,2.45759201,-0.26,0.65,-20.26,0,,
10/07/2018 14:42:52.983 PM,1.06464852,0.17744142,0.053514079,-0.033798366,-0.005633061,-0.005633061,0,-9.77E-05,0.000610863,0,1.07E-06,-2.93E-05,0,-13.45532232,134.754067,1.077467322,-11.1696167,2.379225731,-0.26,0.65,-20.26,0,,
10/07/2018 14:42:53.096 PM,1.063072782,0.17469228,0.044410351,0.019429529,0.002775647,-0.002775647,0,-9.93E-05,0.000675111,0,-2.13E-06,5.33E-07,0,-13.2881928,135.850823,1.231820941,-11.68670654,2.186749458,-0.26,0.65,-20.26,0,,
10/07/2018 14:42:53.207 PM,1.038330524,0.169278091,0.032962874,0.005493812,0.00103009,-0.002746906,0,-0.000105994,0.000710665,0,-5.59E-06,3.33E-07,0,-13.11653142,137.0336042,1.463105679,-12.50497437,1.579823017,-0.26,0.65,-20.26,0,,
10/07/2018 14:42:53.319 PM,1.02344391,0.164409342,0.024432348,0.021717643,0.003393382,0.002714705,0,-0.00010413,0.000779108,0,-1.60E-06,4.64E-05,0,-12.9383698,138.2999159,1.569423079,-13.16162109,0.758080125,-0.26,0.64,-20.26,0,,
10/07/2018 14:42:53.430 PM,1.05858047,0.168028646,0.014002387,0.014002387,0.001575269,0.002800477,0,-0.000108657,0.000848683,0,3.20E-06,4.76E-05,0,-12.75361638,139.6581121,1.526132703,-13.57601929,-0.275024414,-0.26,0.64,-20.26,0,,
10/07/2018 14:42:53.543 PM,1.053085487,0.164985746,-0.002823285,-0.025409569,-0.004587839,-0.002823285,0,-0.000114516,0.000858537,0,2.66E-06,-3.06E-05,0,-12.56195073,141.1142584,1.700290442,-14.5463562,-1.037658691,-0.26,0.64,-20.26,0,,
10/07/2018 14:42:53.654 PM,0.977807791,0.151694154,-0.013394627,0,0.000502299,0,0,-0.000119043,0.000916394,0,-3.20E-06,1.62E-05,0,-12.36199956,142.6579748,1.067067981,-13.04974365,-0.586120605,-0.26,0.65,-20.26,0,,
10/07/2018 14:42:53.765 PM,0.995891309,0.151941636,-0.027284693,0.111867243,0.016541345,-0.002728469,0,-0.000121973,0.00097778,0,-1.25E-05,0.000113451,0,-12.15165715,144.3091627,1.13179028,-13.71218872,-0.39932251,-0.26,0.64,-20.27,0,,
10/07/2018 14:42:53.878 PM,0.981184435,0.148115956,-0.042893309,-0.026808318,-0.003853696,0,0,-0.000131826,0.001054878,0,2.66E-06,-1.42E-05,0,-11.93197637,146.0544783,1.038413763,-13.4960022,-0.562957764,-0.25,0.65,-20.26,0,,
10/07/2018 14:42:53.990 PM,0.995303609,0.148037815,-0.059826993,0.013597044,0.002039557,-0.002719409,0.001171791,-0.000140082,0.001118661,1.86E-05,-4.53E-06,1.68E-05,1.39938355,-11.70057683,147.9090277,1.137812018,-13.64550781,-0.710266113,-0.25,0.65,-20.26,0,,
10/07/2018 14:42:54.112 PM,0.937686961,0.136917376,-0.074027918,-0.10967099,-0.016450648,0.008225324,0.001100418,-0.000138751,0.001120924,-0.000129163,1.38E-05,-0.000117845,3.620864882,-11.42967229,150.0854307,1.321009517,-13.78637695,-1.267608643,-0.08,0.64,-20.28,0,,
10/07/2018 14:42:54.224 PM,0.973743849,0.140109434,-0.096304337,0.040126807,0.005183046,-0.008025361,0.001180313,-0.000152865,0.001339836,4.74E-05,-5.06E-06,5.43E-05,5.618042014,-11.17346196,152.1906401,1.875844836,-14.04318237,-3.626525879,0.46,0.64,-20.29,0,,
10/07/2018 14:42:54.335 PM,1.012951033,0.143743564,-0.121775534,0.022141006,0.003113579,-0.008302877,0.001197357,-0.000158991,0.001576525,2.64E-05,-6.39E-06,5.20E-05,7.630050689,-10.91116337,154.6395728,1.353846192,-14.2303772,-5.921173096,1.27,0.63,-20.26,0,,
10/07/2018 14:42:54.446 PM,0.974750409,0.135611462,-0.134923079,-0.008260597,-0.001720958,0,0.001166465,-0.000155795,0.001735515,-1.15E-05,5.06E-06,9.99E-06,9.642654457,-10.64259343,157.4336134,-0.127532959,-14.37722778,-5.6434021,2.34,0.62,-20.28,0,,
10/07/2018 14:42:54.558 PM,0.881818515,0.120985235,-0.145645701,-0.050313969,-0.006951272,0.002648104,0.001111071,-0.000154463,0.001784851,-6.02E-05,8.79E-06,-9.99E-05,11.65649419,-10.36633305,160.5362898,-2.311523438,-14.41290283,-3.871185303,3.43,0.62,-20.28,0,,
10/07/2018 14:42:54.670 PM,0.892000961,0.119887297,-0.168401361,0,-0.000657818,-0.005262543,0.001140898,-0.000163252,0.001972603,-1.86E-06,5.06E-06,-3.46E-06,13.66433721,-10.07991032,163.8916289,-4.730926514,-14.11785889,-2.22958374,4.26,0.62,-20.25,0,,
10/07/2018 14:42:54.782 PM,0.998690585,0.132086025,-0.215015537,0.002829152,0.000353644,-0.005658304,0,-0.000182693,0.002179797,0,-2.13E-06,4.66E-07,15.0648194,-9.782043495,167.4657447,-5.774383545,-13.81695557,-2.337585449,4.94,0.62,-20.29,0,,
10/07/2018 14:42:54.894 PM,0.913325763,0.117903289,-0.220176746,-0.029900546,-0.004587016,0.005436463,0,-0.000179231,0.002180064,0,9.05E-06,-8.08E-05,15.0648194,-9.471496619,171.2106978,-5.674194336,-14.24523926,-3.759429932,5.5,0.62,-20.3,0,,
10/07/2018 14:42:55.005 PM,0.919049569,0.116750565,-0.247436423,-0.005438163,-0.000509828,0,0,-0.000192014,0.002279133,0,0,-1.59E-05,15.0648194,-9.15216068,175.0447776,-5.496582031,-15.31896973,-6.014038086,5.96,0.63,-20.29,0,,
10/07/2018 14:42:55.117 PM,0.923008157,0.114512427,-0.279113245,-0.002763497,-0.000172719,-0.002763497,0,-0.000194677,0.002286124,0,-1.86E-06,-2.33E-06,15.0648194,-8.824127232,178.9307449,-5.978118896,-15.88208008,-7.398864746,6.34,0.63,-20.3,0,,
10/07/2018 14:42:55.229 PM,0.756939033,0.092285261,-0.266527828,-0.199895871,-0.024487244,0.063966679,0,-0.000169377,0.001894573,0,4.66E-05,-0.000502139,15.0648194,-8.487625155,182.8090217,-6.275482178,-15.7265625,-7.126159668,6.66,0.64,-20.3,0,,
