Time,XVehicleVelocity,YVehicleVelocity,ZVehicleVelocity,XVehicleAcceleration,YVehicleAcceleration,ZVehicleAcceleration,RollEulerAnglesVelocity,PitchEulerAnglesVelocity,YawEulerAnglesVelocity,RollEulerAnglesAcceleration,PitchEulerAnglesAcceleration,YawEulerAnglesAcceleration,RollAngle,PitchAngle,YawAngle,HMDRollAngle,HMDPitchAngle,HMDYawAngle,RollEulerAngle,PitchEulerAngle,YawEulerAngle,DizzinessRange,,
10/09/2018 14:30:33.728 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,0.360782802,-3.554870605,3.392324924,-0.25,0.62,-169.15,0,,
10/09/2018 14:30:33.840 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,0.192550912,-3.279724121,3.638603687,-0.25,0.62,-169.15,0,,
10/09/2018 14:30:33.951 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,-0.084228516,-2.739501953,3.849906683,-0.25,0.62,-169.15,0,,
10/09/2018 14:30:34.065 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,-0.158050537,-2.529632568,4.012154579,-0.25,0.63,-169.14,0,,
10/09/2018 14:30:34.186 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,-0.284515381,-2.377197266,3.803619385,-0.25,0.62,-169.15,0,,
10/09/2018 14:30:34.298 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,-0.224945068,-2.18661499,3.618820906,-0.25,0.62,-169.15,0,,
10/09/2018 14:30:34.410 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,-0.313476563,-2.138580322,3.668610811,-0.25,0.63,-169.15,0,,어지러움
10/09/2018 14:30:34.521 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,-0.476470947,-2.120849609,3.614448309,-0.24,0.63,-169.15,0,,0
10/09/2018 14:30:34.633 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,-0.736602783,-2.085510254,3.612551928,-0.25,0.63,-169.15,0,,
10/09/2018 14:30:34.745 PM,0,0,0,0,0,0,0,0.000177367,0,0,-5.97E-05,0,0,-16.4370423,90.00000035,-0.866119385,-2.06829834,3.649645805,-0.25,0.63,-169.15,0,,
10/09/2018 14:30:34.857 PM,0,0,0,0,0,0,0,0.000192813,0,0,4.74E-05,0,0,-16.53311164,90.00000035,-0.85244751,-2.067901611,3.636090994,-0.24,0.62,-169.15,0,,
10/09/2018 14:30:34.968 PM,0,0,0,0,0,0,0,0.000173638,0,0,1.12E-05,0,0,-16.62936408,90.00000035,-0.859802246,-2.001983643,3.61751461,-0.25,0.62,-169.15,0,,
10/09/2018 14:30:35.079 PM,0,0,0,0,0,0,0,0.000157659,0,0,7.99E-06,0,0,-16.71994025,90.00000035,-0.932739258,-1.926849365,3.63158989,-0.25,0.63,-169.15,0,,
10/09/2018 14:30:35.191 PM,0,0,0,0,0,0,0,0.000150202,0,0,1.65E-05,0,0,-16.80667121,90.00000035,-0.986907959,-1.858825684,3.723731995,-0.25,0.63,-169.15,0,,
10/09/2018 14:30:35.303 PM,0,0,0,0,0,0,0,0.00014168,0,0,9.05E-06,0,0,-16.88961799,90.00000035,-1.05166626,-1.933746338,3.581867456,-0.25,0.63,-169.15,0,,
10/09/2018 14:30:35.415 PM,0,0,0,0,0,0,0,0.000132093,0,0,-5.86E-06,0,0,-16.96752936,90.00000035,-0.999206543,-1.911590576,3.592886209,-0.25,0.63,-169.15,0,,
10/09/2018 14:30:35.526 PM,0,0,0,0,0,0,0,0.000126234,0,0,-1.07E-06,0,0,-17.04095466,90.00000035,-0.945617676,-2.000213623,3.466201544,-0.25,0.63,-169.15,0,,
10/09/2018 14:30:35.638 PM,0,0,0,0,0,0,0,0.000105461,0,0,-2.18E-05,0,0,-17.11016852,90.00000035,-0.804138184,-2.128692627,3.389140368,-0.25,0.63,-169.16,0,,
10/09/2018 14:30:35.750 PM,1.338790558,0.398221885,0,-0.032786708,-0.00751362,0,0,0.000239152,0,0,-1.54E-05,0,0,-17.23352058,90.00000035,-0.681884766,-2.229095459,3.280290365,-0.25,0.62,-169.16,0,,
10/09/2018 14:30:35.862 PM,1.349425423,0.404421173,0,0.021677517,0.006096802,0,0,0.000236489,0,0,1.07E-05,0,0,-17.36965949,90.00000035,-0.584594727,-2.145172119,3.306579351,-0.25,0.62,-169.16,0,,
10/09/2018 14:30:35.974 PM,1.342881294,0.406632678,0,-0.016443444,-0.006166292,0,0,0.000201335,0,0,-5.33E-06,0,0,-17.49218757,90.00000035,-0.578948975,-2.06427002,3.277714014,-0.24,0.63,-169.16,0,,
10/09/2018 14:30:36.085 PM,1.335622767,0.410341934,0,0.08582315,0.027490228,0,0,0.000170975,0,0,5.33E-07,0,0,-17.60052497,90.00000035,-0.538146973,-2.136047363,3.19492507,-0.24,0.62,-169.16,0,,
10/09/2018 14:30:36.196 PM,1.492347028,0.462715021,0,0.069953767,0.02295358,0,0,0.000150202,0,0,-5.33E-07,0,0,-17.69375617,90.00000035,-0.424682617,-2.148742676,3.118436098,-0.24,0.63,-169.16,0,,
10/09/2018 14:30:36.308 PM,1.230486326,0.385525748,0,-0.079901709,-0.023304665,0,0,0.000116646,0,0,-1.33E-05,0,0,-17.7720948,90.00000035,-0.333221436,-2.120788574,3.109987974,-0.24,0.63,-169.15,0,,
10/09/2018 14:30:36.420 PM,1.252780089,0.39547507,0,0.01061678,0.003981293,0,0,8.36E-05,0,0,-1.17E-05,0,0,-17.83535774,90.00000035,-0.336853027,-2.126647949,3.071007013,-0.24,0.63,-169.15,0,,
10/09/2018 14:30:36.532 PM,1.299467049,0.41285151,0,0.021657784,0.008121669,0,0,7.35E-05,0,0,-5.33E-07,0,0,-17.8819886,90.00000035,-0.300567627,-2.141662598,3.055852413,-0.23,0.63,-169.15,0,,
10/09/2018 14:30:36.643 PM,1.298524589,0.414422741,0,-0.038679456,-0.011051273,0,0,3.78E-05,0,0,-1.70E-05,0,0,-17.91375739,90.00000035,-0.323425293,-2.109405518,3.033469439,-0.24,0.62,-169.15,0,,
10/09/2018 14:30:36.755 PM,1.26226849,0.404112328,0,0.02130411,0.005991781,0,0,1.65E-05,0,0,-2.66E-06,0,0,-17.92926032,90.00000035,-0.290863037,-2.095855713,3.080915451,-0.24,0.62,-169.15,0,,
10/09/2018 14:30:36.866 PM,1.289929172,0.415349029,0,0.016328217,0.004082054,0,0,-5.33E-06,0,0,1.12E-05,0,0,-17.92831428,90.00000035,-0.390838623,-2.133178711,3.05545187,-0.24,0.62,-169.15,0,,
10/09/2018 14:30:36.979 PM,1.359768603,0.44044372,0,0.022568773,0.008815927,0,0,-5.22E-05,0,0,-8.52E-06,0,0,-17.91250617,90.00000035,-0.322998047,-2.191558838,3.075689077,-0.24,0.62,-169.15,0,,
10/09/2018 14:30:37.091 PM,1.207651238,0.390574977,0,-0.073830207,-0.025379134,0,0,-5.75E-05,0,0,1.86E-05,0,0,-17.87963874,90.00000035,-0.270690918,-2.440216064,3.007503986,-0.24,0.62,-169.15,0,,
10/09/2018 14:30:37.202 PM,1.221619772,0.396502126,0,0.005243003,0.001966126,0,0,-9.48E-05,0,0,3.20E-06,0,0,-17.83142097,90.00000035,-0.040405273,-2.82421875,2.801942825,-0.24,0.62,-169.15,0,,
10/09/2018 14:30:37.314 PM,1.265573389,0.411311351,0,0.005385419,0.002356121,0,0,-0.000132625,0,0,-1.38E-05,0,0,-17.76870735,90.00000035,-0.009124756,-3.410858154,2.419274092,-0.24,0.62,-169.16,0,,
10/09/2018 14:30:37.425 PM,1.282010372,0.415479116,0,-0.055259068,-0.017959197,0,0,-0.000152865,0,0,-2.13E-06,0,0,-17.68927009,90.00000035,0.082054883,-3.835266113,1.919207215,-0.24,0.62,-169.16,0,,
10/09/2018 14:30:37.537 PM,1.280324235,0.415020356,0,0.032550616,0.011189274,0,0,-0.000184291,0,0,-1.60E-05,0,0,-17.5951844,90.00000035,0.161373973,-3.686889648,1.963125467,-0.24,0.62,-169.16,0,,
10/09/2018 14:30:37.650 PM,1.270447045,0.410530096,0,-0.027030788,-0.007771352,0,0,-0.000203998,0,0,-1.33E-05,0,0,-17.48657233,90.00000035,0.040426478,-3.590942383,2.046373367,-0.24,0.62,-169.15,0,,
10/09/2018 14:30:37.771 PM,1.322149508,0.42642111,0,-0.01673607,-0.004184017,0,0,-0.000249272,0,0,-2.40E-05,0,0,-17.35028083,90.00000035,-0.077697754,-3.52947998,1.989839673,-0.24,0.61,-169.16,0,,
10/09/2018 14:30:37.883 PM,1.303647848,0.417703622,0,0.005500624,0.001031367,0,0,-0.000256729,0,0,-2.66E-06,0,0,-17.21136481,90.00000035,-0.107299805,-3.505981445,2.094654322,-0.24,0.61,-169.16,0,,
10/09/2018 14:30:37.995 PM,1.322271385,0.420068062,0,0.038406223,0.00891573,0,0,-0.000261522,0,0,2.29E-05,0,0,-17.05850226,90.00000035,-0.024536133,-3.490539551,2.181387424,-0.23,0.61,-169.16,0,,
