Time,XVehicleVelocity,YVehicleVelocity,ZVehicleVelocity,XVehicleAcceleration,YVehicleAcceleration,ZVehicleAcceleration,RollEulerAnglesVelocity,PitchEulerAnglesVelocity,YawEulerAnglesVelocity,RollEulerAnglesAcceleration,PitchEulerAnglesAcceleration,YawEulerAnglesAcceleration,RollAngle,PitchAngle,YawAngle,HMDRollAngle,HMDPitchAngle,HMDYawAngle,RollEulerAngle,PitchEulerAngle,YawEulerAngle,DizzinessRange,,
10/09/2018 14:12:20.846 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,2.735898733,-20.51580811,0.531214654,-0.23,0.65,-150.79,0,,
10/09/2018 14:12:20.968 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,3.175537586,-16.61752319,-2.066162109,-0.23,0.65,-150.78,0,,어지러움
10/09/2018 14:12:21.080 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,3.315268517,-17.53408813,-2.544433594,-0.23,0.66,-150.79,0,,63
10/09/2018 14:12:21.191 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,3.229645014,-18.37271118,-2.073638916,-0.23,0.65,-150.79,0,,
10/09/2018 14:12:21.303 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,1.849538803,-18.46621704,0.307597667,-0.22,0.64,-150.79,0,,
10/09/2018 14:12:21.414 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,-0.989837646,-18.83328247,3.734767914,-0.22,0.65,-150.79,0,,
10/09/2018 14:12:21.526 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,-2.722229004,-19.09411621,5.783603191,-0.21,0.64,-150.79,0,,
10/09/2018 14:12:21.638 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,-2.892669678,-19.74890137,5.972312927,-0.21,0.65,-150.78,0,,
10/09/2018 14:12:21.750 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,-1.830535889,-23.33920288,5.963627338,-0.22,0.64,-150.79,0,,
10/09/2018 14:12:21.872 PM,0,0,0,0,0,0,0,7.62E-05,0,0,-0.000136886,0,0,-16.44842536,90.00000035,-0.391174316,-24.20605469,5.207874775,-0.22,0.66,-150.79,0,,
