Time,XVehicleVelocity,YVehicleVelocity,ZVehicleVelocity,XVehicleAcceleration,YVehicleAcceleration,ZVehicleAcceleration,RollEulerAnglesVelocity,PitchEulerAnglesVelocity,YawEulerAnglesVelocity,RollEulerAnglesAcceleration,PitchEulerAnglesAcceleration,YawEulerAnglesAcceleration,RollAngle,PitchAngle,YawAngle,HMDRollAngle,HMDPitchAngle,HMDYawAngle,RollEulerAngle,PitchEulerAngle,YawEulerAngle,DizzinessRange,,
10/09/2018 10:09:29.121 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,-1.815917969,-5.175598145,0.600368857,-0.24,0.77,-93.57,0,,
10/09/2018 10:09:29.233 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,-1.877990723,-4.69833374,0.467276871,-0.24,0.77,-93.58,0,,
10/09/2018 10:09:29.345 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,-1.879760742,-4.465393066,0.270757914,-0.24,0.76,-93.58,0,,
10/09/2018 10:09:29.456 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,-1.593719482,-4.549255371,-0.210845947,-0.23,0.76,-93.58,0,,어지럼증횟수
10/09/2018 10:09:29.567 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,-1.333007813,-4.553466797,-0.807861328,-0.23,0.76,-93.58,0,,10
10/09/2018 10:09:29.680 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,-1.545623779,-4.156921387,-0.319122314,-0.23,0.76,-93.58,0,,
10/09/2018 10:09:29.802 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,-1.83581543,-4.067504883,0.505309701,-0.23,0.76,-93.58,0,,
10/09/2018 10:09:29.914 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,-1.510009766,-4.242614746,0.648540437,-0.24,0.76,-93.59,0,,
10/09/2018 10:09:30.026 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,-1.124633789,-3.802307129,0.89930135,-0.24,0.76,-93.58,0,,
10/09/2018 10:09:30.137 AM,0,0,0,0,0,0,0,0.285076479,0,0,0.285076479,0,0,-0.034927368,135.0000005,-1.354766846,-3.591033936,1.465398312,-0.24,0.76,-93.58,0,,
10/09/2018 10:09:30.249 AM,0,0,0,0,0,0,0,0.000107059,0,0,-6.29E-05,0,0,-24.70024119,135.0000005,-1.542053223,-4.162872314,1.471008658,-0.23,0.77,-93.58,0,,
10/09/2018 10:09:30.360 AM,0,0,0,0,0,0,0,0.000179497,0,0,4.42E-05,0,0,-24.84329233,135.0000005,-1.49798584,-3.225128174,1.364416361,-0.23,0.75,-93.58,0,,
10/09/2018 10:09:30.473 AM,0,0,0,0,0,0,0,0.000169377,0,0,-1.17E-05,0,0,-24.98583994,135.0000005,-1.179962158,-3.395385742,1.00438571,-0.23,0.75,-93.59,0,,
10/09/2018 10:09:30.584 AM,0,0,0,0,0,0,0,0.000128897,0,0,-3.04E-05,0,0,-25.12124644,135.0000005,-1.06427002,-3.134216309,0.53314352,-0.23,0.76,-93.59,0,,
10/09/2018 10:09:30.696 AM,0,0,0,0,0,0,0,0.000145941,0,0,-5.86E-06,0,0,-25.24804697,135.0000005,-1.346801758,-2.556121826,0.630406499,-0.24,0.76,-93.59,0,,
10/09/2018 10:09:30.807 AM,0,0,0,0,0,0,0,0.000128364,0,0,-2.29E-05,0,0,-25.37072764,135.0000005,-1.856506348,-2.097961426,1.145820975,-0.24,0.76,-93.59,0,,
10/09/2018 10:09:30.919 AM,0,0,0,0,0,0,0,0.000123038,0,0,2.66E-06,0,0,-25.48475657,135.0000005,-2.033172607,-0.71496582,1.584860444,-0.24,0.76,-93.59,0,,
10/09/2018 10:09:31.031 AM,0,0,0,0,0,0,0,0.000127299,0,0,5.86E-06,0,0,-25.59255991,135.0000005,-1.988464355,0.315359563,1.437202215,-0.24,0.76,-93.59,0,,
10/09/2018 10:09:31.143 AM,1.355162751,0.39784285,0,1.355162751,0.39784285,0,0,0.000270577,0,0,0.000153931,0,0,-25.69386302,135.0000005,-1.903747559,1.785985708,1.336935043,-0.25,0.77,-93.59,0,,
10/09/2018 10:09:31.254 AM,1.383383572,0.410605881,0,0.005511488,0.000688936,0,0,0.000255663,0,0,1.60E-05,0,0,-25.91239939,135.0000005,-1.999755859,2.692713261,1.416005731,-0.25,0.76,-93.59,0,,
10/09/2018 10:09:31.366 AM,1.341742511,0.403891878,0,-0.0164295,-0.005818781,0,0,0.000221042,0,0,1.01E-05,0,0,-26.11235057,135.0000005,-2.092224121,3.002875805,1.485869884,-0.25,0.77,-93.6,0,,
10/09/2018 10:09:31.478 AM,1.32207752,0.401881519,0,-0.049168172,-0.015706499,0,0,0.0002024,0,0,1.12E-05,0,0,-26.28872691,135.0000005,-2.106323242,2.734235287,1.426524878,-0.25,0.77,-93.6,0,,
10/09/2018 10:09:31.590 AM,1.255877999,0.387785733,0,-0.080162425,-0.022712687,0,0,0.000152865,0,0,-2.08E-05,0,0,-26.44551097,135.0000005,-2.188751221,2.649158001,1.203447223,-0.24,0.77,-93.6,0,,
10/09/2018 10:09:31.701 AM,1.344905306,0.417207667,0,0.054670947,0.017084671,0,0,0.00016192,0,0,2.72E-05,0,0,-26.57757579,135.0000005,-2.274749756,2.611633301,1.133284688,-0.24,0.77,-93.6,0,,
10/09/2018 10:09:31.813 AM,1.322628173,0.414010173,0,0.027554754,0.007577557,0,0,0.000113983,0,0,0,0,0,-26.68862926,135.0000005,-2.320373535,2.612399578,1.157258391,-0.24,0.77,-93.6,0,,
10/09/2018 10:09:31.925 AM,1.299725529,0.410277283,0,-0.02742037,-0.008226111,0,0,9.00E-05,0,0,-4.79E-06,0,0,-26.77592479,135.0000005,-2.393280029,2.266150475,1.222860336,-0.24,0.77,-93.6,0,,
10/09/2018 10:09:32.036 AM,1.296402164,0.412274953,0,0.005447068,0.001702209,0,0,5.75E-05,0,0,-2.66E-06,0,0,-26.84014903,135.0000005,-2.4793396,2.026307106,1.310802221,-0.24,0.76,-93.6,0,,
10/09/2018 10:09:32.148 AM,1.317614,0.422134737,0,0.038753353,0.013494471,0,0,3.83E-05,0,0,1.38E-05,0,0,-26.87983714,135.0000005,-2.520629883,1.889472008,1.523197412,-0.24,0.76,-93.6,0,,
10/09/2018 10:09:32.260 AM,1.305077111,0.418161574,0,-0.005506654,-0.002753327,0,0,1.65E-05,0,0,1.38E-05,0,0,-26.89512645,135.0000005,-2.436798096,1.819417477,1.479019284,-0.24,0.76,-93.6,0,,
10/09/2018 10:09:32.371 AM,1.288264052,0.415479099,0,-0.066922808,-0.022307603,0,0,-3.30E-05,0,0,-1.12E-05,0,0,-26.88807689,135.0000005,-2.386962891,1.705910206,1.374836683,-0.24,0.76,-93.6,0,,
10/09/2018 10:09:32.483 AM,1.302131598,0.42189881,0,0.049034244,0.015323201,0,0,-6.02E-05,0,0,-5.33E-06,0,0,-26.85681163,135.0000005,-2.27835083,1.446679354,1.40557456,-0.24,0.76,-93.61,0,,
10/09/2018 10:09:32.595 AM,1.309575862,0.42478331,0,0,0.000345352,0,0,-7.62E-05,0,0,3.20E-06,0,0,-26.8005067,135.0000005,-2.210235596,1.026621103,1.361251473,-0.24,0.76,-93.6,0,,
10/09/2018 10:09:32.707 AM,1.267282387,0.410769562,0,-0.043888568,-0.014743816,0,0,-0.000100135,0,0,1.12E-05,0,0,-26.72149669,135.0000005,-2.126098633,0.70761925,1.309889317,-0.24,0.76,-93.6,0,,
10/09/2018 10:09:32.818 AM,1.321693373,0.429965104,0,0.044240782,0.015207769,0,0,-0.000135289,0,0,-3.20E-06,0,0,-26.61959849,135.0000005,-2.015197754,0.471814543,1.035833359,-0.24,0.76,-93.6,0,,
10/09/2018 10:09:32.930 AM,1.343162294,0.436177964,0,0,0,0,0,-0.000168844,0,0,-2.13E-06,0,0,-26.49389659,135.0000005,-2.066101074,0.585222244,1.312582612,-0.24,0.76,-93.6,0,,
10/09/2018 10:09:33.042 AM,1.229306619,0.399256244,0,-0.064417814,-0.01845302,0,0,-0.000199737,0,0,-2.66E-05,0,0,-26.34635936,135.0000005,-2.151031494,0.897100091,1.495271444,-0.24,0.76,-93.61,0,,
10/09/2018 10:09:33.153 AM,1.25100708,0.4036369,0,0.026730921,0.007351003,0,0,-0.000205596,0,0,5.33E-07,0,0,-26.17602549,135.0000005,-2.242584229,0.980453312,1.564063311,-0.24,0.77,-93.6,0,,
10/09/2018 10:09:33.265 AM,1.290799532,0.414948478,0,0,-0.002042404,0,0,-0.00024075,0,0,-2.66E-06,0,0,-25.98490916,135.0000005,-2.452758789,1.05701983,1.731684566,-0.24,0.76,-93.6,0,,
10/09/2018 10:09:33.377 AM,1.291859292,0.413969741,0,-0.01094796,-0.004105485,0,0,-0.000268979,0,0,-1.28E-05,0,0,-25.77333079,135.0000005,-2.462524414,1.105126262,1.824349999,-0.24,0.76,-93.6,0,,
10/09/2018 10:09:33.488 AM,1.345459771,0.428415431,0,0.022147486,0.006921089,0,0,-0.00029135,0,0,-1.76E-05,0,0,-25.54115305,135.0000005,-2.432556152,1.048613071,1.828692198,-0.24,0.77,-93.6,0,,
