Time,XVehicleVelocity,YVehicleVelocity,ZVehicleVelocity,XVehicleAcceleration,YVehicleAcceleration,ZVehicleAcceleration,RollEulerAnglesVelocity,PitchEulerAnglesVelocity,YawEulerAnglesVelocity,RollEulerAnglesAcceleration,PitchEulerAnglesAcceleration,YawEulerAnglesAcceleration,RollAngle,PitchAngle,YawAngle,HMDRollAngle,HMDPitchAngle,HMDYawAngle,RollEulerAngle,PitchEulerAngle,YawEulerAngle,DizzinessRange,,
10/09/2018 10:06:00.589 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,-1.599334717,0.212670594,2.070173502,-0.21,0.76,-91.35,0,,
10/09/2018 10:06:00.700 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,-1.357971191,0.166003734,1.583830833,-0.22,0.76,-91.35,0,,어지럼증횟수
10/09/2018 10:06:00.812 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,-1.05078125,-0.056152344,0.933030128,-0.21,0.76,-91.35,0,,7
10/09/2018 10:06:00.924 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,-0.721679688,-0.080627441,0.625751853,-0.21,0.75,-91.36,0,,
10/09/2018 10:06:01.046 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,-0.706939697,-0.020263672,0.436201364,-0.21,0.75,-91.36,0,,
10/09/2018 10:06:01.158 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,-0.788696289,0.00685397,0.490980566,-0.2,0.75,-91.35,0,,
10/09/2018 10:06:01.270 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,-0.945587158,0.080182493,0.668795645,-0.2,0.75,-91.35,0,,
10/09/2018 10:06:01.381 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,-1.108520508,0.060108319,0.946593165,-0.2,0.74,-91.35,0,,
10/09/2018 10:06:01.493 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,-1.272613525,0.040171195,1.292768598,-0.2,0.75,-91.35,0,,
10/09/2018 10:06:01.605 AM,0,0,0,0,0,0,0,9.69E-05,0,0,-0.000104396,0,0,-24.64370737,135.0000005,-1.195251465,0.151123419,1.36403501,-0.21,0.75,-91.35,0,,
10/09/2018 10:06:01.716 AM,0,0,0,0,0,0,0,0.000166181,0,0,3.09E-05,0,0,-24.7862092,135.0000005,-0.979217529,0.410571933,1.356005788,-0.21,0.75,-91.35,0,,
10/09/2018 10:06:01.828 AM,0,0,0,0,0,0,0,0.00017204,0,0,3.94E-05,0,0,-24.92866526,135.0000005,-0.574676514,0.809816957,1.555347681,-0.21,0.75,-91.35,0,,
10/09/2018 10:06:01.940 AM,0,0,0,0,0,0,0,0.000149137,0,0,-7.99E-06,0,0,-25.0680543,135.0000005,-0.541595459,0.80281651,1.620637059,-0.21,0.75,-91.35,0,,
10/09/2018 10:06:02.052 AM,0,0,0,0,0,0,0,0.000136354,0,0,-6.39E-06,0,0,-25.19787608,135.0000005,-0.611297607,0.864829481,1.707455158,-0.22,0.75,-91.35,0,,
10/09/2018 10:06:02.163 AM,0,0,0,0,0,0,0,0.000139017,0,0,1.60E-06,0,0,-25.32247935,135.0000005,-0.765899658,0.962933421,1.892958164,-0.21,0.75,-91.35,0,,
10/09/2018 10:06:02.275 AM,0,0,0,0,0,0,0,0.000141148,0,0,2.24E-05,0,0,-25.43875132,135.0000005,-0.869628906,0.960762084,1.926682234,-0.21,0.75,-91.34,0,,
10/09/2018 10:06:02.387 AM,0,0,0,0,0,0,0,0.00012144,0,0,1.07E-06,0,0,-25.54989634,135.0000005,-0.849395752,0.979138553,2.021220446,-0.21,0.76,-91.34,0,,
10/09/2018 10:06:02.498 AM,0,0,0,0,0,0,0,0.000116114,0,0,-7.99E-06,0,0,-25.65440379,135.0000005,-0.87298584,1.009326696,2.050455093,-0.21,0.76,-91.34,0,,
10/09/2018 10:06:02.610 AM,1.482008739,0.438809055,0,0.04005429,0.013232221,0,0,0.000272708,0,0,1.81E-05,0,0,-25.82766734,135.0000005,-0.907287598,1.017636299,2.124119043,-0.21,0.76,-91.34,0,,
10/09/2018 10:06:02.721 AM,1.327667596,0.397090865,0,0.010750345,0.001343793,0,0,0.000236489,0,0,1.38E-05,0,0,-26.03485118,135.0000005,-0.947570801,1.021389961,2.151782513,-0.2,0.76,-91.34,0,,
10/09/2018 10:06:02.833 AM,1.340915788,0.40779375,0,-0.005450877,0.001362719,0,0,0.000190682,0,0,-2.88E-05,0,0,-26.2215272,135.0000005,-1.003479004,0.981165528,2.16928792,-0.21,0.76,-91.33,0,,
10/09/2018 10:06:02.945 AM,1.326931325,0.407249248,0,0.01078806,0.004382649,0,0,0.000173105,0,0,-1.12E-05,0,0,-26.38563548,135.0000005,-1.028411865,0.967330992,2.212072372,-0.21,0.76,-91.34,0,,
10/09/2018 10:06:03.057 AM,1.305822626,0.405034342,0,-0.005395961,0.000337248,0,0,0.00013955,0,0,-2.45E-05,0,0,-26.52841197,135.0000005,-1.052703857,0.933655202,2.220363617,-0.22,0.76,-91.34,0,,
10/09/2018 10:06:03.169 AM,1.282626549,0.400820797,0,-0.076411794,-0.022514189,0,0,0.000116114,0,0,-1.65E-05,0,0,-26.64802562,135.0000005,-1.070983887,0.901670277,2.220612764,-0.21,0.76,-91.34,0,,
10/09/2018 10:06:03.280 AM,1.301649779,0.41049424,0,0.032541244,0.01050811,0,0,9.80E-05,0,0,3.20E-06,0,0,-26.7435609,135.0000005,-1.102020264,0.858189881,2.180668831,-0.21,0.75,-91.34,0,,
10/09/2018 10:06:03.392 AM,1.26922127,0.402834117,0,-0.005223133,-0.000979337,0,0,6.29E-05,0,0,-1.07E-05,0,0,-26.81753551,135.0000005,-1.101470947,0.810352802,2.163099051,-0.21,0.75,-91.34,0,,
10/09/2018 10:06:03.504 AM,1.22808284,0.392118841,0,-0.064073887,-0.019355653,0,0,4.10E-05,0,0,-1.12E-05,0,0,-26.86706554,135.0000005,-1.067504883,0.715313077,2.046742678,-0.2,0.76,-91.34,0,,
10/09/2018 10:06:03.616 AM,1.291209661,0.414888167,0,0.053577164,0.018082293,0,0,1.65E-05,0,0,8.52E-06,0,0,-26.89247142,135.0000005,-1.05871582,0.659167051,2.08694911,-0.21,0.75,-91.34,0,,
10/09/2018 10:06:03.727 AM,1.420576752,0.45717654,0,0.051553189,0.017184396,0,0,-5.33E-06,0,0,-2.66E-06,0,0,-26.89411937,135.0000005,-1.089355469,0.641412318,2.055070877,-0.2,0.75,-91.34,0,,
10/09/2018 10:06:03.839 AM,1.287976096,0.416194403,0,-0.027403747,-0.007878577,0,0,-3.83E-05,0,0,-1.38E-05,0,0,-26.87223826,135.0000005,-1.097045898,0.673621178,2.041993618,-0.2,0.75,-91.34,0,,
10/09/2018 10:06:03.951 AM,1.306573256,0.424843045,0,0.022051869,0.008958572,0,0,-7.62E-05,0,0,-2.13E-06,0,0,-26.82595836,135.0000005,-1.12109375,0.667729259,2.05780077,-0.21,0.75,-91.34,0,,
10/09/2018 10:06:04.062 AM,1.291826734,0.419366748,0,0.021802983,0.006132089,0,0,-0.000105994,0,0,-1.07E-05,0,0,-26.75642406,135.0000005,-1.150390625,0.678430021,2.056666374,-0.22,0.75,-91.35,0,,
10/09/2018 10:06:04.174 AM,1.334480481,0.433495892,0,0.005607061,0.00280353,0,0,-0.000132625,0,0,-1.92E-05,0,0,-26.664322,135.0000005,-1.20098877,0.696711719,2.121827841,-0.22,0.75,-91.35,0,,
10/09/2018 10:06:04.286 AM,1.256550334,0.406671589,0,-0.038242836,-0.014341064,0,0,-0.000148072,0,0,5.33E-06,0,0,-26.54667674,135.0000005,-1.212005615,0.725307107,2.143054724,-0.22,0.75,-91.35,0,,
10/09/2018 10:06:04.397 AM,1.29216698,0.419072012,0,0.048863457,0.01526983,0,0,-0.000181628,0,0,-1.01E-05,0,0,-26.40834056,135.0000005,-1.207946777,0.701281548,2.070424557,-0.22,0.75,-91.35,0,,
10/09/2018 10:06:04.509 AM,1.326877403,0.428757584,0,0.044045723,0.014108396,0,0,-0.000206661,0,0,-4.79E-06,0,0,-26.24725352,135.0000005,-1.100860596,0.768396735,2.023569822,-0.21,0.75,-91.35,0,,
10/09/2018 10:06:04.621 AM,1.239718986,0.400493633,0,-0.04830074,-0.013416872,0,0,-0.000236489,0,0,-2.61E-05,0,0,-26.06465159,135.0000005,-1.071228027,1.073986888,2.020268679,-0.21,0.74,-91.34,0,,
10/09/2018 10:06:04.732 AM,1.275351558,0.408766525,0,0.010900441,0.002384471,0,0,-0.000239152,0,0,1.60E-05,0,0,-25.8591157,135.0000005,-1.461761475,2.096042395,2.107711554,-0.21,0.75,-91.34,0,,
10/09/2018 10:06:04.844 AM,1.298238897,0.414331563,0,-0.044195367,-0.015192157,0,0,-0.000269512,0,0,5.86E-06,0,0,-25.63604746,135.0000005,-1.717010498,2.246792793,2.206997633,-0.2,0.75,-91.34,0,,
10/09/2018 10:06:04.956 AM,1.285742878,0.408209858,0,-0.010804562,-0.004389353,0,0,-0.000302002,0,0,5.33E-07,0,0,-25.3919221,135.0000005,-1.767303467,2.511488199,2.587516308,-0.2,0.75,-91.34,0,,
10/09/2018 10:06:05.067 AM,1.258835364,0.397455562,0,-0.054260145,-0.015599792,0,0,-0.000312655,-1.33E-07,0,-6.92E-06,-2.66E-07,0,-25.12889109,135.0038686,-1.798339844,2.675085306,2.636926651,-0.2,0.75,-91.35,0,,
10/09/2018 10:06:05.179 AM,1.339977837,0.417364496,0,0.011028624,0.001723223,0,0,-0.000320645,-1.33E-07,0,2.50E-05,-1.33E-07,0,-24.84754954,135.0038229,-1.625091553,2.759447098,2.586628199,-0.19,0.75,-91.35,0,,
10/09/2018 10:06:05.291 AM,1.425926239,0.441358122,0,0.067901249,0.02121914,0,0,-0.00036219,-2.66E-07,0,-1.70E-05,-2.66E-07,0,-24.55068979,135.0038,-1.630767822,2.941995859,2.565094471,-0.19,0.75,-91.35,0,,
10/09/2018 10:06:05.403 AM,1.318288846,0.405442481,0,-0.038450091,-0.010642436,0,0,-0.000384028,0,0,-1.12E-05,1.33E-07,0,-24.23661814,135.0037542,-1.73336792,3.587765694,2.580049038,-0.18,0.74,-91.35,0,,
10/09/2018 10:06:05.514 AM,1.533437635,0.464787253,0,0.138355275,0.039993322,0,0,-0.000428769,1.33E-07,0,-4.58E-05,1.33E-07,0,-23.90679941,135.0037199,-1.802368164,3.798521757,2.704470873,-0.18,0.75,-91.34,0,,
10/09/2018 10:06:05.626 AM,1.406790442,0.423288231,0,0.027802183,0.009383237,0,0,-0.000421312,0,0,-1.60E-05,-1.33E-07,0,-23.56297311,135.0036855,-1.796813965,3.568208694,2.847173691,-0.18,0.75,-91.34,0,,
10/09/2018 10:06:05.738 AM,1.408785563,0.417883813,0,-0.022361676,-0.006289221,0,0,-0.000431432,-1.33E-07,0,-2.13E-06,1.33E-07,0,-23.20532236,135.0036283,-1.766662598,3.284213781,2.696954727,-0.17,0.75,-91.35,0,,
10/09/2018 10:06:05.849 AM,1.416008722,0.414976966,0,0.005574837,0.002090564,0,0,-0.000437291,0,0,-1.07E-06,1.33E-07,0,-22.83554086,135.003594,-1.734619141,3.245262861,2.540151596,-0.17,0.75,-91.35,0,,
10/09/2018 10:06:05.961 AM,1.377092185,0.396720893,0,0.026896332,0.007060287,0,0,-0.000445813,-1.33E-07,0,-3.73E-06,-1.33E-07,0,-22.45491037,135.0035482,-1.738433838,3.152435064,2.417108536,-0.17,0.75,-91.34,0,,
10/09/2018 10:06:06.073 AM,1.430925139,0.406885202,0,0.032769278,0.008533666,0,0,-0.000475641,0,0,-1.65E-05,0,0,-22.06320199,135.0000005,-1.621154785,3.012296915,2.400505543,-0.17,0.75,-91.34,0,,
10/09/2018 10:06:06.185 AM,1.411000804,0.394469696,0,0.005426926,0,0,0,-0.000469249,0,0,9.05E-06,0,0,-21.66229257,135.0000005,-1.552520752,2.803479671,2.319244146,-0.17,0.75,-91.35,0,,
10/09/2018 10:06:06.296 AM,1.44150613,0.396683123,0,0.053787542,0.014791574,0,0,-0.000495881,0,0,-3.68E-05,0,0,-21.25360116,135.0000005,-1.422912598,2.638452053,2.169452906,-0.17,0.75,-91.35,0,,
10/09/2018 10:06:06.408 AM,1.549608299,0.418379998,0,-0.011394179,-0.004272817,0,0,-0.000487891,0,0,1.54E-05,0,0,-20.83438119,135.0000005,-1.425506592,2.610950232,2.164618254,-0.17,0.75,-91.35,0,,
10/09/2018 10:06:06.520 AM,1.466234695,0.389640846,0,-0.049609445,-0.014124911,0,0,-0.000475641,-0.000115448,0,1.86E-05,2.66E-07,0,-20.41291817,134.9700742,-1.465240479,2.614044905,2.154387951,-0.17,0.75,-91.35,0,,
10/09/2018 10:06:06.631 AM,1.502143061,0.390898592,0,0.027311692,0.005120942,0,0,-0.000454868,-0.000263253,0,1.23E-05,6.66E-07,0,-20.00573738,134.8099599,-1.528411865,2.69206214,2.193181992,-0.16,0.76,-91.35,0,,
10/09/2018 10:06:06.743 AM,1.550053969,0.395643146,0,0.054197691,0.012194481,0,0,-0.000455933,-0.000440753,0,-1.76E-05,-3.57E-05,0,-19.6186982,134.5191885,-1.597351074,2.769433737,2.32417655,-0.17,0.75,-91.35,0,,
10/09/2018 10:06:06.854 AM,1.496392986,0.375798693,0,-0.065297148,-0.014623841,0,0,-0.000415453,-0.000537026,0,2.66E-06,1.73E-06,0,-19.24951179,134.1106229,-1.630493164,2.811462641,2.326835394,-0.16,0.75,-91.35,0,,
