Time,XVehicleVelocity,YVehicleVelocity,ZVehicleVelocity,XVehicleAcceleration,YVehicleAcceleration,ZVehicleAcceleration,RollEulerAnglesVelocity,PitchEulerAnglesVelocity,YawEulerAnglesVelocity,RollEulerAnglesAcceleration,PitchEulerAnglesAcceleration,YawEulerAnglesAcceleration,RollAngle,PitchAngle,YawAngle,HMDRollAngle,HMDPitchAngle,HMDYawAngle,RollEulerAngle,PitchEulerAngle,YawEulerAngle,DizzinessRange,,
10/09/2018 14:26:46.396 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,-0.149597168,6.735340595,0.418950289,-0.24,0.52,-165.76,0,,
10/09/2018 14:26:46.509 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,-0.22088623,6.918288231,0.535957694,-0.24,0.52,-165.76,0,,
10/09/2018 14:26:46.620 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,-0.30380249,6.970176697,0.546378911,-0.25,0.51,-165.76,0,,
10/09/2018 14:26:46.731 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,-0.359588623,6.957619667,0.495921791,-0.24,0.51,-165.77,0,,
10/09/2018 14:26:46.843 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,-0.319885254,6.928740978,0.541720092,-0.24,0.51,-165.77,0,,
10/09/2018 14:26:46.955 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,-0.294647217,6.925181389,0.548143148,-0.24,0.52,-165.77,0,,
10/09/2018 14:26:47.067 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,-0.267700195,6.859766006,0.501994252,-0.24,0.52,-165.77,0,,
10/09/2018 14:26:47.179 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,-0.029693604,6.81969595,0.202358514,-0.24,0.52,-165.77,0,,어지러움
10/09/2018 14:26:47.302 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,0.102692939,6.552715778,0.221811682,-0.24,0.52,-165.77,0,,20
10/09/2018 14:26:47.413 PM,0,0,0,0,0,0,0,0.285076479,0,0,0.285076479,0,0,-0.023284912,90.00000035,0.117821872,6.399665833,0.240730494,-0.24,0.52,-165.78,0,,
10/09/2018 14:26:47.525 PM,0,0,0,0,0,0,0,0.000132625,0,0,-7.88E-05,0,0,-16.46682746,90.00000035,0.171006739,6.564819336,0.238653079,-0.24,0.52,-165.78,0,,
10/09/2018 14:26:47.637 PM,0,0,0,0,0,0,0,0.000155529,0,0,-3.52E-05,0,0,-16.56396491,90.00000035,0.02262444,6.642589092,0.394813448,-0.25,0.53,-165.78,0,,
10/09/2018 14:26:47.748 PM,0,0,0,0,0,0,0,0.000152865,0,0,-3.20E-06,0,0,-16.65802008,90.00000035,-0.052215576,6.798156738,0.572194874,-0.24,0.53,-165.78,0,,
10/09/2018 14:26:47.860 PM,0,0,0,0,0,0,0,0.000160855,0,0,9.59E-06,0,0,-16.74679572,90.00000035,-0.182495117,6.779946804,0.524854183,-0.24,0.53,-165.78,0,,
10/09/2018 14:26:47.972 PM,0,0,0,0,0,0,0,0.000145941,0,0,3.73E-06,0,0,-16.83203132,90.00000035,-0.163452148,6.835446358,0.631752312,-0.24,0.53,-165.78,0,,
10/09/2018 14:26:48.083 PM,0,0,0,0,0,0,0,0.000143811,0,0,9.05E-06,0,0,-16.9129029,90.00000035,-0.144226074,6.81081152,0.544050097,-0.24,0.53,-165.78,0,,
10/09/2018 14:26:48.195 PM,0,0,0,0,0,0,0,0.000136886,0,0,1.65E-05,0,0,-16.98962409,90.00000035,-0.173156738,6.889338493,0.577170193,-0.24,0.53,-165.78,0,,
10/09/2018 14:26:48.307 PM,0,0,0,0,0,0,0,0.000118777,0,0,4.26E-06,0,0,-17.06192023,90.00000035,-0.165588379,6.788891315,0.533207715,-0.25,0.52,-165.78,0,,
10/09/2018 14:26:48.419 PM,1.328902711,0.391168943,0,1.328902711,0.391168943,0,0,0.000255131,0,0,0.000140615,0,0,-17.12942512,90.00000035,-0.201171875,6.834302902,0.536837816,-0.24,0.52,-165.77,0,,
10/09/2018 14:26:48.530 PM,1.349553482,0.400900723,0,0.010753414,0.002016265,0,0,0.000253,0,0,2.66E-05,0,0,-17.27508552,90.00000035,-0.270019531,6.983737469,0.568072438,-0.24,0.52,-165.77,0,,
