Time,XVehicleVelocity,YVehicleVelocity,ZVehicleVelocity,XVehicleAcceleration,YVehicleAcceleration,ZVehicleAcceleration,RollEulerAnglesVelocity,PitchEulerAnglesVelocity,YawEulerAnglesVelocity,RollEulerAnglesAcceleration,PitchEulerAnglesAcceleration,YawEulerAnglesAcceleration,RollAngle,PitchAngle,YawAngle,HMDRollAngle,HMDPitchAngle,HMDYawAngle,RollEulerAngle,PitchEulerAngle,YawEulerAngle,DizzinessRange,,어지럼증
10/07/2018 14:39:32.293 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,0.607972503,-4.40838623,-2.370849609,-0.32,0.68,-16.86,0,,32
10/07/2018 14:39:32.404 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,0.709418893,-4.255493164,-2.375457764,-0.32,0.68,-16.86,0,,
10/07/2018 14:39:32.516 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,0.746117234,-4.162628174,-2.41885376,-0.33,0.68,-16.86,0,,
10/07/2018 14:39:32.628 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,0.769570172,-4.108917236,-2.494171143,-0.32,0.68,-16.86,0,,
10/07/2018 14:39:32.740 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,0.762607217,-4.104675293,-2.469360352,-0.32,0.68,-16.86,0,,
10/07/2018 14:39:32.851 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,0.83346796,-4.171478271,-2.542510986,-0.32,0.68,-16.86,0,,
10/07/2018 14:39:32.963 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,0.828451931,-4.182922363,-2.572906494,-0.32,0.68,-16.87,0,,
10/07/2018 14:39:33.075 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,0.831743896,-4.184020996,-2.584075928,-0.32,0.69,-16.86,0,,
10/07/2018 14:39:33.186 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,0.854558706,-4.140563965,-2.654815674,-0.31,0.69,-16.87,0,,
10/07/2018 14:39:33.298 PM,0,0,0,0,0,0,0,0.000123837,0,0,3.49E-05,0,0,-24.59614573,135.0000005,0.826961577,-4.065490723,-2.643096924,-0.32,0.69,-16.87,0,,
10/07/2018 14:39:33.409 PM,0,0,0,0,0,0,0,9.21E-05,0,0,2.53E-05,0,0,-24.74240122,135.0000005,0.841006756,-4.047790527,-2.625305176,-0.32,0.69,-16.87,0,,
10/07/2018 14:39:33.521 PM,0,0,0,0,0,0,0,7.99E-05,0,0,-1.36E-05,0,0,-24.88911448,135.0000005,0.857223868,-4.119140625,-2.660461426,-0.32,0.69,-16.87,0,,
10/07/2018 14:39:33.633 PM,0,0,0,0,0,0,0,8.44E-05,0,0,1.36E-05,0,0,-25.0269929,135.0000005,0.823422909,-4.105834961,-2.611694336,-0.32,0.69,-16.88,0,,
10/07/2018 14:39:33.745 PM,0,0,0,0,0,0,0,8.12E-05,0,0,1.38E-05,0,0,-25.1594697,135.0000005,0.818903267,-4.108825684,-2.613677979,-0.32,0.69,-16.88,0,,
10/07/2018 14:39:33.856 PM,0,0,0,0,0,0,0,6.07E-05,0,0,-1.07E-05,0,0,-25.28649912,135.0000005,0.763083339,-4.07208252,-2.588104248,-0.32,0.69,-16.88,0,,
10/07/2018 14:39:33.968 PM,0,0,0,0,0,0,0,7.06E-05,0,0,5.59E-06,0,0,-25.40501414,135.0000005,0.738775194,-4.065002441,-2.616424561,-0.32,0.69,-16.88,0,,
10/07/2018 14:39:34.080 PM,0,0,0,0,0,0,0,6.44E-05,0,0,6.92E-06,0,0,-25.51757823,135.0000005,0.683419704,-4.021179199,-2.621704102,-0.32,0.69,-16.89,0,,
10/07/2018 14:39:34.192 PM,0,0,0,0,0,0,0,5.65E-05,0,0,-1.60E-06,0,0,-25.62414561,135.0000005,0.674729645,-3.993835449,-2.622924805,-0.32,0.69,-16.89,0,,
10/07/2018 14:39:34.303 PM,0.691778545,0.204265319,0,0.002723538,0.001191548,0,0,0.00013449,0,0,5.33E-06,0,0,-25.7620698,135.0000005,0.625429571,-3.954223633,-2.647460938,-0.32,0.7,-16.89,0,,
10/07/2018 14:39:34.415 PM,0.657934881,0.197143554,0,-0.037905713,-0.00964565,0,0,0.000112652,0,0,-1.52E-05,0,0,-25.9761201,135.0000005,0.598421991,-3.980255127,-2.577484131,-0.32,0.69,-16.89,0,,
10/07/2018 14:39:34.527 PM,0.662302717,0.200380363,0,0,-0.000168955,0,0,0.000102798,0,0,-2.66E-07,0,0,-26.16737376,135.0000005,0.593772888,-4.010620117,-2.558074951,-0.32,0.69,-16.9,0,,
10/07/2018 14:39:34.638 PM,0.629228181,0.192037172,0,-0.068098288,-0.021110469,0,0,8.52E-05,0,0,-1.07E-05,0,0,-26.33917247,135.0000005,0.691391587,-4.074920654,-2.617736816,-0.32,0.69,-16.9,0,,
10/07/2018 14:39:34.750 PM,0.633513533,0.195365928,0,0.033891671,0.010265266,0,0,7.78E-05,0,0,2.66E-06,0,0,-26.48776256,135.0000005,0.722626686,-3.997009277,-2.632873535,-0.31,0.69,-16.9,0,,
10/07/2018 14:39:34.862 PM,0.695045359,0.216678297,0,0.022330775,0.007676204,0,0,6.76E-05,0,0,1.60E-06,0,0,-26.61378489,135.0000005,0.684926808,-3.986236572,-2.525177002,-0.32,0.69,-16.91,0,,
10/07/2018 14:39:34.974 PM,0.661107356,0.20763771,0,-0.030555382,-0.008854116,0,0,4.87E-05,0,0,-1.65E-05,0,0,-26.71847545,135.0000005,0.66013515,-3.937652588,-2.517578125,-0.32,0.69,-16.91,0,,
10/07/2018 14:39:35.085 PM,0.648912876,0.205477858,0,0.008077754,0.002860871,0,0,3.94E-05,0,0,1.33E-06,0,0,-26.79766856,135.0000005,0.674215257,-3.955810547,-2.536682129,-0.32,0.69,-16.91,0,,
10/07/2018 14:39:35.197 PM,0.718992791,0.22906935,0,0.01753641,0.005480128,0,0,2.88E-05,0,0,8.52E-06,0,0,-26.85392772,135.0000005,0.706667483,-3.976867676,-2.477539063,-0.31,0.69,-16.91,0,,
10/07/2018 14:39:35.308 PM,0.614647549,0.196687216,0,-0.073757706,-0.02390296,0,0,1.09E-05,0,0,0,0,0,-26.88706981,135.0000005,0.738859534,-4.035430908,-2.569091797,-0.31,0.69,-16.91,0,,
10/07/2018 14:39:35.420 PM,0.652281123,0.209365657,0,0,-0.000345488,0,0,5.59E-06,0,0,6.92E-06,0,0,-26.89553844,135.0000005,0.757395387,-4.043518066,-2.537811279,-0.31,0.69,-16.91,0,,
10/07/2018 14:39:35.532 PM,0.644019443,0.208389203,0,0,0.001019018,0,0,-2.34E-05,0,0,-1.12E-05,0,0,-26.8816682,135.0000005,0.712118387,-3.957641602,-2.520629883,-0.31,0.69,-16.92,0,,
10/07/2018 14:39:35.643 PM,0.648811745,0.210250445,0,0.029987097,0.010052493,0,0,-2.88E-05,0,0,1.33E-06,0,0,-26.84220897,135.0000005,0.672381461,-3.921112061,-2.488525391,-0.3,0.69,-16.92,0,,
10/07/2018 14:39:35.755 PM,0.726197672,0.235573233,0,0.029400715,0.009003969,0,0,-4.63E-05,0,0,1.07E-06,0,0,-26.77944957,135.0000005,0.670439005,-3.969055176,-2.472320557,-0.3,0.68,-16.93,0,,
10/07/2018 14:39:35.867 PM,0.700991652,0.227961927,0,0.094955044,0.031942598,0,0,-6.50E-05,0,0,-1.60E-05,0,0,-26.69375621,135.0000005,0.705451369,-4.020812988,-2.519958496,-0.31,0.69,-16.93,0,,
10/07/2018 14:39:35.979 PM,0.564768773,0.182988627,0,0.007089148,0.001772287,0,0,-6.87E-05,0,0,4.26E-06,0,0,-26.58435069,135.0000005,0.742368281,-4.037384033,-2.541656494,-0.31,0.69,-16.93,0,,
10/07/2018 14:39:36.091 PM,0.621071906,0.20075397,0,-0.041039994,-0.013679998,0,0,-7.64E-05,0,0,7.99E-06,0,0,-26.45091258,135.0000005,0.746262908,-4.050872803,-2.552124023,-0.3,0.69,-16.93,0,,
10/07/2018 14:39:36.202 PM,0.589400476,0.190783014,0,0,0.00064345,0,0,-9.43E-05,0,0,-1.33E-06,0,0,-26.29733287,135.0000005,0.703269958,-4.005889893,-2.547973633,-0.31,0.68,-16.93,0,,
10/07/2018 14:39:36.314 PM,0.636307846,0.204845872,0,0.013713531,0.00394264,0,0,-0.000103863,0,0,-1.07E-06,0,0,-26.11953746,135.0000005,0.64665401,-3.955596924,-2.45715332,-0.31,0.69,-16.93,0,,
10/07/2018 14:39:36.426 PM,0.610651162,0.196161686,0,0.002666599,0.001333299,0,0,-0.000117445,0,0,-5.33E-06,0,0,-25.9234315,135.0000005,0.642719567,-3.972381592,-2.486694336,-0.31,0.69,-16.93,0,,
10/07/2018 14:39:36.537 PM,0.633345868,0.203142318,0,-0.002695089,0,0,0,-0.00013662,0,0,-9.05E-06,0,0,-25.70549021,135.0000005,0.629378855,-3.975982666,-2.554626465,-0.3,0.69,-16.93,0,,
10/07/2018 14:39:36.649 PM,0.640803508,0.204170905,0,0.062716939,0.020792029,0,0,-0.000142479,0,0,-1.62E-05,0,0,-25.46630869,135.0000005,0.618700922,-3.985809326,-2.515350342,-0.3,0.69,-16.93,0,,
10/07/2018 14:39:36.761 PM,0.649844856,0.204945841,0,-0.008157048,-0.002549078,0,0,-0.0001518,-6.66E-08,0,5.33E-07,6.66E-08,0,-25.2088624,135.0038572,0.622528493,-3.935333252,-2.471923828,-0.29,0.69,-16.94,0,,
10/07/2018 14:39:36.872 PM,0.653271281,0.204830614,0,-0.005466705,-0.002050014,0,0,-0.000164583,-6.66E-08,0,1.60E-06,6.66E-08,0,-24.93351755,135.0038343,0.636441171,-3.91418457,-2.497009277,-0.29,0.69,-16.94,0,,
10/07/2018 14:39:36.984 PM,0.661080161,0.205106046,0,0.047408139,0.014156597,0,0,-0.000181361,0,0,-1.04E-05,0,0,-24.64027414,135.0038,0.673534155,-3.940917969,-2.511627197,-0.29,0.69,-16.94,0,,
10/07/2018 14:39:37.096 PM,0.772705739,0.236960588,0,0.015033186,0.003570382,0,0,-0.000194144,0,0,-5.59E-06,6.66E-08,0,-24.33068857,135.0037656,0.652492344,-3.913848877,-2.485748291,-0.28,0.69,-16.94,0,,
10/07/2018 14:39:37.208 PM,0.63157665,0.19165872,0,-0.007829463,-0.003751617,0,0,-0.00018509,-6.66E-08,0,1.30E-05,0,0,-24.00526438,135.0037313,0.647594869,-3.944274902,-2.452667236,-0.29,0.69,-16.94,0,,
10/07/2018 14:39:37.319 PM,0.618031991,0.185792675,0,0,-0.000159616,0,0,-0.000196541,-6.66E-08,0,-6.39E-06,-1.33E-07,0,-23.66651926,135.003697,0.684415936,-3.988922119,-2.454772949,-0.29,0.69,-16.94,0,,
10/07/2018 14:39:37.432 PM,0.655890382,0.195412256,0,0.227894116,0.068437715,0,0,-0.000199471,6.66E-08,0,-7.08E-05,6.66E-08,0,-23.31088266,135.0036398,0.672721386,-3.985931396,-2.494750977,-0.29,0.69,-16.95,0,,
10/07/2018 14:39:37.554 PM,0.708435968,0.208323604,0,0.057000595,0.017643041,0,0,-0.000225037,-6.66E-08,0,-2.05E-05,0,0,-22.91093454,135.0036054,0.64646256,-3.968933105,-2.367279053,-0.29,0.69,-16.95,0,,
10/07/2018 14:39:37.666 PM,0.622216864,0.179880248,0,-0.002647731,-0.000827416,0,0,-0.000211455,0,0,-8.79E-06,0,0,-22.52865609,135.0035596,0.623253882,-3.984985352,-2.40335083,-0.29,0.69,-16.95,0,,
10/07/2018 14:39:37.777 PM,0.732110434,0.20817644,0,0.027943146,0.006985787,0,0,-0.000232494,0,0,-6.92E-06,0,0,-22.14102182,135.0000005,0.649940729,-4.005340576,-2.429779053,-0.29,0.68,-16.95,0,,
10/07/2018 14:39:37.890 PM,0.62213511,0.173813644,0,-0.042136641,-0.013322614,0,0,-0.000222108,0,0,2.40E-05,0,0,-21.74020394,135.0000005,0.678255379,-4.03225708,-2.494750977,-0.3,0.68,-16.95,0,,
10/07/2018 14:39:38.001 PM,0.657817503,0.181222273,0,-0.010318706,-0.003869515,0,0,-0.000228766,0,0,1.25E-05,0,0,-21.33329781,135.0000005,0.677227199,-4.033508301,-2.457641602,-0.3,0.68,-16.95,0,,
10/07/2018 14:39:38.112 PM,0.739825577,0.200603846,0,-0.025317225,-0.007384191,0,0,-0.000238353,0,0,1.23E-05,0,0,-20.91709908,135.0000005,0.624474347,-3.989349365,-2.466491699,-0.29,0.68,-16.95,0,,
10/07/2018 14:39:38.224 PM,0.733171984,0.19500721,0,-0.030319142,-0.009302464,0,0,-0.00023782,-5.81E-05,0,1.30E-05,-3.88E-05,0,-20.49522408,134.9866796,0.630228043,-3.987304688,-2.412200928,-0.29,0.68,-16.96,0,,
10/07/2018 14:39:38.336 PM,0.6101872,0.159669608,0,-0.047485385,-0.012464914,0,0,-0.000218912,-0.000113184,0,2.02E-05,3.33E-07,0,-20.08401497,134.8521886,0.690819383,-4.024047852,-2.495483398,-0.29,0.68,-16.96,0,,
10/07/2018 14:39:38.447 PM,0.76659485,0.196837757,0,-0.005534981,-0.001210777,0,0,-0.000221841,-0.000184158,0,7.99E-07,1.95E-05,0,-19.69317635,134.5826688,0.721594989,-4.067352295,-2.547454834,-0.29,0.68,-16.96,0,,
10/07/2018 14:39:38.559 PM,0.750455856,0.188807871,0,-0.027289304,-0.006992884,0,0,-0.000206928,-0.000251669,0,5.59E-06,1.93E-05,0,-19.3209687,134.1974378,0.745396614,-4.097259521,-2.516143799,-0.29,0.68,-16.96,0,,
10/07/2018 14:39:38.671 PM,0.809858062,0.199466347,0,0.019752636,0.00440907,0,0,-0.000202134,-0.000315385,0,-7.46E-06,-1.66E-05,0,-18.96931465,133.7117849,0.719020426,-4.044250488,-2.522949219,-0.29,0.68,-16.96,0,,
10/07/2018 14:39:38.783 PM,0.817848047,0.197507522,0,0.002781796,0.000695449,0,0,-0.000189883,-0.000376172,0,-3.20E-06,-1.64E-05,0,-18.64132698,133.1400724,0.700270891,-4.003814697,-2.488128662,-0.29,0.68,-16.96,0,,
10/07/2018 14:39:38.895 PM,0.802313911,0.189550108,0,-0.019299647,-0.004135639,0,0,-0.000174437,-0.000381564,0,-1.86E-06,1.94E-05,0,-18.33535774,132.489842,0.711322725,-4.025512695,-2.518371582,-0.29,0.69,-16.97,0,,
10/07/2018 14:39:39.006 PM,0.847224255,0.194637484,0,-0.066505658,-0.016626415,0,0,-0.000148338,-0.000422777,0,2.37E-05,3.22E-05,0,-18.05209358,131.7800107,0.714819789,-4.033721924,-2.480834961,-0.29,0.69,-16.97,0,,
10/07/2018 14:39:39.118 PM,0.82263242,0.18462489,0,0.056088574,0.011351259,0,0,-0.000142745,-0.000459395,0,-3.73E-06,-3.14E-05,0,-17.79794319,131.0324827,0.729323208,-4.065246582,-2.531890869,-0.29,0.69,-16.97,0,,
10/07/2018 14:39:39.229 PM,0.883025655,0.194475888,0.005606512,0.047655353,0.010161803,0.002803256,0,-0.000133158,-0.000446079,0,-4.53E-06,-1.36E-05,0,-17.56677253,130.2548223,0.707314432,-4.051605225,-2.474243164,-0.29,0.69,-16.97,0,,
10/07/2018 14:39:39.341 PM,0.832731754,0.181132853,0.016435495,-0.038349489,-0.008046544,0,0,-0.000124103,-0.000371444,0,2.93E-06,1.68E-05,0,-17.34544379,129.5486188,0.689446211,-4.021514893,-2.468475342,-0.29,0.69,-16.96,0,,
10/07/2018 14:39:39.453 PM,0.811696104,0.174143936,0.026015901,0.00520318,0.000812997,0,0,-0.000120641,-0.00033143,0,2.13E-06,-1.64E-05,0,-17.13258369,128.9447828,0.685716808,-4.014709473,-2.458374023,-0.29,0.69,-16.97,0,,
10/07/2018 14:39:39.565 PM,1.159065337,0.245463217,0.054281297,0.118141646,0.02554414,0.009579052,0,-0.000132625,-0.000287488,0,-1.62E-05,-9.12E-06,0,-16.9262696,128.4273038,0.706136823,-4.057952881,-2.482696533,-0.29,0.68,-16.97,0,,
10/07/2018 14:39:39.676 PM,0.928283138,0.193559038,0.050682125,0.066687007,0.013337401,0.005334961,0,-0.000120641,-0.000239684,0,-6.66E-06,-1.28E-05,0,-16.72769172,128.0021787,0.71121484,-4.073120117,-2.478057861,-0.29,0.68,-16.97,0,,
10/07/2018 14:39:39.788 PM,0.877524401,0.180836588,0.054335876,-0.032601526,-0.006961784,-0.002716794,0,-0.000105461,-0.00017983,0,8.26E-06,-3.53E-06,0,-16.53387458,127.6581693,0.693771183,-4.052062988,-2.470581055,-0.29,0.68,-16.97,0,,
10/07/2018 14:39:39.899 PM,0.887234358,0.180682985,0.064722263,-0.021574088,-0.004550784,0.002696761,0,-0.000102265,-0.000117046,0,5.86E-06,2.88E-05,0,-16.34696967,127.3935132,0.706996977,-4.068359375,-2.497955322,-0.29,0.67,-16.98,0,,
10/07/2018 14:39:40.011 PM,0.944445758,0.190086818,0.073913146,0.01368762,0.002737524,0.002737524,0,-0.000106526,-6.88E-05,0,-4.26E-06,3.22E-05,0,-16.16647345,127.205235,0.708752394,-4.039154053,-2.481506348,-0.28,0.68,-16.98,0,,
10/07/2018 14:39:40.123 PM,0.909491838,0.181049961,0.076017228,-0.05429802,-0.010859604,-0.002714901,0,-9.93E-05,-2.58E-05,0,6.39E-06,2.94E-05,0,-15.9889527,127.0919843,0.702009916,-4.048522949,-2.481567383,-0.28,0.68,-16.98,0,,
10/07/2018 14:39:40.234 PM,0.920289207,0.180538322,0.080818599,0.065176289,0.012057614,0.005214103,0,-9.67E-05,5.33E-07,0,-1.07E-06,-1.66E-05,0,-15.8175202,127.0557866,0.686856627,-4.024536133,-2.476623535,-0.28,0.68,-16.98,0,,
10/07/2018 14:39:40.346 PM,0.973176482,0.188882188,0.088722642,-0.030498408,-0.00675817,0,0,-9.40E-05,4.30E-05,0,1.01E-05,1.10E-05,0,-15.64892584,127.0851178,0.727301121,-4.052246094,-2.492889404,-0.28,0.68,-16.98,0,,
10/07/2018 14:39:40.458 PM,0.977432484,0.187742753,0.090859921,-0.013766655,-0.002753331,0,0,-9.48E-05,8.60E-05,0,-2.66E-07,1.62E-05,0,-15.48495489,127.1832509,0.722252727,-4.02734375,-2.449157715,-0.27,0.68,-16.98,0,,
10/07/2018 14:39:40.570 PM,0.955525487,0.181282243,0.088764663,0.028717979,0.00505828,0,0,-9.67E-05,0.000112319,0,-5.59E-06,-1.37E-05,0,-15.3245545,127.354775,0.746425688,-4.03427124,-2.492675781,-0.27,0.68,-16.99,0,,
10/07/2018 14:39:40.683 PM,1.066136452,0.200076864,0.101536805,0.076152604,0.013573496,0.005640934,0,-9.45E-05,0.000151867,0,-5.59E-06,-1.51E-05,0,-15.1661225,127.5915647,0.759159505,-4.087493896,-2.524902344,-0.27,0.68,-16.99,0,,
10/07/2018 14:39:40.805 PM,1.048422098,0.194325591,0.099849724,0.041604052,0.007280709,0.005547207,0,-9.11E-05,0.000206129,0,-1.07E-06,1.33E-05,0,-14.9937287,127.9261441,0.691754878,-3.936431885,-2.465087891,-0.27,0.68,-16.99,0,,
10/07/2018 14:39:40.916 PM,1.045852333,0.191577339,0.097353276,0.061193488,0.010256863,0.002781522,0,-8.71E-05,0.000245943,0,1.86E-06,1.23E-05,0,-14.83923346,128.3041196,0.775083244,-4.178955078,-2.502593994,-0.27,0.68,-16.99,0,,
10/07/2018 14:39:41.027 PM,1.07707304,0.195928089,0.102038499,0.034012833,0.006554556,0.005668805,0,-9.37E-05,0.000289219,0,-5.86E-06,1.58E-05,0,-14.6865235,128.7493177,0.674528122,-3.987915039,-2.403076172,-0.27,0.68,-16.99,0,,
10/07/2018 14:39:41.139 PM,0.984677477,0.176825885,0.08875966,-0.085985921,-0.015949001,-0.008321218,0,-8.63E-05,0.000300138,0,4.79E-06,-2.95E-05,0,-14.5327149,129.2677236,0.688361168,-4.003112793,-2.389190674,-0.27,0.67,-17,0,,
10/07/2018 14:39:41.251 PM,0.951459122,0.168974981,0.080588068,0.015597691,0.002437139,-0.002599615,0,-8.50E-05,0.000341151,0,1.33E-06,-1.56E-05,0,-14.38137823,129.8470693,0.703207254,-4.038970947,-2.356750488,-0.27,0.67,-16.99,0,,
10/07/2018 14:39:41.363 PM,1.038911332,0.182771438,0.085201723,0.010993771,0.002061332,0,0,-9.13E-05,0.000414188,0,-2.93E-06,3.06E-05,0,-14.22871405,130.4961553,0.754812777,-4.15625,-2.455718994,-0.27,0.67,-17,0,,
10/07/2018 14:39:41.475 PM,0.998723625,0.173691065,0.075989841,-0.037994921,-0.006615187,-0.005427846,0,-8.87E-05,0.00041239,0,1.33E-06,-4.43E-05,0,-14.07490545,131.2239423,0.745615184,-4.073120117,-2.430786133,-0.27,0.68,-17,0,,
10/07/2018 14:39:41.586 PM,0.996834053,0.171125371,0.073644732,0.084165408,0.013644002,0.007890507,0,-9.00E-05,0.000485694,0,-1.60E-06,4.29E-05,0,-13.91935735,132.0167318,0.753400147,-4.155761719,-2.384185791,-0.27,0.67,-17,0,,
10/07/2018 14:39:41.699 PM,1.072131221,0.182129341,0.069982456,0.027992982,0.004023991,0,0,-9.29E-05,0.0005315,0,7.99E-07,-2.66E-07,0,-13.76225286,132.8887372,0.780350804,-4.178344727,-2.461395264,-0.26,0.67,-17,0,,
10/07/2018 14:39:41.820 PM,1.053423271,0.177029742,0.061636468,-0.011206631,-0.00192614,-0.002801658,0,-9.56E-05,0.000578638,0,-1.60E-06,-1.44E-05,0,-13.58633428,133.9339834,0.775159061,-4.143371582,-2.45111084,-0.27,0.67,-17.01,0,,
10/07/2018 14:39:41.933 PM,1.027708549,0.170615677,0.050850163,0.037468541,0.005519919,0,0,-9.85E-05,0.000641489,0,-1.33E-06,3.02E-05,0,-13.42208868,134.9641119,0.751408637,-4.151275635,-2.49520874,-0.27,0.67,-17.01,0,,
10/07/2018 14:39:42.044 PM,1.440283639,0.236844786,0.060151057,0.163744544,0.026942661,0.006683451,0,-0.000114516,0.000781438,0,-1.41E-05,0.000105794,0,-13.25376897,136.0832067,0.747971296,-4.119842529,-2.403045654,-0.27,0.67,-17.01,0,,
10/07/2018 14:39:42.156 PM,0.974040546,0.158145549,0.02992862,-0.114272913,-0.018875437,-0.005441567,0,-9.88E-05,0.000681902,0,1.04E-05,-9.03E-05,0,-13.07991033,137.2889562,0.715751469,-4.05178833,-2.409088135,-0.27,0.67,-17.01,0,,
10/07/2018 14:39:42.267 PM,0.995592075,0.15976562,0.021526315,-0.002690789,-0.000336349,0,0,-0.000105994,0.000780173,0,-1.07E-06,1.58E-05,0,-12.90142827,138.568543,0.718494356,-4.072967529,-2.452148438,-0.27,0.67,-17.01,0,,
10/07/2018 14:39:42.379 PM,1.095972953,0.173469745,0.011386732,0.022773464,0.003202518,0.002846683,0,-0.000115049,0.000865794,0,-3.99E-06,4.61E-05,0,-12.7158051,139.9458967,0.75478363,-4.125396729,-2.455627441,-0.27,0.67,-17.01,0,,
10/07/2018 14:39:42.491 PM,0.986528152,0.153890239,-0.005435417,-0.065225002,-0.01104069,-0.005435417,0,-0.000109989,0.000846486,0,1.09E-05,-7.51E-05,0,-12.5215302,141.421578,0.745327353,-4.075805664,-2.473388672,-0.27,0.67,-17.01,0,,
10/07/2018 14:39:42.603 PM,0.991506401,0.153012298,-0.018607359,0.029240135,0.004153428,-0.005316388,0,-0.00011931,0.000936833,0,-5.33E-07,1.94E-05,0,-12.32070928,142.9805952,0.690526247,-4.007019043,-2.420043945,-0.27,0.67,-17.01,0,,
10/07/2018 14:39:42.715 PM,0.999548642,0.15217059,-0.029398489,0.00534518,0.000501111,0.00267259,0,-0.000126234,0.001029711,0,2.66E-07,3.54E-05,0,-12.1087647,144.6472898,0.662398338,-3.95993042,-2.403808594,-0.26,0.67,-17.01,0,,
10/07/2018 14:39:42.837 PM,1.013668989,0.152254717,-0.049048499,0.021799333,0.003406146,-0.002724917,0.001186438,-0.00013662,0.001091963,0.001186438,-6.13E-06,4.76E-05,0,-11.86395268,146.5996748,0.691906989,-3.993103027,-2.374328613,-0.26,0.67,-17.01,0,,
10/07/2018 14:39:42.949 PM,0.994073583,0.147321154,-0.066087994,-0.022029331,-0.003269979,-0.002753666,0.00115954,-0.000140881,0.001123188,-2.24E-05,1.86E-06,-3.17E-05,2.014938362,-11.62792973,148.4934088,0.719709456,-4.011322021,-2.420440674,-0.26,0.66,-17,0,,
10/07/2018 14:39:43.060 PM,0.946992645,0.137935899,-0.077578493,-0.021400964,-0.003678291,0.00267512,0.001140632,-0.00014461,0.001176052,-2.74E-05,4.79E-06,-1.40E-05,4.022781388,-11.37936406,150.4886976,1.36935699,-4.011932373,-3.071044922,-0.06,0.65,-17.02,0,,
10/07/2018 14:39:43.173 PM,0.914328561,0.131417774,-0.09495994,-0.113951928,-0.016448418,0.008139423,0.001095624,-0.000141946,0.00127845,-0.000136088,1.92E-05,-0.000144144,6.042526269,-11.11921696,152.66985,2.36050272,-4.01171875,-4.603179932,0.5,0.65,-17.03,0,,
10/07/2018 14:39:43.295 PM,0.982675888,0.138789245,-0.123520712,0.013724524,0.002058679,-0.005489809,0.001174987,-0.00015686,0.001598296,1.81E-05,-3.73E-06,3.68E-05,8.244369539,-10.8307343,155.4494254,2.742671967,-3.900421143,-6.063232422,1.47,0.63,-17.01,0,,
10/07/2018 14:39:43.407 PM,0.951410925,0.13206358,-0.138286472,-0.063611777,-0.008815763,0.008297188,0.001139833,-0.000155795,0.001737646,-7.30E-05,8.52E-06,-8.38E-05,10.26187138,-10.55969242,158.3480765,2.608851671,-3.870849609,-6.819335938,2.6,0.63,-17.05,0,,
10/07/2018 14:39:43.518 PM,0.938291127,0.12817727,-0.158169076,0.032169981,0.004523904,-0.005361664,0.001171791,-0.000166714,0.001957956,4.31E-05,-8.52E-06,0.000118577,12.26261907,-10.2819672,161.512345,0.726826191,-3.934387207,-6.191131592,3.64,0.63,-17.03,0,,
10/07/2018 14:39:43.631 PM,0.963415179,0.128599914,-0.186811808,0.021349921,0.002001555,-0.00533748,0.001217331,-0.000178698,0.00214491,2.24E-05,-1.07E-06,4.25E-05,14.28451544,-9.990142861,164.9642264,-1.623443604,-3.923522949,-4.496185303,4.43,0.62,-17,0,,
10/07/2018 14:39:43.753 PM,0.841759018,0.110311162,-0.187606116,0.051838532,0.006634098,-0.012342508,0,-0.000181628,0.00217527,0,-1.41E-05,0.000153198,15.12130743,-9.658950844,168.9486129,-2.552307129,-3.687591553,-3.383087158,5.16,0.63,-17.05,0,,
10/07/2018 14:39:43.864 PM,0.912864594,0.116994737,-0.230933007,-0.019018012,-0.002886663,0.002716859,0,-0.000184024,0.002207028,0,4.26E-06,-6.66E-05,15.12130743,-9.345108069,172.7338264,-3.054962158,-3.531280518,-3.470397949,5.68,0.64,-17.04,0,,
10/07/2018 14:39:43.977 PM,0.882219764,0.11078333,-0.250906538,-0.035072957,-0.00472136,0.00539584,0,-0.000188552,0.002214418,0,4.53E-06,-9.59E-05,15.12130743,-9.020507848,176.6115081,-3.682281494,-3.436279297,-3.263519287,6.11,0.64,-17.04,0,,
10/07/2018 14:39:44.088 PM,0.896101783,0.110006525,-0.283542654,0.03744903,0.004681129,-0.016049584,0,-0.000197074,0.002288854,0,-9.05E-06,9.07E-05,15.12130743,-8.691467319,180.4843604,-4.163513184,-3.470031738,-2.922271729,6.45,0.64,-17.06,0,,
10/07/2018 14:39:44.200 PM,0.816080093,0.099131986,-0.306989377,0.025582448,0.002878025,-0.012791224,0,-0.000192813,0.002077532,0,-6.39E-06,7.22E-05,15.12130743,-8.356430087,184.2388122,-4.39666748,-3.507476807,-2.92590332,6.74,0.64,-17.05,0,,
