Time,XVehicleVelocity,YVehicleVelocity,ZVehicleVelocity,XVehicleAcceleration,YVehicleAcceleration,ZVehicleAcceleration,RollEulerAnglesVelocity,PitchEulerAnglesVelocity,YawEulerAnglesVelocity,RollEulerAnglesAcceleration,PitchEulerAnglesAcceleration,YawEulerAnglesAcceleration,RollAngle,PitchAngle,YawAngle,HMDRollAngle,HMDPitchAngle,HMDYawAngle,RollEulerAngle,PitchEulerAngle,YawEulerAngle,DizzinessRange,,
10/07/2018 14:45:42.208 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,1.669386625,-4.955871582,1.369900107,-0.33,0.71,-22.31,0,,어지러움 횟수
10/07/2018 14:45:42.321 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,1.637603879,-5.106964111,1.304101706,-0.33,0.71,-22.31,0,,44
10/07/2018 14:45:42.432 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,1.664195776,-5.064605713,1.306927204,-0.33,0.71,-22.31,0,,
10/07/2018 14:45:42.544 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,1.605011702,-5.000213623,1.348648429,-0.33,0.71,-22.31,0,,
10/07/2018 14:45:42.655 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,1.723150492,-4.424957275,1.454783082,-0.34,0.71,-22.3,0,,
10/07/2018 14:45:42.767 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,2.101599932,-3.7684021,1.674975753,-0.34,0.7,-22.31,0,,
10/07/2018 14:45:42.879 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,2.194311857,-3.671203613,1.177736163,-0.34,0.7,-22.3,0,,
10/07/2018 14:45:42.991 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,2.2455585,-3.723419189,0.849993706,-0.34,0.7,-22.3,0,,
10/07/2018 14:45:43.102 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034927368,135.0000005,2.695178986,-3.783935547,0.756774008,-0.34,0.7,-22.3,0,,
10/07/2018 14:45:43.214 PM,0,0,0,0,0,0,0,7.72E-05,0,0,-0.000170176,0,0,-24.59477244,135.0000005,2.787667274,-3.768768311,0.248240188,-0.34,0.71,-22.3,0,,
10/07/2018 14:45:43.325 PM,0,0,0,0,0,0,0,7.54E-05,0,0,-2.02E-05,0,0,-24.74024973,135.0000005,2.911398649,-3.768157959,-0.004439107,-0.34,0.71,-22.3,0,,
10/07/2018 14:45:43.437 PM,0,0,0,0,0,0,0,8.42E-05,0,0,1.86E-06,0,0,-24.88801584,135.0000005,2.944978952,-3.838104248,0.147632122,-0.34,0.71,-22.3,0,,
10/07/2018 14:45:43.549 PM,0,0,0,0,0,0,0,7.80E-05,0,0,1.01E-05,0,0,-25.02552805,135.0000005,2.771257401,-3.800720215,0.322696686,-0.34,0.71,-22.3,0,,
10/07/2018 14:45:43.661 PM,0,0,0,0,0,0,0,7.46E-05,0,0,-1.07E-06,0,0,-25.1594697,135.0000005,2.64060998,-3.715606689,0.557406545,-0.34,0.71,-22.3,0,,
