Time,XVehicleVelocity,YVehicleVelocity,ZVehicleVelocity,XVehicleAcceleration,YVehicleAcceleration,ZVehicleAcceleration,RollEulerAnglesVelocity,PitchEulerAnglesVelocity,YawEulerAnglesVelocity,RollEulerAnglesAcceleration,PitchEulerAnglesAcceleration,YawEulerAnglesAcceleration,RollAngle,PitchAngle,YawAngle,HMDRollAngle,HMDPitchAngle,HMDYawAngle,RollEulerAngle,PitchEulerAngle,YawEulerAngle,DizzinessRange,,
10/09/2018 14:23:58.188 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,-0.471588135,-13.78305054,-0.525909424,-0.24,0.6,-162.34,0,,
10/09/2018 14:23:58.299 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,-0.504486084,-13.7666626,-0.499664307,-0.24,0.6,-162.34,0,,
10/09/2018 14:23:58.411 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,-0.531768799,-13.78381348,-0.43737793,-0.24,0.59,-162.34,0,,
10/09/2018 14:23:58.523 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,-0.418304443,-13.88494873,-0.531494141,-0.24,0.6,-162.34,0,,
10/09/2018 14:23:58.634 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,-0.31427002,-13.9553833,-0.639984131,-0.24,0.6,-162.34,0,,
10/09/2018 14:23:58.746 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,-0.406066895,-13.96359253,-0.60748291,-0.24,0.6,-162.35,0,,어지러움
10/09/2018 14:23:58.858 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,-0.431518555,-13.91192627,-0.581665039,-0.23,0.6,-162.35,0,,28
10/09/2018 14:23:58.970 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,-0.397369385,-13.94903564,-0.58303833,-0.23,0.59,-162.35,0,,
10/09/2018 14:23:59.082 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,-0.39743042,-13.94815063,-0.643859863,-0.23,0.6,-162.35,0,,
10/09/2018 14:23:59.193 PM,0,0,0,0,0,0,0,0.000322242,0,0,0.000305198,0,0,-16.38284308,90.00000035,-0.292053223,-14.00488281,-0.634216309,-0.23,0.6,-162.35,0,,
10/09/2018 14:23:59.304 PM,0,0,0,0,0,0,0,0.000192813,0,0,-7.46E-06,0,0,-16.49545295,90.00000035,-0.182495117,-13.99594116,-0.76751709,-0.23,0.59,-162.36,0,,
10/09/2018 14:23:59.416 PM,0,0,0,0,0,0,0,0.000154463,0,0,-9.05E-06,0,0,-16.59140021,90.00000035,-0.133178711,-13.87902832,-0.806396484,-0.22,0.59,-162.36,0,,
10/09/2018 14:23:59.528 PM,0,0,0,0,0,0,0,0.000169377,0,0,-2.66E-06,0,0,-16.68457038,90.00000035,-0.16696167,-13.85321045,-0.706787109,-0.22,0.59,-162.36,0,,
10/09/2018 14:23:59.640 PM,0,0,0,0,0,0,0,0.000157127,0,0,-4.79E-06,0,0,-16.77273566,90.00000035,-0.287994385,-13.90875244,-0.613830566,-0.22,0.6,-162.36,0,,
10/09/2018 14:23:59.751 PM,0,0,0,0,0,0,0,0.000152333,0,0,2.56E-05,0,0,-16.85668952,90.00000035,-0.333984375,-13.88238525,-0.547058105,-0.22,0.59,-162.36,0,,
10/09/2018 14:23:59.863 PM,0,0,0,0,0,0,0,0.00013955,0,0,3.73E-06,0,0,-16.93692023,90.00000035,-0.30368042,-13.8147583,-0.566894531,-0.22,0.6,-162.36,0,,
10/09/2018 14:23:59.974 PM,0,0,0,0,0,0,0,0.000129962,0,0,-1.60E-06,0,0,-17.0122071,90.00000035,-0.307891846,-13.77716064,-0.562774658,-0.22,0.59,-162.36,0,,
10/09/2018 14:24:00.086 PM,0,0,0,0,0,0,0,0.000108124,0,0,-1.70E-05,0,0,-17.0832215,90.00000035,-0.372955322,-13.74337769,-0.508789063,-0.22,0.59,-162.36,0,,
10/09/2018 14:24:00.198 PM,1.367774393,0.40392939,0,-0.0054493,0,0,0,0.000256196,0,0,-1.28E-05,0,0,-17.17498786,90.00000035,-0.409393311,-13.68304443,-0.440765381,-0.22,0.59,-162.36,0,,
10/09/2018 14:24:00.310 PM,1.357497723,0.405669233,0,-0.027479711,-0.007900417,0,0,0.000235956,0,0,-6.92E-06,0,0,-17.31710822,90.00000035,-0.449951172,-13.66949463,-0.526977539,-0.22,0.59,-162.36,0,,
