Time,XVehicleVelocity,YVehicleVelocity,ZVehicleVelocity,XVehicleAcceleration,YVehicleAcceleration,ZVehicleAcceleration,RollEulerAnglesVelocity,PitchEulerAnglesVelocity,YawEulerAnglesVelocity,RollEulerAnglesAcceleration,PitchEulerAnglesAcceleration,YawEulerAnglesAcceleration,RollAngle,PitchAngle,YawAngle,HMDRollAngle,HMDPitchAngle,HMDYawAngle,RollEulerAngle,PitchEulerAngle,YawEulerAngle,DizzinessRange,,
10/10/2018 14:35:50.348 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,1.8154248,-11.6993103,-4.093353271,-0.26,0.6,95.1,0,,
10/10/2018 14:35:50.459 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,1.735865951,-11.84872437,-4.064483643,-0.25,0.6,95.1,0,,
10/10/2018 14:35:50.571 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,1.708765745,-11.83044434,-4.016693115,-0.26,0.6,95.1,0,,
10/10/2018 14:35:50.683 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,1.769626021,-11.91397095,-4.057830811,-0.26,0.6,95.1,0,,
10/10/2018 14:35:50.795 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,1.849395633,-11.97247314,-4.128570557,-0.25,0.6,95.09,0,,어지럼증
10/10/2018 14:35:50.906 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,1.824275494,-12.09152222,-4.247924805,-0.25,0.61,95.09,0,,3
10/10/2018 14:35:51.018 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,1.961723447,-12.15844727,-4.25692749,-0.26,0.61,95.09,0,,
10/10/2018 14:35:51.130 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,1.891976476,-12.26977539,-4.355682373,-0.26,0.61,95.09,0,,
10/10/2018 14:35:51.241 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,1.897963643,-12.16491699,-4.245269775,-0.26,0.61,95.09,0,,
10/10/2018 14:35:51.353 PM,0,0,0,0,0,0,0,4.74E-05,0,0,-1.23E-05,0,0,-16.39144904,90.00000035,1.84942615,-12.16769409,-4.233093262,-0.26,0.61,95.09,0,,
10/10/2018 14:35:51.465 PM,0,0,0,0,0,0,0,0.000209857,0,0,8.95E-05,0,0,-16.4839173,90.00000035,1.880728245,-12.0977478,-4.307647705,-0.26,0.61,95.09,0,,
10/10/2018 14:35:51.576 PM,0,0,0,0,0,0,0,0.000149137,0,0,-1.65E-05,0,0,-16.58245856,90.00000035,2.040464401,-12.05511475,-4.332397461,-0.26,0.61,95.09,0,,
10/10/2018 14:35:51.688 PM,0,0,0,0,0,0,0,0.000156594,0,0,7.99E-06,0,0,-16.67538459,90.00000035,1.935221434,-12.00372314,-4.467071533,-0.26,0.61,95.08,0,,
10/10/2018 14:35:51.800 PM,0,0,0,0,0,0,0,0.000147006,0,0,6.39E-06,0,0,-16.76403815,90.00000035,1.970138788,-11.90921021,-4.362548828,-0.26,0.61,95.08,0,,
10/10/2018 14:35:51.912 PM,0,0,0,0,0,0,0,0.000141148,0,0,-9.05E-06,0,0,-16.8491822,90.00000035,1.945236444,-11.89309692,-4.446868896,-0.26,0.6,95.07,0,,
10/10/2018 14:35:52.023 PM,0,0,0,0,0,0,0,0.00014168,0,0,1.38E-05,0,0,-16.92889411,90.00000035,1.947539687,-11.77468872,-4.434051514,-0.26,0.6,95.07,0,,
