Time,XVehicleVelocity,YVehicleVelocity,ZVehicleVelocity,XVehicleAcceleration,YVehicleAcceleration,ZVehicleAcceleration,RollEulerAnglesVelocity,PitchEulerAnglesVelocity,YawEulerAnglesVelocity,RollEulerAnglesAcceleration,PitchEulerAnglesAcceleration,YawEulerAnglesAcceleration,RollAngle,PitchAngle,YawAngle,HMDRollAngle,HMDPitchAngle,HMDYawAngle,RollEulerAngle,PitchEulerAngle,YawEulerAngle,DizzinessRange,,
10/09/2018 14:21:18.982 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,2.137217283,-14.70385742,1.227599144,-0.26,0.58,-159.6,0,,
10/09/2018 14:21:19.093 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,2.074884415,-14.67755127,1.331582427,-0.26,0.58,-159.6,0,,
10/09/2018 14:21:19.205 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,2.059296131,-14.69589233,1.32629621,-0.27,0.58,-159.6,0,,
10/09/2018 14:21:19.317 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,2.04709506,-14.70578003,1.359140158,-0.27,0.58,-159.61,0,,
10/09/2018 14:21:19.439 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,2.034753799,-14.66763306,1.336931944,-0.27,0.58,-159.61,0,,어지러움
10/09/2018 14:21:19.552 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,2.031685591,-14.64456177,1.300109148,-0.26,0.58,-159.61,0,,29
10/09/2018 14:21:19.664 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,2.065413237,-14.70120239,1.246265411,-0.26,0.58,-159.61,0,,
10/09/2018 14:21:19.775 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,1.993024707,-14.73828125,1.399635673,-0.26,0.59,-159.61,0,,
10/09/2018 14:21:19.887 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023284912,90.00000035,2.021160364,-14.75402832,1.334771156,-0.26,0.58,-159.62,0,,
10/09/2018 14:21:19.998 PM,0,0,0,0,0,0,0,0.000155529,0,0,3.52E-05,0,0,-16.41387946,90.00000035,2.028329611,-14.7727356,1.323810697,-0.25,0.58,-159.62,0,,
10/09/2018 14:21:20.121 PM,0,0,0,0,0,0,0,0.000221575,0,0,0.000126234,0,0,-16.52252204,90.00000035,2.10477972,-14.76641846,1.167242169,-0.25,0.58,-159.62,0,,
10/09/2018 14:21:20.233 PM,0,0,0,0,0,0,0,0.000133691,0,0,-2.40E-05,0,0,-16.62078864,90.00000035,2.113372564,-14.80230713,1.127588511,-0.25,0.58,-159.63,0,,
10/09/2018 14:21:20.344 PM,0,0,0,0,0,0,0,0.000152865,0,0,-8.52E-06,0,0,-16.71145636,90.00000035,2.108564615,-14.78585815,1.131495476,-0.24,0.58,-159.62,0,,
10/09/2018 14:21:20.456 PM,0,0,0,0,0,0,0,0.000144343,0,0,-6.92E-06,0,0,-16.79858405,90.00000035,2.1001544,-14.75805664,1.159168363,-0.25,0.57,-159.63,0,,
10/09/2018 14:21:20.567 PM,0,0,0,0,0,0,0,0.000137419,0,0,-1.28E-05,0,0,-16.88125617,90.00000035,2.119659185,-14.77804565,1.125649095,-0.25,0.57,-159.63,0,,
10/09/2018 14:21:20.679 PM,0,0,0,0,0,0,0,0.000113451,0,0,-3.83E-05,0,0,-16.96035773,90.00000035,2.108345985,-14.79516602,1.152032614,-0.25,0.58,-159.64,0,,
10/09/2018 14:21:20.791 PM,0,0,0,0,0,0,0,0.000125169,0,0,-4.79E-06,0,0,-17.03396613,90.00000035,2.115573645,-14.78552246,1.112929106,-0.25,0.58,-159.64,0,,
10/09/2018 14:21:20.903 PM,0,0,0,0,0,0,0,0.000118244,0,0,2.13E-06,0,0,-17.10296638,90.00000035,2.09838295,-14.7913208,1.165044904,-0.25,0.57,-159.64,0,,
10/09/2018 14:21:21.014 PM,1.330559626,0.393646611,0,-0.065437359,-0.019426716,0,0,0.000241815,0,0,-1.23E-05,0,0,-17.21920783,90.00000035,2.095133543,-14.76611328,1.159347415,-0.26,0.57,-159.64,0,,
10/09/2018 14:21:21.126 PM,1.414479293,0.424892036,0,0.060307257,0.020559292,0,0,0.000225836,0,0,-2.29E-05,0,0,-17.3571778,90.00000035,2.096395731,-14.75003052,1.175072908,-0.26,0.57,-159.64,0,,
10/09/2018 14:21:21.237 PM,1.361336713,0.414349945,0,0.011067778,0.005533889,0,0,0.000190682,0,0,-1.60E-05,0,0,-17.48098762,90.00000035,2.105449915,-14.75863647,1.162745833,-0.26,0.57,-159.64,0,,
10/09/2018 14:21:21.350 PM,1.349763697,0.413365132,0,0.032394329,0.009110905,0,0,0.000186954,0,0,1.60E-05,0,0,-17.58956916,90.00000035,2.112662554,-14.7565918,1.159723759,-0.26,0.58,-159.64,0,,
10/09/2018 14:21:21.461 PM,1.27323614,0.393575859,0,0.005305151,0.001326288,0,0,0.000153398,0,0,2.66E-06,0,0,-17.68472297,90.00000035,2.080793858,-14.7756958,1.205544353,-0.26,0.58,-159.65,0,,
10/09/2018 14:21:21.573 PM,1.317872782,0.411494885,0,0.005445755,0.002042158,0,0,0.000118777,0,0,-1.12E-05,0,0,-17.76507575,90.00000035,2.089014053,-14.7539978,1.184231877,-0.26,0.58,-159.65,0,,
10/09/2018 14:21:21.685 PM,1.347793945,0.424637949,0,0.03866622,0.012428428,0,0,9.80E-05,0,0,3.20E-06,0,0,-17.82888801,90.00000035,2.074715614,-14.76321411,1.199548006,-0.25,0.57,-159.65,0,,
