Time,MPEntropy
0.333333,-138170.43332970605
0.666667,-143656.74327434847
1.0,-143599.62056516352
1.333333,-144601.14557100294
1.666667,-144933.7352792344
2.0,-122060.01272437708
2.333333,-121363.99958858533
2.666667,-122682.51818196232
3.0,-123221.45704951222
3.333333,-123291.67397736407
3.666667,81725.61581539382
4.0,-34124.39125463593
4.3333330000000005,-34457.763425800156
4.6666669999999995,-34233.65129306459
5.0,-36214.335088746026
5.3333330000000005,-122420.84902283974
5.6666669999999995,-121605.50636155257
6.0,-116824.94056797848
6.3333330000000005,-118646.45417017228
6.6666669999999995,81726.9926482611
7.0,-34098.996588383736
7.3333330000000005,-145571.96907067817
7.6666669999999995,-144701.0769734518
8.0,-145405.3264072153
8.333333,-146441.84354914288
8.666667,-145643.78491180923
9.0,-144354.80259155593
9.333333,-145656.16340357694
9.666667,169798.53734731945
10.0,-122208.35470506332
