Time,MPEntropy
0.333333,-112183.68888068594
0.666667,-112240.43347522167
1.0,-113369.06797598276
1.333333,-154236.10023429623
1.666667,-152542.0774436665
2.0,-153082.34305008352
2.333333,-154528.72387744626
2.666667,-154761.33561798275
3.0,-153826.25017230536
3.333333,8115.883750454695
3.666667,6353.11809612835
4.0,-22802.774532604748
4.3333330000000005,-25287.932235905726
4.6666669999999995,-22860.6578182549
5.0,-23619.45873251146
5.3333330000000005,-154636.45484238368
5.6666669999999995,132778.06474551457
6.0,-149939.5112851951
6.3333330000000005,-149967.89944049215
6.6666669999999995,-151877.29912904196
7.0,-154056.87545769042
7.3333330000000005,-155495.92061896084
7.6666669999999995,-114226.21354855776
8.0,-113944.42435037531
8.333333,-113026.59491489215
8.666667,-113158.75841589895
9.0,-113639.07892317214
9.333333,-155052.0253302329
9.666667,-114095.62989903914
10.0,9327.186036894856
