Time,MPEntropy
0.333333,-128654.85920896141
0.666667,-128307.15280063897
1.0,-127800.01305628949
1.333333,-129346.08419162614
1.666667,-128639.1119731293
2.0,-131247.11749763327
2.333333,-131980.9582100142
2.666667,357707.17501703784
3.0,-132216.40762104501
3.333333,-131835.83853786832
3.666667,-132151.36938339417
4.0,-133576.62491927
4.3333330000000005,-132179.63710385814
4.6666669999999995,-135194.23123514498
5.0,-134809.65029172954
5.3333330000000005,-132731.08145854578
5.6666669999999995,-132095.49757781284
6.0,-136753.41750347437
6.3333330000000005,-135429.30680408116
6.6666669999999995,-132864.3915770003
7.0,-135034.96168840167
7.3333330000000005,-133905.5338811754
7.6666669999999995,364537.83510672854
8.0,-131959.52037588926
8.333333,-130406.44966235207
8.666667,-132362.84208532193
9.0,-129609.22014006038
9.333333,-133605.89676533907
9.666667,-130583.54312318811
10.0,-134330.42189916328
10.333333,-132466.54513907296
10.666667,-131435.82069910818
11.0,-132049.7916716661
11.333333,-133134.4081879083
11.666667,-133918.57647263134
12.0,-130398.3747637802
12.333333,-133918.31806260732
12.666667,388986.64565074904
13.0,-134935.0965984558
13.333332999999998,-133141.1940809786
13.666667000000002,-135994.9411525625
14.0,-133348.5056901618
14.333332999999998,-136719.97311087654
14.666667000000002,-132541.1105959968
15.0,-134398.47723826027
15.333332999999998,-136240.9920992966
15.666667000000002,-132683.4462403259
16.0,-132297.70038918674
16.333333,-132664.2054050775
16.666667,-138431.1734044584
17.0,-131754.28174974833
17.333333,-133890.42173018507
17.666667,420015.996481913
18.0,-130258.72878248933
18.333333,-133672.80825647258
18.666667,-130644.84759383436
19.0,-132590.28328373705
19.333333,-133152.81460290393
19.666667,-130464.78863673712
20.0,-133203.0631025682
20.333333,-131108.07421477456
20.666667,-132249.17801349584
21.0,-132638.3828996453
21.333333,-133923.95068332582
21.666667,-135218.14676034095
22.0,-132785.95257549448
22.333333,-131844.99848260323
22.666667,390938.9625922249
23.0,-135836.20620208723
23.333333,-134060.35889480062
23.666667,-133645.54615335935
24.0,-133078.4337004409
24.333333,-134583.2725673547
24.666667,-134459.61815760552
25.0,-137356.3198686323
25.333333,-137644.80398583392
25.666667,-136254.48903919593
26.0,-136285.85274492373
26.333333000000003,-138522.74743752085
26.666666999999997,-135566.40779807643
27.0,-133698.25655622184
27.333333000000003,-133749.85953289605
27.666666999999997,456724.9899271191
28.0,-130936.5549027256
28.333333000000003,-131482.38226965634
28.666666999999997,-131229.21213598322
29.0,-131329.0196453911
29.333333000000003,-129922.20015063025
29.666666999999997,-129438.3008704685
30.0,-132420.76252035986
30.333333000000003,-134368.70611687278
30.666666999999997,-130361.74469280742
31.0,-129390.97924758653
31.333333000000003,-130043.95367631085
31.666666999999997,-130241.07174008846
32.0,-129277.41723617094
32.333333,-130103.14641536184
32.666667,491672.2524088943
33.0,-133130.21413241577
33.333333,-135115.40016545425
33.666667,-131841.97257859886
34.0,-131889.3082964791
34.333333,-132515.82487700842
34.666667,-132366.79937716664
35.0,-131823.11492965126
35.333333,-131144.4642493621
35.666667,-131010.84875140179
36.0,-130571.88529265493
36.333333,-131011.69209102193
36.666667,-135477.57605405775
37.0,-129689.75362742213
37.333333,-129916.91002562165
37.666667,-135130.36444845173
38.0,-129942.10578733502
38.333333,-128453.84030406362
38.666667,-127598.92890940064
39.0,-127349.1511479706
39.333333,-126884.83379729853
39.666667,-126773.80700137629
40.0,-130739.28248116851
40.333333,-128897.5207076466
40.666667,-127676.47666420203
41.0,-127940.94218438432
41.333333,-127605.84079341592
41.666667,-129261.73368327085
42.0,-127605.65567547624
42.333333,-128412.09746889031
42.666667,-128427.24796482413
43.0,-129337.15548655183
43.333333,-130924.8100705446
43.666667,-130009.28809039936
44.0,-128248.91380429002
44.333333,-129890.33395092368
44.666667,-130513.41317960876
45.0,-129045.04730611583
45.333333,-130129.59012435046
45.666667,-130375.21639931336
46.0,-128253.64366902184
46.333333,-129499.0507189675
46.666667,-129797.80258888798
47.0,-128221.52409536624
47.333333,-129023.69706764475
47.666667,-131048.11111522179
48.0,-128531.09033957333
48.333333,-126296.83007696488
48.666667,-125466.25584904631
49.0,-126366.62210115694
49.333333,-128736.43049427056
49.666667,-125742.8399996411
50.0,-126296.02395679335
50.333333,-124485.17772564563
50.666667,-140109.93334285347
51.0,-143685.85793741074
51.333333,-143367.6102481486
51.666667,-142931.89079951987
52.0,-141963.75588984106
52.333333,-143457.9322550637
52.666667000000004,-145194.68446816443
53.0,-143302.15481585206
53.333332999999996,-146667.213186302
53.666667000000004,-143957.45951309183
54.0,-145232.99704204465
54.333332999999996,-146837.56667303306
54.666667000000004,-147238.55306653905
55.0,-144022.62657702743
55.333332999999996,-143967.20004335753
55.666667000000004,-146638.54581940646
56.0,-145477.40881351026
56.333332999999996,-146875.80708421388
56.666667000000004,-146158.85335993447
57.0,-144353.15832533574
57.333332999999996,-147552.48761795435
57.666667000000004,-147936.45392333204
58.0,-145088.44403877636
58.333332999999996,-147170.70526274212
58.666667000000004,-145307.53891263096
59.0,-145481.8776176445
59.333332999999996,-146686.91053201325
59.666667000000004,-145404.73381108712
60.0,-136840.56080877
