Time,MPEntropy
0.333333,-50835.6833417705
0.666667,-43564.30515467493
1.0,-34424.94345681523
1.333333,-10681.107832641419
1.666667,-23895.579863729516
2.0,-16589.297543440385
2.333333,-10693.04696984232
2.666667,-2664.3256056086843
3.0,41290.097683801534
3.333333,-12423.319721857504
3.666667,-10367.76883646968
4.0,-8601.682811164113
4.3333330000000005,-9559.266131465789
4.6666669999999995,1051.7944999299348
5.0,4967.8782956624245
5.3333330000000005,234650.40675597117
5.6666669999999995,226442.97517666753
6.0,205036.9720048052
6.3333330000000005,230772.0745702893
6.6666669999999995,9447.406684075404
7.0,292184.66210024146
7.3333330000000005,290540.12964507
7.6666669999999995,17170.924124894114
8.0,18742.981492007057
8.333333,102464.56945644077
8.666667,53337.4406396363
9.0,51173.630786704314
9.333333,46544.630017825046
9.666667,43135.768723603076
10.0,51756.946646893484
10.333333,60714.15441604347
10.666667,47454.5054635453
11.0,45413.21803082962
11.333333,108591.75157172995
11.666667,106672.0865151693
12.0,104755.8159151888
12.333333,107617.89969519463
12.666667,106844.84153496321
13.0,111358.87888556473
13.333332999999998,89898.54837498981
13.666667000000002,28046.39827563286
14.0,26070.387198363533
14.333332999999998,31787.323539763056
14.666667000000002,24141.434511962212
15.0,17444.995366505525
15.333332999999998,22691.71530384436
15.666667000000002,24960.55874832992
16.0,29357.71440013461
16.333333,27697.91979889791
16.666667,64662.77140068595
17.0,298507.07755077875
17.333333,282099.75926592917
17.666667,277529.3169095045
18.0,79715.31489586738
18.333333,329112.736727516
18.666667,342895.91784787015
19.0,340536.46256225044
19.333333,326426.54557879025
19.666667,65908.88529486663
20.0,34896.7951330789
