time,entropy/
0.3333333333333333,176420.19093836116
0.6666666666666666,192198.8263863264
1.0,193451.94710381038
1.3333333333333333,187922.50303568487
1.6666666666666667,218865.1640079631
2.0,179896.9967760836
2.3333333333333335,213765.02229837488
2.6666666666666665,207126.7870721271
3.0,215946.75502375094
3.3333333333333335,210662.78130879262
3.6666666666666665,218184.4400181278
4.0,228823.8247477492
4.333333333333333,216240.74452722463
4.666666666666667,227110.97114857828
5.0,195504.09904850766
5.333333333333333,125562.53761934649
5.666666666666667,119336.0403995337
6.0,136431.6566621025
6.333333333333333,140261.67412521582
6.666666666666667,152717.86484988072
7.0,124352.67588140423
7.333333333333333,109255.35637953893
7.666666666666667,114049.689133466
8.0,107088.6069007844
8.333333333333334,120700.97396577937
8.666666666666666,114246.20207620156
9.0,121800.55963137305
9.333333333333334,119871.63567159284
9.666666666666666,128065.25181750396
10.0,119076.10151218557
10.333333333333334,124305.606665384
10.666666666666666,125888.49271924555
11.0,120368.36507827658
11.333333333333334,120675.71100317365
11.666666666666666,129590.87104889668
12.0,148008.18031272528
12.333333333333334,154586.694910372
12.666666666666666,158448.30875567312
13.0,188495.78087101926
13.333333333333334,201173.6388073407
13.666666666666666,212022.99931485177
14.0,200450.0501669308
14.333333333333334,204577.068031204
14.666666666666666,194148.3036687662
15.0,199279.24356811913
15.333333333333334,188335.94040377458
15.666666666666666,178807.53781385234
16.0,210227.3422390977
16.333333333333332,192980.26504121136
16.666666666666668,175201.9756353449
17.0,186884.86208469182
17.333333333333332,195127.46911859704
17.666666666666668,191090.40219178662
18.0,213267.53256241037
18.333333333333332,180930.40753650773
18.666666666666668,214632.15147359704
19.0,202138.34935045306
19.333333333333332,211580.59735143578
19.666666666666668,210681.60259865297
20.0,217861.61148196275
