time,entropy/
0.3333333333333333,182151.28259234698
0.6666666666666666,180225.03019635036
1.0,170166.6527482418
1.3333333333333333,173873.967280233
1.6666666666666667,174321.40179433484
2.0,160814.24229736289
2.3333333333333335,168603.49163755766
2.6666666666666665,173880.4580962515
3.0,158805.35528865864
3.3333333333333335,165815.34861093582
3.6666666666666665,169258.05161598345
4.0,161233.2116384917
4.333333333333333,164223.3462109743
4.666666666666667,160185.8490819634
5.0,156045.3940965598
5.333333333333333,159478.72573210963
5.666666666666667,164230.37036501107
6.0,153447.3086425339
6.333333333333333,153510.17149176446
6.666666666666667,159087.47067913454
7.0,138662.17847882595
7.333333333333333,147823.2175460701
7.666666666666667,149661.68716573503
8.0,147366.9906118738
8.333333333333334,135051.74006616187
8.666666666666666,143627.85375458468
9.0,129019.51537536453
9.333333333333334,141307.97245717648
9.666666666666666,148267.05514409274
10.0,144563.31948989263
10.333333333333334,150140.39483675783
10.666666666666666,145732.06928786848
11.0,141035.4004632407
11.333333333333334,139698.0081337436
11.666666666666666,139689.89989635025
12.0,139833.83267732465
12.333333333333334,147103.9705916551
12.666666666666666,157619.01454140912
13.0,177859.7619254268
13.333333333333334,158443.91770066158
13.666666666666666,147979.6205685268
14.0,141570.4850989324
14.333333333333334,139445.35790383627
14.666666666666666,142530.6305981372
15.0,141416.1632691132
15.333333333333334,145863.50701262662
15.666666666666666,149360.9071589051
16.0,146117.76152983776
16.333333333333332,147198.22426670874
16.666666666666668,150034.40346348414
17.0,132089.18538228996
17.333333333333332,132087.97032474814
17.666666666666668,144068.94250102955
18.0,139013.14590252927
18.333333333333332,149266.00103641103
18.666666666666668,144872.5262363563
19.0,144361.38387833588
19.333333333333332,141073.57001050017
19.666666666666668,159901.20152396036
20.0,150818.48601763017
