Time,RotateMatrix1x1,RotateMatrix1x2,RotateMatrix1x3,RotateMatrix1x4,RotateMatrix2x1,RotateMatrix2x2,RotateMatrix2x3,RotateMatrix2x4,RotateMatrix3x1,RotateMatrix3x2,RotateMatrix3x3,RotateMatrix3x4,RotateMatrix4x1,RotateMatrix4x2,RotateMatrix4x3,RotateMatrix4x4,SensorRoll,SensorPitch,SensorYaw
06/30/2019 09:51:54.273 AM,0,-0.000406277,0.9999999,887.17,1.46E-11,0.9999999,0.000406277,39.65,-1,-1.46E-11,0,1020.016,0,0,0,1,-0.72,0.38,-57.86
06/30/2019 09:51:54.324 AM,0,-0.000406277,0.9999999,887.17,1.46E-11,0.9999999,0.000406277,39.65,-1,-1.46E-11,0,1020.016,0,0,0,1,-0.72,0.38,-57.86
06/30/2019 09:51:54.357 AM,0,-0.000406277,0.9999999,887.17,1.46E-11,0.9999999,0.000406277,39.65,-1,-1.46E-11,0,1020.016,0,0,0,1,-0.72,0.38,-57.86
06/30/2019 09:51:54.390 AM,0,-0.000406277,0.9999999,887.17,1.46E-11,0.9999999,0.000406277,39.65,-1,-1.46E-11,0,1020.016,0,0,0,1,-0.72,0.38,-57.87
06/30/2019 09:51:54.441 AM,0,-0.000406277,0.9999999,887.17,1.46E-11,0.9999999,0.000406277,39.65,-1,-1.46E-11,0,1020.016,0,0,0,1,-0.72,0.38,-57.86
06/30/2019 09:51:54.474 AM,0,-0.000406277,0.9999999,887.17,1.46E-11,0.9999999,0.000406277,39.65,-1,-1.46E-11,0,1020.016,0,0,0,1,-0.72,0.38,-57.87
06/30/2019 09:51:54.524 AM,0,-0.000406277,0.9999999,887.17,1.46E-11,0.9999999,0.000406277,39.65,-1,-1.46E-11,0,1020.016,0,0,0,1,-0.72,0.38,-57.87
06/30/2019 09:51:54.557 AM,0,-0.000406277,0.9999999,887.17,1.46E-11,0.9999999,0.000406277,39.65,-1,-1.46E-11,0,1020.016,0,0,0,1,-0.72,0.37,-57.87
06/30/2019 09:51:54.589 AM,0,-0.000406277,0.9999999,887.17,1.46E-11,0.9999999,0.000406277,39.65,-1,-1.46E-11,0,1020.016,0,0,0,1,-0.72,0.37,-57.87
06/30/2019 09:51:54.643 AM,0,-0.000406277,0.9999999,887.17,1.46E-11,0.9999999,0.000406277,39.65,-1,-1.46E-11,0,1020.016,0,0,0,1,-0.72,0.37,-57.87
06/30/2019 09:51:54.676 AM,0,-0.000406277,0.9999999,887.17,1.46E-11,0.9999999,0.000406277,39.65,-1,-1.46E-11,0,1020.016,0,0,0,1,-0.72,0.36,-57.87
06/30/2019 09:51:54.709 AM,0,-0.000406277,0.9999999,887.17,1.46E-11,0.9999999,0.000406277,39.65,-1,-1.46E-11,0,1020.016,0,0,0,1,-0.72,0.36,-57.88
06/30/2019 09:51:54.759 AM,0,-0.000406277,0.9999999,887.17,1.46E-11,0.9999999,0.000406277,39.65,-1,-1.46E-11,0,1020.016,0,0,0,1,-0.72,0.36,-57.88
06/30/2019 09:51:54.792 AM,0,-0.000406277,0.9999999,887.17,1.46E-11,0.9999999,0.000406277,39.65,-1,-1.46E-11,0,1020.016,0,0,0,1,-0.72,0.36,-57.88
06/30/2019 09:51:54.842 AM,0,-0.000406277,0.9999999,887.17,1.46E-11,0.9999999,0.000406277,39.65,-1,-1.46E-11,0,1020.016,0,0,0,1,-0.72,0.37,-57.89
06/30/2019 09:51:54.875 AM,0,-0.000406277,0.9999999,887.17,1.46E-11,0.9999999,0.000406277,39.65,-1,-1.46E-11,0,1020.016,0,0,0,1,-0.72,0.36,-57.89
06/30/2019 09:51:54.910 AM,0,-0.000406277,0.9999999,887.17,1.46E-11,0.9999999,0.000406277,39.65,-1,-1.46E-11,0,1020.016,0,0,0,1,-0.72,0.36,-57.89
06/30/2019 09:51:54.959 AM,0,-0.000406277,0.9999999,887.17,1.46E-11,0.9999999,0.000406277,39.65,-1,-1.46E-11,0,1020.016,0,0,0,1,-0.71,0.37,-57.9
06/30/2019 09:51:54.992 AM,0,-0.000406277,0.9999999,887.17,1.46E-11,0.9999999,0.000406277,39.65,-1,-1.46E-11,0,1020.016,0,0,0,1,-0.71,0.37,-57.9
06/30/2019 09:51:55.042 AM,0,-0.000406277,0.9999999,887.17,1.46E-11,0.9999999,0.000406277,39.65,-1,-1.46E-11,0,1020.016,0,0,0,1,-0.72,0.37,-57.9
06/30/2019 09:51:55.075 AM,0,-0.000406277,0.9999999,887.17,1.46E-11,0.9999999,0.000406277,39.65,-1,-1.46E-11,0,1020.016,0,0,0,1,-0.72,0.37,-57.9
06/30/2019 09:51:55.108 AM,0,-0.000406277,0.9999999,887.17,1.46E-11,0.9999999,0.000406277,39.65,-1,-1.46E-11,0,1020.016,0,0,0,1,-0.72,0.37,-57.9
06/30/2019 09:51:55.158 AM,0,-0.000406277,0.9999999,887.17,1.46E-11,0.9999999,0.000406277,39.65,-1,-1.46E-11,0,1020.016,0,0,0,1,-0.72,0.37,-57.9
06/30/2019 09:51:55.191 AM,0,-0.000406277,0.9999999,887.17,1.46E-11,0.9999999,0.000406277,39.65,-1,-1.46E-11,0,1020.016,0,0,0,1,-0.72,0.37,-57.9
06/30/2019 09:51:55.241 AM,0,-0.000406277,0.9999999,887.17,1.46E-11,0.9999999,0.000406277,39.65,-1,-1.46E-11,0,1020.016,0,0,0,1,-0.73,0.38,-57.9
06/30/2019 09:51:55.275 AM,0,-0.000406277,0.9999999,887.17,1.46E-11,0.9999999,0.000406277,39.65,-1,-1.46E-11,0,1020.016,0,0,0,1,-0.73,0.38,-57.9
06/30/2019 09:51:55.320 AM,0,-0.2817236,0.9594957,887.17,0,0.9594956,0.2817236,39.65,-1,0,0,1020.016,0,0,0,1,-0.73,0.38,-57.9
06/30/2019 09:51:55.353 AM,5.96E-08,-0.2825434,0.9592545,887.17,1.49E-08,0.9592545,0.2825434,39.65,-1,-1.49E-08,5.96E-08,1020.016,0,0,0,1,-0.73,0.38,-57.91
06/30/2019 09:51:55.404 AM,0,-0.2831961,0.959062,887.17,0,0.959062,0.2831961,39.65,-1,0,0,1020.016,0,0,0,1,-0.73,0.38,-57.91
06/30/2019 09:51:55.437 AM,0,-0.283812,0.9588799,887.17,0,0.9588799,0.283812,39.65,-1,0,0,1020.016,0,0,0,1,-0.73,0.39,-57.91
06/30/2019 09:51:55.470 AM,-1.19E-07,-0.2843791,0.9587119,887.17,-1.49E-08,0.9587119,0.2843791,39.65,-1,1.49E-08,-1.19E-07,1020.016,0,0,0,1,-0.72,0.39,-57.92
06/30/2019 09:51:55.521 AM,0,-0.2849562,0.9585406,887.17,0,0.9585406,0.2849562,39.65,-1,0,0,1020.016,0,0,0,1,-0.72,0.39,-57.92
06/30/2019 09:51:55.554 AM,0,-0.2855393,0.958367,887.17,0,0.958367,0.2855393,39.65,-1,0,0,1020.016,0,0,0,1,-0.73,0.39,-57.92
06/30/2019 09:51:55.588 AM,0,-0.2861267,0.9581919,887.17,1.49E-08,0.9581918,0.2861267,39.65,-1,-1.49E-08,0,1020.016,0,0,0,1,-0.72,0.39,-57.92
06/30/2019 09:51:55.637 AM,0,-0.2866547,0.958034,887.17,0,0.958034,0.2866547,39.65,-1,0,0,1020.016,0,0,0,1,-0.72,0.39,-57.92
06/30/2019 09:51:55.670 AM,-1.19E-07,-0.2872233,0.9578638,887.17,0,0.9578636,0.2872233,39.65,-1,0,-1.19E-07,1020.016,0,0,0,1,-0.72,0.39,-57.92
06/30/2019 09:51:55.721 AM,5.96E-08,-0.287742,0.957708,887.17,1.49E-08,0.957708,0.287742,39.65,-1,-1.49E-08,5.96E-08,1020.016,0,0,0,1,-0.72,0.39,-57.92
06/30/2019 09:51:55.753 AM,-1.19E-07,-0.2882761,0.9575474,887.17,0,0.9575474,0.2882761,39.65,-1,0,-1.19E-07,1020.016,0,0,0,1,-0.72,0.39,-57.93
06/30/2019 09:51:55.788 AM,0,-0.2887931,0.9573916,887.17,0,0.9573916,0.2887931,39.65,-1,0,0,1020.016,0,0,0,1,-0.72,0.39,-57.93
06/30/2019 09:51:55.839 AM,-1.19E-07,-0.2892971,0.9572394,887.17,0,0.9572393,0.2892971,39.65,-1,0,-1.19E-07,1020.016,0,0,0,1,-0.72,0.39,-57.94
06/30/2019 09:51:55.872 AM,0,-0.2897953,0.9570886,887.17,0,0.9570886,0.2897953,39.65,-1,0,0,1020.016,0,0,0,1,-0.72,0.39,-57.93
06/30/2019 09:51:55.924 AM,0,-0.2902849,0.9569404,887.17,0,0.9569403,0.2902849,39.65,-1,0,0,1020.016,0,0,0,1,-0.72,0.38,-57.93
06/30/2019 09:51:55.957 AM,0,-0.2907639,0.9567949,887.17,0,0.9567949,0.2907639,39.65,-1,0,0,1020.016,0,0,0,1,-0.72,0.38,-57.93
06/30/2019 09:51:55.990 AM,5.96E-08,-0.2912412,0.9566497,887.17,1.49E-08,0.9566497,0.2912412,39.65,-1,-1.49E-08,5.96E-08,1020.016,0,0,0,1,-0.72,0.38,-57.94
06/30/2019 09:51:56.044 AM,0,-0.2916943,0.9565118,887.17,0,0.9565116,0.2916943,39.65,-1,0,0,1020.016,0,0,0,1,-0.72,0.37,-57.94
06/30/2019 09:51:56.077 AM,1.19E-07,-0.2921423,0.9563749,887.17,1.49E-08,0.9563749,0.2921423,39.65,-1,-1.49E-08,1.19E-07,1020.016,0,0,0,1,-0.72,0.37,-57.94
06/30/2019 09:51:56.109 AM,-1.19E-07,-0.2925862,0.9562392,887.17,0,0.9562392,0.2925862,39.65,-1,0,-1.19E-07,1020.016,0,0,0,1,-0.72,0.37,-57.94
06/30/2019 09:51:56.159 AM,-1.19E-07,-0.2930154,0.9561077,887.17,-1.49E-08,0.9561077,0.2930154,39.65,-1,1.49E-08,-1.19E-07,1020.016,0,0,0,1,-0.72,0.37,-57.94
06/30/2019 09:51:56.193 AM,0,-0.2934398,0.9559776,887.17,0,0.9559776,0.2934398,39.65,-1,0,0,1020.016,0,0,0,1,-0.71,0.37,-57.95
06/30/2019 09:51:56.243 AM,0,-0.2938524,0.9558508,887.17,0,0.9558508,0.2938524,39.65,-1,0,0,1020.016,0,0,0,1,-0.72,0.37,-57.95
06/30/2019 09:51:56.278 AM,-1.19E-07,-0.2942497,0.9557287,887.17,0,0.9557286,0.2942497,39.65,-1,0,-1.19E-07,1020.016,0,0,0,1,-0.71,0.37,-57.95
06/30/2019 09:51:56.313 AM,0,-0.2948657,0.9555387,887.1928,0,0.9555387,0.2948657,39.6567,-1,0,0,1020.016,0,0,0,1,-0.72,0.37,-57.95
06/30/2019 09:51:56.364 AM,-1.19E-07,-0.2957452,0.9552668,887.2477,-1.49E-08,0.9552669,0.2957452,39.6729,-1,1.49E-08,-1.19E-07,1020.016,0,0,0,1,-0.72,0.38,-57.95
06/30/2019 09:51:56.396 AM,-1.19E-07,-0.2966054,0.9550002,887.3025,-1.49E-08,0.9550001,0.2966054,39.68913,-1,1.49E-08,-1.19E-07,1020.016,0,0,0,1,-0.72,0.38,-57.95
06/30/2019 09:51:56.430 AM,0,-0.2974362,0.9547417,887.3571,0,0.9547417,0.2974362,39.70537,-1,0,0,1020.016,0,0,0,1,-0.72,0.38,-57.95
06/30/2019 09:51:56.478 AM,-1.19E-07,-0.2982448,0.9544894,887.4115,-1.49E-08,0.9544894,0.2982448,39.72164,-1,1.49E-08,-1.19E-07,1020.016,0,0,0,1,-0.72,0.38,-57.95
06/30/2019 09:51:56.512 AM,0,-0.2990108,0.9542497,887.4658,0,0.9542497,0.2990108,39.73793,-1,0,0,1020.016,0,0,0,1,-0.72,0.38,-57.95
06/30/2019 09:51:56.562 AM,-1.19E-07,-0.2997438,0.9540198,887.5198,0,0.9540197,0.2997438,39.75424,-1,0,-1.19E-07,1020.016,0,0,0,1,-0.72,0.38,-57.95
06/30/2019 09:51:56.595 AM,-1.19E-07,-0.300446,0.953799,887.5737,0,0.9537988,0.300446,39.77057,-1,0,-1.19E-07,1020.016,0,0,0,1,-0.72,0.39,-57.95
06/30/2019 09:51:56.628 AM,-1.19E-07,-0.3011376,0.9535808,887.6276,0,0.9535807,0.3011376,39.78691,-1,0,-1.19E-07,1020.016,0,0,0,1,-0.72,0.39,-57.95
06/30/2019 09:51:56.678 AM,-1.19E-07,-0.3017725,0.9533801,887.6812,0,0.95338,0.3017725,39.80328,-1,0,-1.19E-07,1020.016,0,0,0,1,-0.72,0.39,-57.95
06/30/2019 09:51:56.711 AM,-1.19E-07,-0.3023989,0.9531816,887.7347,0,0.9531815,0.3023989,39.81966,-1,0,-1.19E-07,1020.016,0,0,0,1,-0.72,0.39,-57.95
06/30/2019 09:51:56.749 AM,0,-0.3029806,0.9529967,887.788,0,0.9529967,0.3029806,39.83607,-1,0,0,1020.016,0,0,0,1,-0.72,0.39,-57.95
06/30/2019 09:51:56.802 AM,0,-0.3035253,0.9528235,887.8412,1.49E-08,0.9528234,0.3035253,39.85249,-1,-1.49E-08,0,1020.016,0,0,0,1,-0.72,0.39,-57.96
06/30/2019 09:51:56.834 AM,0,-0.3040505,0.952656,887.8943,1.49E-08,0.9526559,0.3040505,39.86892,-1,-1.49E-08,0,1020.016,0,0,0,1,-0.72,0.39,-57.96
06/30/2019 09:51:56.867 AM,0,-0.3045407,0.9524993,887.9473,0,0.9524993,0.3045407,39.88537,-1,0,0,1020.016,0,0,0,1,-0.72,0.39,-57.96
06/30/2019 09:51:56.918 AM,0,-0.3049958,0.9523537,888.0002,0,0.9523537,0.3049958,39.90184,-1,0,0,1020.016,0,0,0,1,-0.72,0.39,-57.96
06/30/2019 09:51:56.951 AM,-2.38E-07,-0.305418,0.9522185,888.0529,-1.49E-08,0.9522184,0.305418,39.91832,-1,1.49E-08,-2.38E-07,1020.016,0,0,0,1,-0.72,0.39,-57.96
06/30/2019 09:51:57.001 AM,0,-0.3058019,0.9520952,888.1055,0,0.9520952,0.3058019,39.93482,-1,0,0,1020.016,0,0,0,1,-0.73,0.39,-57.96
06/30/2019 09:51:57.034 AM,0,-0.3061657,0.9519783,888.1581,1.49E-08,0.9519782,0.3061657,39.95133,-1,-1.49E-08,0,1020.016,0,0,0,1,-0.72,0.39,-57.96
06/30/2019 09:51:57.084 AM,-1.19E-07,-0.3064936,0.9518728,888.2105,-1.49E-08,0.9518727,0.3064936,39.96785,-1,1.49E-08,-1.19E-07,1020.016,0,0,0,1,-0.72,0.38,-57.96
06/30/2019 09:51:57.117 AM,0,-0.3067749,0.9517821,888.2628,0,0.9517821,0.3067749,39.98438,-1,0,0,1020.016,0,0,0,1,-0.72,0.38,-57.96
06/30/2019 09:51:57.150 AM,-1.19E-07,-0.3070305,0.9516998,888.3151,0,0.9516997,0.3070305,40.00093,-1,0,-1.19E-07,1020.016,0,0,0,1,-0.72,0.38,-57.96
06/30/2019 09:51:57.200 AM,-1.19E-07,-0.3072525,0.9516281,888.3672,0,0.951628,0.3072525,40.01749,-1,0,-1.19E-07,1020.016,0,0,0,1,-0.72,0.39,-57.97
06/30/2019 09:51:57.232 AM,-1.19E-07,-0.3074354,0.951569,888.4193,-1.49E-08,0.951569,0.3074354,40.03406,-1,1.49E-08,-1.19E-07,1020.016,0,0,0,1,-0.72,0.38,-57.97
06/30/2019 09:51:57.282 AM,-1.19E-07,-0.3076001,0.9515157,888.4713,-1.49E-08,0.9515157,0.3076001,40.05064,-1,1.49E-08,-1.19E-07,1020.016,0,0,0,1,-0.72,0.39,-57.97
06/30/2019 09:51:57.315 AM,0,-0.3077151,0.9514787,888.5231,1.49E-08,0.9514785,0.3077151,40.06722,-1,-1.49E-08,0,1020.016,0,0,0,1,-0.73,0.39,-57.97
06/30/2019 09:51:57.349 AM,-1.19E-07,-0.3078043,0.9514498,888.575,0,0.9514497,0.3078043,40.08382,-1,0,-1.19E-07,1020.016,0,0,0,1,-0.73,0.39,-57.97
06/30/2019 09:51:57.400 AM,0,-0.3078592,0.9514319,888.6268,0,0.9514319,0.3078592,40.10043,-1,0,0,1020.016,0,0,0,1,-0.72,0.39,-57.97
06/30/2019 09:51:57.433 AM,0,-0.3078775,0.951426,888.6785,0,0.951426,0.3078775,40.11704,-1,0,0,1020.016,0,0,0,1,-0.73,0.38,-57.97
06/30/2019 09:51:57.471 AM,-1.19E-07,-0.3078618,0.9514313,888.7301,0,0.9514311,0.3078618,40.13366,-1,0,-1.19E-07,1020.016,0,0,0,1,-0.72,0.39,-57.97
06/30/2019 09:51:57.522 AM,0,-0.30782,0.9514446,888.7817,0,0.9514446,0.30782,40.15029,-1,0,0,1020.016,0,0,0,1,-0.72,0.38,-57.98
06/30/2019 09:51:57.554 AM,-1.19E-07,-0.3077309,0.9514735,888.8333,-1.49E-08,0.9514734,0.3077309,40.16692,-1,1.49E-08,-1.19E-07,1020.016,0,0,0,1,-0.72,0.38,-57.98
06/30/2019 09:51:57.588 AM,1.19E-07,-0.3076184,0.9515098,888.8848,1.49E-08,0.9515098,0.3076184,40.18356,-1,-1.49E-08,1.19E-07,1020.016,0,0,0,1,-0.72,0.38,-57.97
06/30/2019 09:51:57.639 AM,-1.19E-07,-0.3074694,0.9515581,888.9363,0,0.951558,0.3074694,40.2002,-1,0,-1.19E-07,1020.016,0,0,0,1,-0.72,0.38,-57.98
06/30/2019 09:51:57.672 AM,-1.19E-07,-0.3072864,0.9516171,888.9877,-1.49E-08,0.9516171,0.3072864,40.21685,-0.9999999,1.49E-08,-1.19E-07,1020.016,0,0,0,1,-0.72,0.38,-57.98
06/30/2019 09:51:57.722 AM,0,-0.3070645,0.9516887,889.0391,0,0.9516887,0.3070645,40.23351,-1,0,0,1020.016,0,0,0,1,-0.72,0.38,-57.98
06/30/2019 09:51:57.755 AM,-1.19E-07,-0.3068088,0.9517712,889.0905,-1.49E-08,0.9517711,0.3068088,40.25016,-1,1.49E-08,-1.19E-07,1020.016,0,0,0,1,-0.72,0.38,-57.99
06/30/2019 09:51:57.790 AM,5.96E-08,-0.3065326,0.9518602,889.1419,1.49E-08,0.9518602,0.3065326,40.26682,-1,-1.49E-08,5.96E-08,1020.016,0,0,0,1,-0.72,0.38,-57.99
06/30/2019 09:51:57.841 AM,0,-0.3062021,0.9519666,889.1932,1.49E-08,0.9519665,0.3062021,40.28348,-1,-1.49E-08,0,1020.016,0,0,0,1,-0.72,0.38,-57.99
06/30/2019 09:51:57.873 AM,0,-0.3058539,0.9520785,889.2446,0,0.9520785,0.3058539,40.30014,-1,0,0,1020.016,0,0,0,1,-0.72,0.38,-57.99
06/30/2019 09:51:57.924 AM,0,-0.3054698,0.9522018,889.2959,0,0.9522018,0.3054698,40.3168,-1,0,0,1020.016,0,0,0,1,-0.72,0.38,-57.99
06/30/2019 09:51:57.956 AM,0,-0.3050501,0.9523363,889.3472,0,0.9523363,0.3050501,40.33346,-1,0,0,1020.016,0,0,0,1,-0.72,0.38,-57.99
06/30/2019 09:51:57.991 AM,0,-0.304595,0.952482,889.3986,0,0.952482,0.304595,40.35012,-1,0,0,1020.016,0,0,0,1,-0.72,0.38,-57.99
06/30/2019 09:51:58.041 AM,0,-0.3041176,0.9526346,889.4499,1.49E-08,0.9526345,0.3041176,40.36679,-1,-1.49E-08,0,1020.016,0,0,0,1,-0.72,0.39,-57.99
06/30/2019 09:51:58.074 AM,-1.19E-07,-0.3035973,0.9528006,889.5012,0,0.9528005,0.3035973,40.38345,-1,0,-1.19E-07,1020.016,0,0,0,1,-0.72,0.38,-57.99
06/30/2019 09:51:58.124 AM,0,-0.3030499,0.9529748,889.5526,1.49E-08,0.9529747,0.3030499,40.4001,-1,-1.49E-08,0,1020.016,0,0,0,1,-0.72,0.38,-57.99
06/30/2019 09:51:58.156 AM,0,-0.3024731,0.953158,889.604,1.49E-08,0.9531579,0.3024731,40.41676,-1,-1.49E-08,0,1020.016,0,0,0,1,-0.72,0.39,-57.99
06/30/2019 09:51:58.194 AM,0,-0.3018594,0.9533526,889.6554,1.49E-08,0.9533525,0.3018594,40.43341,-1,-1.49E-08,0,1020.016,0,0,0,1,-0.72,0.39,-57.99
06/30/2019 09:51:58.228 AM,-1.19E-07,-0.3012268,0.9535525,889.7068,-1.49E-08,0.9535525,0.3012268,40.45006,-1,1.49E-08,-1.19E-07,1020.016,0,0,0,1,-0.72,0.38,-57.99
06/30/2019 09:51:58.278 AM,-1.19E-07,-0.3005451,0.9537677,889.7583,-1.49E-08,0.9537676,0.3005451,40.46671,-1,1.49E-08,-1.19E-07,1020.016,0,0,0,1,-0.72,0.39,-58
06/30/2019 09:51:58.313 AM,0,-0.2998324,0.9539919,889.8098,-1.49E-08,0.9539919,0.2998324,40.48335,-1,1.49E-08,0,1020.016,0,0,0,1,-0.72,0.39,-58
06/30/2019 09:51:58.363 AM,0,-0.2991016,0.9542213,889.8614,0,0.9542212,0.2991016,40.49998,-1,0,0,1020.016,0,0,0,1,-0.72,0.38,-57.99
06/30/2019 09:51:58.397 AM,0,-0.2983379,0.9544604,889.913,0,0.9544603,0.2983379,40.51661,-1,0,0,1020.016,0,0,0,1,-0.72,0.39,-58
06/30/2019 09:51:58.430 AM,-1.19E-07,-0.2975416,0.9547088,889.9646,-1.49E-08,0.9547089,0.2975416,40.53323,-1,1.49E-08,-1.19E-07,1020.016,0,0,0,1,-0.72,0.39,-57.99
06/30/2019 09:51:58.481 AM,0,-0.2967104,0.9549675,890.0163,-1.49E-08,0.9549675,0.2967104,40.54984,-1,1.49E-08,0,1020.016,0,0,0,1,-0.72,0.39,-57.99
06/30/2019 09:51:58.513 AM,-1.19E-07,-0.2958497,0.9552345,890.0681,-1.49E-08,0.9552345,0.2958497,40.56645,-1,1.49E-08,-1.19E-07,1020.016,0,0,0,1,-0.72,0.39,-57.99
06/30/2019 09:51:58.562 AM,-1.19E-07,-0.2949724,0.9555058,890.1199,-1.49E-08,0.9555058,0.2949724,40.58305,-1,1.49E-08,-1.19E-07,1020.016,0,0,0,1,-0.72,0.39,-57.99
06/30/2019 09:51:58.596 AM,-1.19E-07,-0.2940613,0.9557867,890.1718,0,0.9557866,0.2940613,40.59964,-1,0,-1.19E-07,1020.016,0,0,0,1,-0.72,0.39,-57.99
06/30/2019 09:51:58.629 AM,0,-0.2931094,0.9560789,890.2238,0,0.9560789,0.2931094,40.61621,-1,0,0,1020.016,0,0,0,1,-0.72,0.39,-57.99
06/30/2019 09:51:58.679 AM,0,-0.2921394,0.9563757,890.2758,0,0.9563757,0.2921394,40.63279,-1,0,0,1020.016,0,0,0,1,-0.72,0.39,-57.99
06/30/2019 09:51:58.712 AM,-1.19E-07,-0.2911417,0.95668,890.3279,-1.49E-08,0.9566799,0.2911417,40.64935,-1,1.49E-08,-1.19E-07,1020.016,0,0,0,1,-0.72,0.39,-57.99
06/30/2019 09:51:58.762 AM,0,-0.2901239,0.956989,890.3802,0,0.9569891,0.2901239,40.66589,-1,0,0,1020.016,0,0,0,1,-0.72,0.39,-57.99
06/30/2019 09:51:58.798 AM,-4.52E-05,-0.2890672,0.9573089,890.4325,1.49E-08,0.9573088,0.2890672,40.68243,-1,1.30E-05,-4.33E-05,1020.016,0,0,0,1,-0.72,0.38,-58
06/30/2019 09:51:58.832 AM,-4.51E-05,-0.2879936,0.9576323,890.4849,-1.49E-08,0.9576324,0.2879936,40.69895,-1,1.30E-05,-4.32E-05,1020.016,0,0,0,1,-0.72,0.39,-58
06/30/2019 09:51:58.882 AM,-4.49E-05,-0.2868938,0.9579624,890.5374,-1.49E-08,0.9579624,0.2868938,40.71546,-1,1.29E-05,-4.32E-05,1020.016,0,0,0,1,-0.72,0.38,-58
06/30/2019 09:51:58.918 AM,-4.49E-05,-0.2857518,0.9583037,890.59,-2.98E-08,0.9583037,0.2857518,40.73196,-1,1.28E-05,-4.32E-05,1020.016,0,0,0,1,-0.72,0.38,-58
06/30/2019 09:51:58.952 AM,-4.47E-05,-0.2846081,0.958644,890.6428,-1.49E-08,0.9586439,0.2846081,40.74844,-1,1.27E-05,-4.28E-05,1020.016,0,0,0,1,-0.72,0.38,-58
06/30/2019 09:51:59.001 AM,-4.47E-05,-0.2834256,0.9589944,890.6956,-1.49E-08,0.9589943,0.2834256,40.76491,-1,1.26E-05,-4.28E-05,1020.016,0,0,0,1,-0.72,0.38,-58
06/30/2019 09:51:59.035 AM,-4.45E-05,-0.2822139,0.9593517,890.7485,0,0.9593515,0.2822139,40.78137,-1,1.25E-05,-4.27E-05,1020.016,0,0,0,1,-0.72,0.38,-58
06/30/2019 09:51:59.068 AM,-4.43E-05,-0.2809899,0.9597108,890.8016,0,0.9597107,0.2809899,40.79781,-1,1.24E-05,-4.26E-05,1020.016,0,0,0,1,-0.73,0.38,-58
06/30/2019 09:51:59.118 AM,-4.43E-05,-0.2797449,0.9600744,890.8549,-1.49E-08,0.9600744,0.2797449,40.81422,-1,1.23E-05,-4.26E-05,1020.016,0,0,0,1,-0.73,0.38,-58
06/30/2019 09:51:59.151 AM,-4.40E-05,-0.2784697,0.9604452,890.9082,0,0.960445,0.2784697,40.83063,-1,1.22E-05,-4.23E-05,1020.016,0,0,0,1,-0.73,0.39,-58.01
06/30/2019 09:51:59.201 AM,-4.39E-05,-0.2771721,0.9608204,890.9617,0,0.9608203,0.2771721,40.84702,-1,1.21E-05,-4.21E-05,1020.016,0,0,0,1,-0.73,0.39,-58.01
06/30/2019 09:51:59.234 AM,-4.37E-05,-0.2758524,0.9612001,891.0153,-1.49E-08,0.9612,0.2758524,40.86338,-1,1.21E-05,-4.21E-05,1020.016,0,0,0,1,-0.73,0.39,-58.01
06/30/2019 09:51:59.284 AM,-4.35E-05,-0.2745066,0.9615852,891.069,-1.49E-08,0.9615852,0.2745066,40.87973,-1,1.19E-05,-4.18E-05,1020.016,0,0,0,1,-0.73,0.39,-58.02
06/30/2019 09:51:59.317 AM,-4.34E-05,-0.2731507,0.9619713,891.123,0,0.9619712,0.2731507,40.89606,-1,1.18E-05,-4.17E-05,1020.016,0,0,0,1,-0.73,0.39,-58.02
06/30/2019 09:51:59.350 AM,-4.32E-05,-0.271772,0.9623617,891.1771,-1.49E-08,0.9623617,0.271772,40.91238,-1,1.17E-05,-4.15E-05,1020.016,0,0,0,1,-0.73,0.39,-58.02
06/30/2019 09:51:59.401 AM,-4.29E-05,-0.2703574,0.96276,891.2313,1.49E-08,0.96276,0.2703574,40.92867,-1,1.16E-05,-4.12E-05,1020.016,0,0,0,1,-0.73,0.39,-58.02
06/30/2019 09:51:59.434 AM,-4.30E-05,-0.2689343,0.9631587,891.2856,-1.49E-08,0.9631585,0.2689343,40.94494,-1,1.15E-05,-4.15E-05,1020.016,0,0,0,1,-0.73,0.39,-58.02
06/30/2019 09:51:59.468 AM,-4.27E-05,-0.2674921,0.9635601,891.3402,0,0.96356,0.2674921,40.96119,-1,1.14E-05,-4.11E-05,1020.016,0,0,0,1,-0.73,0.39,-58.02
06/30/2019 09:51:59.517 AM,-4.24E-05,-0.266042,0.9639615,891.395,-1.49E-08,0.9639614,0.266042,40.97741,-1,1.13E-05,-4.09E-05,1020.016,0,0,0,1,-0.73,0.39,-58.03
06/30/2019 09:51:59.551 AM,-4.22E-05,-0.2645561,0.9643703,891.4499,1.49E-08,0.9643703,0.2645561,40.99361,-1,1.12E-05,-4.07E-05,1020.016,0,0,0,1,-0.73,0.39,-58.03
06/30/2019 09:51:59.601 AM,-4.22E-05,-0.2630654,0.9647779,891.5049,0,0.964778,0.2630654,41.00979,-1,1.11E-05,-4.08E-05,1020.016,0,0,0,1,-0.73,0.39,-58.03
06/30/2019 09:51:59.638 AM,-4.20E-05,-0.2615529,0.9651892,891.5602,1.49E-08,0.9651892,0.2615529,41.02595,-1,1.10E-05,-4.05E-05,1020.016,0,0,0,1,-0.73,0.39,-58.03
