Time,MPEntropy
0.335,-157837.95052798092
0.67,-158426.92013779815
1.004999755859375,-158319.51215344993
1.34,-150136.47187598047
1.676,-147779.74790120972
2.011,-150169.9312932986
2.346,-163449.39944013517
2.68,-146990.71402985914
3.016,-149072.11498319797
3.3510000000000004,-145963.7591374146
3.6860000000000004,-143852.12390241612
4.020999755859375,-151642.96989901114
4.356,-153283.537873638
4.691,-155123.66255624243
5.027,-161874.79747157585
5.362,-150419.26792448043
5.696000000000001,-149705.09829478932
6.032,-149465.1849673218
6.3660000000000005,-144562.04209237552
6.700999755859375,-143622.60507145224
7.036999755859375,-143695.6191821867
7.372000000000001,-144102.7782912732
7.707000000000001,-145324.4358020676
8.042,-146709.5669488543
8.378,-171193.6016573446
8.713000244140625,-206108.76861565857
9.047,-186135.63916092753
9.382,-150853.00794498433
9.606,-159623.2613545089
9.953000244140622,-153320.55052809164
10.287,-157225.70536590132
10.622,-155481.67589745932
10.958,-92208.26018724494
11.292999755859375,-92542.76922403445
11.628,107428.40587148932
11.962,124824.33111828654
12.298,-192641.0964576245
12.633000244140625,-195960.95037056267
12.968,-192576.92555851987
13.302,-198311.2186931593
13.638,-200068.95085339123
13.972000000000001,-98990.03795345529
14.308,-101614.411293964
14.642999999999999,-97776.79484221982
14.979000000000001,-110077.79346573708
15.314,-109658.46878637398
15.649000244140625,-171205.0565570638
15.984000000000002,-176590.39298753598
16.319000000000003,-172502.274645601
16.654,-103107.67022129692
16.99,-102954.50317500862
17.324999755859373,-101573.14352912449
17.659000000000002,-100078.19821516304
17.995,-167738.9385742019
18.33,-169415.59985428752
18.665000244140625,-168012.89277643358
19.0,-162754.4677195217
19.335,-161318.0374948104
19.67,-93025.9354786723
20.006,-93803.83222138254
20.34099975585937,-92731.06768857692
20.675,-93575.70576653934
21.011,-100759.42494246663
21.346,-47689.7232634241
21.681000244140623,-52744.6939284094
22.016,-53286.23487517806
22.35,-90777.18093284467
22.686,-96834.03779489851
23.02,-99130.9533565977
23.355999999999998,-95656.45804696062
23.69,-168677.81888328667
24.026,-179530.83904455465
24.36100024414063,-185835.29545237697
24.695999999999998,-165714.08487416906
25.031,-163518.09963284645
25.366,-99540.22756644679
25.701999999999998,-99498.46245552952
26.035999999999998,-107888.58877597877
26.372,-108821.10033308662
26.706999999999997,-102310.32452558145
27.041999999999998,-176397.22762927573
27.378,-197990.47300664798
27.712,-191120.19292715105
28.048000000000002,-93904.25109177917
28.381999999999998,-111921.3494286419
28.605999999999998,-114151.18712968774
28.941999999999997,-108851.08247161323
29.27699975585937,-104434.4542843358
29.612,-178588.28351727998
29.947,-46969.66027245568
