time,entropy/
0.3333333333333333,185544.27077189035
0.6666666666666666,193152.94424762478
1.0,189618.946021236
1.3333333333333333,199822.62877022495
1.6666666666666667,200080.57789256956
2.0,170992.03980072064
2.3333333333333335,161358.89629323207
2.6666666666666665,126300.01170620539
3.0,177518.55793346922
3.3333333333333335,188742.6239415202
3.6666666666666665,167612.32854017933
4.0,179049.47779048517
4.333333333333333,111707.20091300906
4.666666666666667,159340.77350756104
5.0,172441.03298036035
5.333333333333333,178257.67180238865
5.666666666666667,185360.01262455265
6.0,181985.28111513663
6.333333333333333,170506.5696931745
6.666666666666667,176657.90213799945
7.0,176205.1832654608
7.333333333333333,151769.08845913797
7.666666666666667,121983.02318330706
8.0,146328.6933085481
8.333333333333334,174812.3366566983
8.666666666666666,163635.59240595208
9.0,194002.36471490844
9.333333333333334,177434.52844892137
9.666666666666666,168166.73349421727
10.0,167820.22911223173
10.333333333333334,182140.99174120426
10.666666666666666,174883.6004250331
11.0,172927.73502587527
11.333333333333334,175041.004651896
11.666666666666666,172212.90534985537
12.0,158532.46642560652
12.333333333333334,147295.5167685767
12.666666666666666,126006.72918035762
13.0,175029.81554428342
13.333333333333334,175134.92182748584
13.666666666666666,179795.47111463733
14.0,181170.798857755
14.333333333333334,190664.83750828865
14.666666666666666,176299.42661737322
15.0,177767.70658931794
15.333333333333334,188946.26888638036
15.666666666666666,157651.58553607384
16.0,143275.22805330978
16.333333333333332,141615.33944620824
16.666666666666668,174394.65788426952
17.0,166279.74574148594
17.333333333333332,165725.3569809063
17.666666666666668,156252.39405261097
18.0,171050.46767652335
18.333333333333332,173318.52810609792
18.666666666666668,189271.8102636311
19.0,190650.92390224405
19.333333333333332,183216.31429344945
19.666666666666668,191855.99345369113
20.0,197817.78811785165
20.333333333333332,176261.34086347217
20.666666666666668,201392.35022414933
21.0,144008.4790121905
21.333333333333332,177498.97013330253
21.666666666666668,169960.852385825
22.0,188171.24580696874
22.333333333333332,186844.6815222155
22.666666666666668,174803.23634538613
23.0,174699.3575704779
23.333333333333332,188864.93463729415
23.666666666666668,190051.755016316
24.0,183833.41619121557
24.333333333333332,198379.49413091954
24.666666666666668,183266.7335161996
25.0,179813.86217824143
25.333333333333332,175095.27865034124
25.666666666666668,188397.5310123541
26.0,175777.80675153516
26.333333333333332,157089.14353784575
26.666666666666668,164967.4761393455
27.0,156614.14689945357
27.333333333333332,174043.98425069012
27.666666666666668,176147.03879760072
28.0,178537.41402824316
28.333333333333332,188910.2795339614
28.666666666666668,195252.02203260665
29.0,177146.2644443389
29.333333333333332,175876.56410594127
29.666666666666668,186579.87817141076
30.0,182667.3920329617
30.333333333333332,174181.01247877523
30.666666666666668,157230.4532985018
31.0,168872.75557186766
31.333333333333332,171014.26751288338
31.666666666666668,170083.98879629796
32.0,161072.35939898543
32.333333333333336,160337.0808160183
32.666666666666664,161277.57711059175
33.0,144033.9527050553
33.333333333333336,196619.425814894
33.666666666666664,191739.50243928607
34.0,185166.23459521894
34.333333333333336,190264.30290315556
34.666666666666664,183303.14483363574
35.0,181045.3248514837
35.333333333333336,167936.0386955518
35.666666666666664,164915.50662613733
36.0,158118.85424505238
36.333333333333336,159305.88226069047
36.666666666666664,172847.8145051573
37.0,153418.76484017383
37.333333333333336,159317.23161874403
37.666666666666664,161305.17654911088
38.0,132417.45715630875
38.333333333333336,184868.92552255772
38.666666666666664,201825.51346745295
39.0,174823.52939374125
39.333333333333336,128396.41423907803
39.666666666666664,112807.78810665892
40.0,170547.38107454914
40.333333333333336,155310.13358119593
40.666666666666664,161636.53605548842
41.0,163990.6791012619
41.333333333333336,170898.31590962864
41.666666666666664,161082.334868212
42.0,151042.45293274694
42.333333333333336,145319.28204852427
42.666666666666664,164274.83122063862
43.0,116601.37183119713
43.333333333333336,161911.02132580092
43.666666666666664,182058.17771131697
44.0,169483.27500001682
44.333333333333336,176244.6995902112
44.666666666666664,170406.46279600734
45.0,132092.82064561834
45.333333333333336,122276.21840962567
45.666666666666664,162403.69755521824
46.0,159275.66296660012
46.333333333333336,153783.56219070207
46.666666666666664,148109.0935713498
47.0,157503.54649057236
47.333333333333336,156776.2260769426
47.666666666666664,151723.51875264017
48.0,139038.67163468208
48.333333333333336,167818.31797512426
48.666666666666664,177391.12771710407
49.0,180956.56358919982
49.333333333333336,190808.10358443865
49.666666666666664,177323.97685136463
50.0,174758.46248632047
50.333333333333336,178879.07278302856
50.666666666666664,166937.06784433106
51.0,172383.89104151403
51.333333333333336,180681.30060417997
51.666666666666664,178941.54027313011
52.0,172877.57709800944
52.333333333333336,166218.6077589094
52.666666666666664,160976.95083519295
53.0,156875.51031276386
53.333333333333336,186676.2366509161
53.666666666666664,185854.11401041446
54.0,158334.96488914432
54.333333333333336,150970.84519992126
54.666666666666664,176233.5849392019
55.0,163398.6402951032
55.333333333333336,163380.95534338325
55.666666666666664,153366.05726366144
56.0,143326.23087785882
56.333333333333336,149961.21034981174
56.666666666666664,143311.78747115587
57.0,143042.2116341892
57.333333333333336,149889.06829537184
57.666666666666664,161729.7357277178
58.0,158904.03670277176
58.333333333333336,169461.96380919387
58.666666666666664,176183.6242300409
59.0,151472.20648810998
59.333333333333336,142968.8338676285
59.666666666666664,142543.23517074197
60.0,148037.27679846453
