time,entropy/
0.3333333333333333,202318.8770133131
0.6666666666666666,210360.43870169882
1.0,185535.55754896803
1.3333333333333333,194796.37011961036
1.6666666666666667,200271.55534632108
2.0,182957.8807194365
2.3333333333333335,190672.38668850387
2.6666666666666665,198715.5949194052
3.0,181445.30470183704
3.3333333333333335,185176.84333130356
3.6666666666666665,193518.35658633226
4.0,171028.5270598203
4.333333333333333,181786.45529192913
4.666666666666667,176184.2921377582
5.0,150212.05146817598
5.333333333333333,166920.37576469575
5.666666666666667,176186.29956713173
6.0,191815.39797451216
6.333333333333333,195124.97223584246
6.666666666666667,200482.78961604595
7.0,195343.78790461
7.333333333333333,200923.66694926276
7.666666666666667,209814.36707465452
8.0,192444.2763013969
8.333333333333334,238090.12339587114
8.666666666666666,198573.17768014572
9.0,229093.3913085106
9.333333333333334,242627.25201396507
9.666666666666666,236740.70108325875
10.0,233401.90116639182
10.333333333333334,234739.1313017021
10.666666666666666,228987.75273993923
11.0,215640.1143353622
11.333333333333334,219284.506689993
11.666666666666666,230144.10862228464
12.0,206523.5938394658
12.333333333333334,215564.7789021878
12.666666666666666,227463.34993202522
13.0,218805.1602363237
13.333333333333334,223301.7552197069
13.666666666666666,219567.25460728843
14.0,199993.97678659984
14.333333333333334,207742.65204043267
14.666666666666666,223163.58656884864
15.0,202021.37710282407
15.333333333333334,202367.56135291455
15.666666666666666,220926.53017575908
16.0,202028.869511733
16.333333333333332,207346.97236695857
16.666666666666668,218087.7370842287
17.0,203847.61797629815
17.333333333333332,207489.1830243868
17.666666666666668,202402.96597461752
18.0,182312.0425811692
18.333333333333332,179686.17475453444
18.666666666666668,181859.28354091197
19.0,175732.39990085026
19.333333333333332,179460.20228655598
19.666666666666668,177888.15319049018
20.0,180392.05290911274
