time,entropy/
0.3333333333333333,201248.42604285228
0.6666666666666666,198813.39118576757
1.0,195982.75961107254
1.3333333333333333,194117.87865986087
1.6666666666666667,190764.6278532608
2.0,187462.2450044436
2.3333333333333335,185508.77522944036
2.6666666666666665,162404.45707489975
3.0,181801.23381276405
3.3333333333333335,185338.58918415612
3.6666666666666665,187056.2993813062
4.0,193348.89611138665
4.333333333333333,193712.02927523133
4.666666666666667,195021.87041396208
5.0,200577.38474171824
5.333333333333333,201255.7243013896
5.666666666666667,204201.38022507538
6.0,202451.3810982964
6.333333333333333,209922.62525234034
6.666666666666667,208984.95367510078
7.0,207283.97940829647
7.333333333333333,208121.1260235128
7.666666666666667,149584.57097860295
8.0,204766.3160900314
8.333333333333334,206900.16293909698
8.666666666666666,210608.57825546645
9.0,208257.41821399285
9.333333333333334,201919.66195402658
9.666666666666666,204605.60118384904
10.0,201433.43594894581
10.333333333333334,194526.05242747584
10.666666666666666,192395.95481943668
11.0,192836.06879698404
11.333333333333334,194614.8757364122
11.666666666666666,191414.81454996386
12.0,188819.90700778188
12.333333333333334,184991.9464795819
12.666666666666666,138256.20224214956
13.0,181399.22215485736
13.333333333333334,183795.33269663315
13.666666666666666,186728.96364087876
14.0,192359.26119048832
14.333333333333334,187406.97855557458
14.666666666666666,193131.26168690252
15.0,197020.79337801333
15.333333333333334,202556.14686225718
15.666666666666666,203567.1886216795
16.0,201121.12705468846
16.333333333333332,210166.99402814635
16.666666666666668,207134.26563062533
17.0,208063.42971161785
17.333333333333332,205851.39658119774
17.666666666666668,130143.25118164024
18.0,206042.90868906453
18.333333333333332,209014.5255388976
18.666666666666668,212102.44290378274
19.0,208919.69431418873
19.333333333333332,205223.89976052465
19.666666666666668,204814.28863225383
20.0,201075.16366555667
