time,entropy/
0.3333333333333333,216573.10643099673
0.6666666666666666,197250.35581207543
1.0,193146.2106451446
1.3333333333333333,218057.63757050486
1.6666666666666667,243517.2201414264
2.0,248817.5053513433
2.3333333333333335,250667.43831275875
2.6666666666666665,254983.0379312808
3.0,250840.0083679772
3.3333333333333335,253077.68216775617
3.6666666666666665,260055.5244319077
4.0,251525.94815387606
4.333333333333333,235357.10026026634
4.666666666666667,237447.89464860593
5.0,228492.02121710862
5.333333333333333,209646.75770944764
5.666666666666667,188472.21992991059
6.0,168511.84829380648
6.333333333333333,147017.97984350723
6.666666666666667,117871.24978889422
7.0,127135.14129884649
7.333333333333333,194861.5307460107
7.666666666666667,129243.15694277869
8.0,131197.54302363738
8.333333333333334,130449.59519967891
8.666666666666666,135251.06413326983
9.0,103640.81768188154
9.333333333333334,129280.07827642064
9.666666666666666,113627.81626322247
10.0,116782.19833576147
10.333333333333334,111406.83265656164
10.666666666666666,121743.91136069734
11.0,118727.07208362747
11.333333333333334,122277.18776118012
11.666666666666666,117734.08029923224
12.0,123815.74866116092
12.333333333333334,123569.89442166046
12.666666666666666,122818.7484761526
13.0,120922.61153448232
13.333333333333334,133018.81485026705
13.666666666666666,139916.51777589042
14.0,147933.87382506882
14.333333333333334,161801.9041218586
14.666666666666666,170158.68533317925
15.0,214764.2167808878
15.333333333333334,230805.70804875524
15.666666666666666,229969.8353402999
16.0,243063.16003048417
16.333333333333332,262012.8413322051
16.666666666666668,255528.4862594365
17.0,255017.72788936622
17.333333333333332,247030.84716511087
17.666666666666668,245819.4789956272
18.0,245484.86185113408
18.333333333333332,241072.13270089196
18.666666666666668,245148.4501428733
19.0,214207.77636076187
19.333333333333332,204237.91515065476
19.666666666666668,191301.18150454355
20.0,204288.53865652482
