time,entropy/
0.3333333333333333,160968.6380379516
0.6666666666666666,176407.85996950543
1.0,174345.82524012605
1.3333333333333333,172336.03181135847
1.6666666666666667,199820.6993680032
2.0,171091.35781429836
2.3333333333333335,196891.84837518
2.6666666666666665,189817.19632616715
3.0,194458.65735124933
3.3333333333333335,194020.66856722688
3.6666666666666665,201557.20528291966
4.0,209235.78735501316
4.333333333333333,197119.80571582387
4.666666666666667,205835.35581946146
5.0,177399.9034468592
5.333333333333333,180380.2573799468
5.666666666666667,198208.0280936927
6.0,199709.12582664329
6.333333333333333,202581.4146838542
6.666666666666667,204506.46947703505
7.0,197311.92366611908
7.333333333333333,196023.00559335496
7.666666666666667,183475.00169832032
8.0,193533.85906353916
8.333333333333334,184324.42512912658
8.666666666666666,193096.06716332366
9.0,168396.29245284034
9.333333333333334,169990.95593152658
9.666666666666666,182765.517154562
10.0,157090.03398967304
10.333333333333334,181490.6211059135
10.666666666666666,195232.53513294764
11.0,166282.70797004257
11.333333333333334,169300.07092527032
11.666666666666666,187142.9756608828
12.0,183787.18932155028
12.333333333333334,188252.7536417532
12.666666666666666,204471.8015023668
13.0,203318.75372250684
13.333333333333334,203397.19356221068
13.666666666666666,162185.24789304595
14.0,185290.53543013814
14.333333333333334,174446.07942439202
14.666666666666666,199978.2989488071
15.0,225268.33532700167
15.333333333333334,226146.61923699474
15.666666666666666,221563.7419048221
16.0,181923.72750352928
16.333333333333332,184722.85246549879
16.666666666666668,177986.7593426627
17.0,194269.69973412043
17.333333333333332,205823.91867312233
17.666666666666668,200656.0210417924
18.0,193178.04392387182
18.333333333333332,154233.34338203692
18.666666666666668,178271.68541576562
19.0,175802.21749925194
19.333333333333332,172361.3233663928
19.666666666666668,193553.9199218554
20.0,165360.95952418973
