time,entropy/
0.3333333333333333,183254.94114186772
0.6666666666666666,183383.3374098574
1.0,169307.42300484766
1.3333333333333333,161606.52871810165
1.6666666666666667,155492.92298080938
2.0,151442.3960872988
2.3333333333333335,148602.5879962513
2.6666666666666665,144497.02020606538
3.0,180392.03036547272
3.3333333333333335,136542.82992708753
3.6666666666666665,136138.4356218735
4.0,134415.65452175256
4.333333333333333,133298.59130359726
4.666666666666667,129789.98890129515
5.0,159179.36576448052
5.333333333333333,130967.08194639579
5.666666666666667,130851.9452759893
6.0,133335.3463983754
6.333333333333333,135583.52646112922
6.666666666666667,134458.98521920727
7.0,156209.7909556613
7.333333333333333,139468.6692303836
7.666666666666667,143279.99448700828
8.0,145551.68607349024
8.333333333333334,150997.1194129461
8.666666666666666,155463.52117131255
9.0,157684.51128348085
9.333333333333334,167958.43450872911
9.666666666666666,180907.56232850978
10.0,179384.47740746127
10.333333333333334,181808.12438159986
10.666666666666666,170984.58320020835
11.0,159519.06896921986
11.333333333333334,155669.29108483923
11.666666666666666,150177.54525102442
12.0,155068.1039609908
12.333333333333334,141457.5452296205
12.666666666666666,138843.80095394765
13.0,135627.84398248684
13.333333333333334,138765.0806320548
13.666666666666666,134917.8588299033
14.0,133222.52224527113
14.333333333333334,146115.90614871407
14.666666666666666,130736.22202256965
15.0,128390.28754182947
15.333333333333334,132512.72607279554
15.666666666666666,131410.09975690267
16.0,130573.55308825118
16.333333333333332,135771.38884726164
16.666666666666668,135448.8816011374
17.0,138526.6439623136
17.333333333333332,146013.13046957072
17.666666666666668,148596.24740967117
18.0,150784.30584375592
18.333333333333332,155523.67151999095
18.666666666666668,159198.879202014
19.0,165009.20052739236
19.333333333333332,181091.11678314145
19.666666666666668,183156.39816845703
20.0,181458.97856746905
