time,entropy/
0.3333333333333333,185342.33207157682
0.6666666666666666,158580.10596435287
1.0,161390.3930205558
1.3333333333333333,179026.1458283102
1.6666666666666667,176670.71858936406
2.0,173089.0084705759
2.3333333333333335,174775.27680152943
2.6666666666666665,161674.411921518
3.0,160242.31767474796
3.3333333333333335,127925.91277941769
3.6666666666666665,119422.93455802214
4.0,119663.44177405705
4.333333333333333,112842.90752540626
4.666666666666667,109919.58873225102
5.0,117276.06875532506
5.333333333333333,107196.625827414
5.666666666666667,112975.49346496107
6.0,116897.95188831561
6.333333333333333,123283.07549170846
6.666666666666667,141988.18092021844
7.0,116944.93683624962
7.333333333333333,119460.3997504993
7.666666666666667,109182.60778793528
8.0,113253.75437647317
8.333333333333334,124067.13659928
8.666666666666666,124346.55327785779
9.0,179145.66551114252
9.333333333333334,168798.77450368274
9.666666666666666,164837.31218895956
10.0,173155.66899861407
10.333333333333334,172767.0045342293
10.666666666666666,174878.21866449437
11.0,172422.7904362183
11.333333333333334,162328.7309939408
11.666666666666666,158788.3563827232
12.0,174966.4611405219
12.333333333333334,178742.57607929953
12.666666666666666,159012.3248698396
13.0,158423.89113632654
13.333333333333334,152476.46067617176
13.666666666666666,145960.83499000221
14.0,142644.29105006997
14.333333333333334,141412.59482782104
14.666666666666666,136166.80710616495
15.0,133069.55694766372
15.333333333333334,129462.52001857509
15.666666666666666,128111.44892408141
16.0,114777.81580822397
16.333333333333332,141597.6210995888
16.666666666666668,108952.88636857513
17.0,109386.11182374517
17.333333333333332,114621.72576660987
17.666666666666668,117996.11466768505
18.0,169844.66822541167
18.333333333333332,120396.93296765062
18.666666666666668,117537.62164364084
19.0,111372.09065998439
19.333333333333332,107584.85215643916
19.666666666666668,179397.2065830962
20.0,108506.67196672918
